,website,dtg,date,year,month,day,category_name,item,count,short_date
0,sneakernews.com,2020-02-14 07:21:01.078813,2020-02-14,2020,2,14,Nike,nike,6,2020-02-14
1,sneakernews.com,2020-02-14 07:21:01.083215,2020-02-14,2020,2,14,Nike,jordan,23,2020-02-14
2,sneakernews.com,2020-02-14 07:21:01.087172,2020-02-14,2020,2,14,Nike,converse,2,2020-02-14
3,sneakernews.com,2020-02-14 07:21:01.090954,2020-02-14,2020,2,14,Adidas,adidas,9,2020-02-14
4,sneakernews.com,2020-02-14 07:21:01.094388,2020-02-14,2020,2,14,Adidas,reebok,2,2020-02-14
5,sneakernews.com,2020-02-14 07:21:01.097963,2020-02-14,2020,2,14,Adidas,adidas,9,2020-02-14
6,sneakernews.com,2020-02-14 07:21:01.101685,2020-02-14,2020,2,14,Adidas,kanye,0,2020-02-14
7,sneakernews.com,2020-02-14 07:21:01.107148,2020-02-14,2020,2,14,Adidas,yeezy,4,2020-02-14
8,sneakernews.com,2020-02-14 07:21:01.110931,2020-02-14,2020,2,14,New Balance,NB,0,2020-02-14
9,sneakernews.com,2020-02-14 07:21:01.115087,2020-02-14,2020,2,14,New Balance,new balance,2,2020-02-14
10,sneakernews.com,2020-02-14 07:21:01.119408,2020-02-14,2020,2,14,Puma,Puma,0,2020-02-14
11,sneakernews.com,2020-02-14 07:21:01.123689,2020-02-14,2020,2,14,Puma,puma,2,2020-02-14
12,sneakernews.com,2020-02-14 07:21:01.128006,2020-02-14,2020,2,14,Vans,Vans,0,2020-02-14
13,sneakernews.com,2020-02-14 07:21:01.132252,2020-02-14,2020,2,14,Vans,vans,2,2020-02-14
0,Solecollector.com,2020-02-14 07:21:02.366248,2020-02-14,2020,2,14,Nike,nike,6,2020-02-14
1,Solecollector.com,2020-02-14 07:21:02.370094,2020-02-14,2020,2,14,Nike,jordan,8,2020-02-14
2,Solecollector.com,2020-02-14 07:21:02.373645,2020-02-14,2020,2,14,Nike,converse,0,2020-02-14
3,Solecollector.com,2020-02-14 07:21:02.377196,2020-02-14,2020,2,14,Adidas,adidas,1,2020-02-14
4,Solecollector.com,2020-02-14 07:21:02.380530,2020-02-14,2020,2,14,Adidas,reebok,1,2020-02-14
5,Solecollector.com,2020-02-14 07:21:02.384035,2020-02-14,2020,2,14,Adidas,adidas,1,2020-02-14
6,Solecollector.com,2020-02-14 07:21:02.387517,2020-02-14,2020,2,14,Adidas,kanye,0,2020-02-14
7,Solecollector.com,2020-02-14 07:21:02.390999,2020-02-14,2020,2,14,Adidas,yeezy,0,2020-02-14
8,Solecollector.com,2020-02-14 07:21:02.394509,2020-02-14,2020,2,14,New Balance,NB,0,2020-02-14
9,Solecollector.com,2020-02-14 07:21:02.398006,2020-02-14,2020,2,14,New Balance,new balance,0,2020-02-14
10,Solecollector.com,2020-02-14 07:21:02.401430,2020-02-14,2020,2,14,Puma,Puma,0,2020-02-14
11,Solecollector.com,2020-02-14 07:21:02.404943,2020-02-14,2020,2,14,Puma,puma,1,2020-02-14
12,Solecollector.com,2020-02-14 07:21:02.409504,2020-02-14,2020,2,14,Vans,Vans,0,2020-02-14
13,Solecollector.com,2020-02-14 07:21:02.413064,2020-02-14,2020,2,14,Vans,vans,0,2020-02-14
0,hypebeast.com,2020-02-14 07:21:04.158554,2020-02-14,2020,2,14,Nike,nike,3,2020-02-14
1,hypebeast.com,2020-02-14 07:21:04.163528,2020-02-14,2020,2,14,Nike,jordan,0,2020-02-14
2,hypebeast.com,2020-02-14 07:21:04.167236,2020-02-14,2020,2,14,Nike,converse,2,2020-02-14
3,hypebeast.com,2020-02-14 07:21:04.170953,2020-02-14,2020,2,14,Adidas,adidas,2,2020-02-14
4,hypebeast.com,2020-02-14 07:21:04.174454,2020-02-14,2020,2,14,Adidas,reebok,0,2020-02-14
5,hypebeast.com,2020-02-14 07:21:04.177782,2020-02-14,2020,2,14,Adidas,adidas,2,2020-02-14
6,hypebeast.com,2020-02-14 07:21:04.181595,2020-02-14,2020,2,14,Adidas,kanye,0,2020-02-14
7,hypebeast.com,2020-02-14 07:21:04.185245,2020-02-14,2020,2,14,Adidas,yeezy,0,2020-02-14
8,hypebeast.com,2020-02-14 07:21:04.191452,2020-02-14,2020,2,14,New Balance,NB,0,2020-02-14
9,hypebeast.com,2020-02-14 07:21:04.195858,2020-02-14,2020,2,14,New Balance,new balance,0,2020-02-14
10,hypebeast.com,2020-02-14 07:21:04.199757,2020-02-14,2020,2,14,Puma,Puma,0,2020-02-14
11,hypebeast.com,2020-02-14 07:21:04.203402,2020-02-14,2020,2,14,Puma,puma,1,2020-02-14
12,hypebeast.com,2020-02-14 07:21:04.207423,2020-02-14,2020,2,14,Vans,Vans,0,2020-02-14
13,hypebeast.com,2020-02-14 07:21:04.210914,2020-02-14,2020,2,14,Vans,vans,0,2020-02-14
