,website,dtg,date,year,month,day,category_name,item,count,short_date
0,sneakernews.com,2019-12-21 08:57:12.932468,2019-12-21,2019,12,21,Nike,nike,9,2019-12-21
1,sneakernews.com,2019-12-21 08:57:12.941363,2019-12-21,2019,12,21,Nike,jordan,17,2019-12-21
2,sneakernews.com,2019-12-21 08:57:12.945713,2019-12-21,2019,12,21,Nike,converse,2,2019-12-21
3,sneakernews.com,2019-12-21 08:57:12.950055,2019-12-21,2019,12,21,Adidas,adidas,10,2019-12-21
4,sneakernews.com,2019-12-21 08:57:12.954027,2019-12-21,2019,12,21,Adidas,reebok,3,2019-12-21
5,sneakernews.com,2019-12-21 08:57:12.957657,2019-12-21,2019,12,21,Adidas,ADIDAS,0,2019-12-21
6,sneakernews.com,2019-12-21 08:57:12.961314,2019-12-21,2019,12,21,Adidas,Yeezy,0,2019-12-21
7,sneakernews.com,2019-12-21 08:57:12.965624,2019-12-21,2019,12,21,Adidas,Kanye,0,2019-12-21
8,sneakernews.com,2019-12-21 08:57:12.969159,2019-12-21,2019,12,21,Adidas,adidas,10,2019-12-21
9,sneakernews.com,2019-12-21 08:57:12.973188,2019-12-21,2019,12,21,Adidas,kanye,0,2019-12-21
10,sneakernews.com,2019-12-21 08:57:12.976773,2019-12-21,2019,12,21,Adidas,yeezy,10,2019-12-21
11,sneakernews.com,2019-12-21 08:57:12.980517,2019-12-21,2019,12,21,New Balance,New Balance,0,2019-12-21
12,sneakernews.com,2019-12-21 08:57:12.984321,2019-12-21,2019,12,21,New Balance,NB,0,2019-12-21
13,sneakernews.com,2019-12-21 08:57:12.988002,2019-12-21,2019,12,21,New Balance,new balance,2,2019-12-21
14,sneakernews.com,2019-12-21 08:57:12.992062,2019-12-21,2019,12,21,Puma,Puma,0,2019-12-21
15,sneakernews.com,2019-12-21 08:57:12.995693,2019-12-21,2019,12,21,Puma,puma,2,2019-12-21
16,sneakernews.com,2019-12-21 08:57:12.999525,2019-12-21,2019,12,21,Vans,Vans,0,2019-12-21
17,sneakernews.com,2019-12-21 08:57:13.003162,2019-12-21,2019,12,21,Vans,vans,2,2019-12-21
0,Solecollector.com,2019-12-21 08:57:15.363136,2019-12-21,2019,12,21,Nike,nike,7,2019-12-21
1,Solecollector.com,2019-12-21 08:57:15.367430,2019-12-21,2019,12,21,Nike,jordan,5,2019-12-21
2,Solecollector.com,2019-12-21 08:57:15.371172,2019-12-21,2019,12,21,Nike,converse,0,2019-12-21
3,Solecollector.com,2019-12-21 08:57:15.374773,2019-12-21,2019,12,21,Adidas,adidas,3,2019-12-21
4,Solecollector.com,2019-12-21 08:57:15.378407,2019-12-21,2019,12,21,Adidas,reebok,1,2019-12-21
5,Solecollector.com,2019-12-21 08:57:15.382140,2019-12-21,2019,12,21,Adidas,ADIDAS,0,2019-12-21
