,website,dtg,date,year,month,day,category_name,item,count,short_date
0,sneakernews.com,2019-12-27 07:41:54.756457,2019-12-27,2019,12,27,Nike,nike,13,2019-12-27
1,sneakernews.com,2019-12-27 07:41:54.764189,2019-12-27,2019,12,27,Nike,jordan,22,2019-12-27
2,sneakernews.com,2019-12-27 07:41:54.769257,2019-12-27,2019,12,27,Nike,converse,2,2019-12-27
3,sneakernews.com,2019-12-27 07:41:54.774396,2019-12-27,2019,12,27,Adidas,adidas,6,2019-12-27
4,sneakernews.com,2019-12-27 07:41:54.779246,2019-12-27,2019,12,27,Adidas,reebok,3,2019-12-27
5,sneakernews.com,2019-12-27 07:41:54.784167,2019-12-27,2019,12,27,Adidas,ADIDAS,0,2019-12-27
6,sneakernews.com,2019-12-27 07:41:54.788670,2019-12-27,2019,12,27,Adidas,Yeezy,0,2019-12-27
7,sneakernews.com,2019-12-27 07:41:54.792949,2019-12-27,2019,12,27,Adidas,Kanye,0,2019-12-27
8,sneakernews.com,2019-12-27 07:41:54.797634,2019-12-27,2019,12,27,Adidas,adidas,6,2019-12-27
9,sneakernews.com,2019-12-27 07:41:54.802319,2019-12-27,2019,12,27,Adidas,kanye,0,2019-12-27
10,sneakernews.com,2019-12-27 07:41:54.806845,2019-12-27,2019,12,27,Adidas,yeezy,5,2019-12-27
11,sneakernews.com,2019-12-27 07:41:54.811617,2019-12-27,2019,12,27,New Balance,New Balance,0,2019-12-27
12,sneakernews.com,2019-12-27 07:41:54.818344,2019-12-27,2019,12,27,New Balance,NB,0,2019-12-27
13,sneakernews.com,2019-12-27 07:41:54.822810,2019-12-27,2019,12,27,New Balance,new balance,2,2019-12-27
14,sneakernews.com,2019-12-27 07:41:54.827229,2019-12-27,2019,12,27,Puma,Puma,0,2019-12-27
15,sneakernews.com,2019-12-27 07:41:54.831689,2019-12-27,2019,12,27,Puma,puma,2,2019-12-27
16,sneakernews.com,2019-12-27 07:41:54.836088,2019-12-27,2019,12,27,Vans,Vans,0,2019-12-27
17,sneakernews.com,2019-12-27 07:41:54.840699,2019-12-27,2019,12,27,Vans,vans,2,2019-12-27
0,Solecollector.com,2019-12-27 07:41:56.403102,2019-12-27,2019,12,27,Nike,nike,6,2019-12-27
1,Solecollector.com,2019-12-27 07:41:56.406664,2019-12-27,2019,12,27,Nike,jordan,5,2019-12-27
2,Solecollector.com,2019-12-27 07:41:56.410291,2019-12-27,2019,12,27,Nike,converse,0,2019-12-27
3,Solecollector.com,2019-12-27 07:41:56.413623,2019-12-27,2019,12,27,Adidas,adidas,1,2019-12-27
4,Solecollector.com,2019-12-27 07:41:56.417214,2019-12-27,2019,12,27,Adidas,reebok,1,2019-12-27
5,Solecollector.com,2019-12-27 07:41:56.421118,2019-12-27,2019,12,27,Adidas,ADIDAS,0,2019-12-27
6,Solecollector.com,2019-12-27 07:41:56.424615,2019-12-27,2019,12,27,Adidas,Yeezy,0,2019-12-27
7,Solecollector.com,2019-12-27 07:41:56.427940,2019-12-27,2019,12,27,Adidas,Kanye,0,2019-12-27
8,Solecollector.com,2019-12-27 07:41:56.431453,2019-12-27,2019,12,27,Adidas,adidas,1,2019-12-27
9,Solecollector.com,2019-12-27 07:41:56.434800,2019-12-27,2019,12,27,Adidas,kanye,0,2019-12-27
10,Solecollector.com,2019-12-27 07:41:56.438251,2019-12-27,2019,12,27,Adidas,yeezy,0,2019-12-27
11,Solecollector.com,2019-12-27 07:41:56.441798,2019-12-27,2019,12,27,New Balance,New Balance,0,2019-12-27
12,Solecollector.com,2019-12-27 07:41:56.445279,2019-12-27,2019,12,27,New Balance,NB,0,2019-12-27
13,Solecollector.com,2019-12-27 07:41:56.448739,2019-12-27,2019,12,27,New Balance,new balance,0,2019-12-27
14,Solecollector.com,2019-12-27 07:41:56.452231,2019-12-27,2019,12,27,Puma,Puma,0,2019-12-27
15,Solecollector.com,2019-12-27 07:41:56.455987,2019-12-27,2019,12,27,Puma,puma,1,2019-12-27
16,Solecollector.com,2019-12-27 07:41:56.459917,2019-12-27,2019,12,27,Vans,Vans,0,2019-12-27
17,Solecollector.com,2019-12-27 07:41:56.463748,2019-12-27,2019,12,27,Vans,vans,0,2019-12-27
0,hypebeast.com,2019-12-27 07:41:58.703547,2019-12-27,2019,12,27,Nike,nike,4,2019-12-27
1,hypebeast.com,2019-12-27 07:41:58.707404,2019-12-27,2019,12,27,Nike,jordan,2,2019-12-27
2,hypebeast.com,2019-12-27 07:41:58.710867,2019-12-27,2019,12,27,Nike,converse,2,2019-12-27
3,hypebeast.com,2019-12-27 07:41:58.714574,2019-12-27,2019,12,27,Adidas,adidas,3,2019-12-27
4,hypebeast.com,2019-12-27 07:41:58.718147,2019-12-27,2019,12,27,Adidas,reebok,0,2019-12-27
5,hypebeast.com,2019-12-27 07:41:58.721608,2019-12-27,2019,12,27,Adidas,ADIDAS,0,2019-12-27
6,hypebeast.com,2019-12-27 07:41:58.725248,2019-12-27,2019,12,27,Adidas,Yeezy,0,2019-12-27
7,hypebeast.com,2019-12-27 07:41:58.728924,2019-12-27,2019,12,27,Adidas,Kanye,0,2019-12-27
8,hypebeast.com,2019-12-27 07:41:58.732533,2019-12-27,2019,12,27,Adidas,adidas,3,2019-12-27
9,hypebeast.com,2019-12-27 07:41:58.736403,2019-12-27,2019,12,27,Adidas,kanye,2,2019-12-27
10,hypebeast.com,2019-12-27 07:41:58.739937,2019-12-27,2019,12,27,Adidas,yeezy,1,2019-12-27
11,hypebeast.com,2019-12-27 07:41:58.743436,2019-12-27,2019,12,27,New Balance,New Balance,0,2019-12-27
12,hypebeast.com,2019-12-27 07:41:58.747317,2019-12-27,2019,12,27,New Balance,NB,0,2019-12-27
13,hypebeast.com,2019-12-27 07:41:58.751174,2019-12-27,2019,12,27,New Balance,new balance,0,2019-12-27
14,hypebeast.com,2019-12-27 07:41:58.755174,2019-12-27,2019,12,27,Puma,Puma,0,2019-12-27
15,hypebeast.com,2019-12-27 07:41:58.759058,2019-12-27,2019,12,27,Puma,puma,1,2019-12-27
