,website,dtg,date,year,month,day,category_name,item,count,short_date
0,sneakernews.com,2019-12-03 19:15:30.022919,2019-12-03,2019,12,3,Nike,Nike,5,2019-12-03
1,sneakernews.com,2019-12-03 19:15:30.039075,2019-12-03,2019,12,3,Nike,Jordan,20,2019-12-03
2,sneakernews.com,2019-12-03 19:15:30.045402,2019-12-03,2019,12,3,Nike,Converse,2,2019-12-03
3,sneakernews.com,2019-12-03 19:15:30.050507,2019-12-03,2019,12,3,Adidas,Adidas,0,2019-12-03
4,sneakernews.com,2019-12-03 19:15:30.054882,2019-12-03,2019,12,3,Adidas,Reebok,2,2019-12-03
5,sneakernews.com,2019-12-03 19:15:30.059808,2019-12-03,2019,12,3,Adidas,ADIDAS,0,2019-12-03
6,sneakernews.com,2019-12-03 19:15:30.064055,2019-12-03,2019,12,3,Adidas,Yeezy,10,2019-12-03
7,sneakernews.com,2019-12-03 19:15:30.068952,2019-12-03,2019,12,3,Adidas,Kanye,0,2019-12-03
8,sneakernews.com,2019-12-03 19:15:30.073548,2019-12-03,2019,12,3,Adidas,adidas,13,2019-12-03
9,sneakernews.com,2019-12-03 19:15:30.078058,2019-12-03,2019,12,3,Adidas,kanye,0,2019-12-03
10,sneakernews.com,2019-12-03 19:15:30.084145,2019-12-03,2019,12,3,Adidas,yeezy,0,2019-12-03
11,sneakernews.com,2019-12-03 19:15:30.090085,2019-12-03,2019,12,3,New Balance,New Balance,2,2019-12-03
12,sneakernews.com,2019-12-03 19:15:30.094949,2019-12-03,2019,12,3,New Balance,NB,0,2019-12-03
13,sneakernews.com,2019-12-03 19:15:30.100116,2019-12-03,2019,12,3,New Balance,new balance,0,2019-12-03
14,sneakernews.com,2019-12-03 19:15:30.105113,2019-12-03,2019,12,3,Puma,Puma,2,2019-12-03
15,sneakernews.com,2019-12-03 19:15:30.109413,2019-12-03,2019,12,3,Puma,puma,0,2019-12-03
16,sneakernews.com,2019-12-03 19:15:30.113806,2019-12-03,2019,12,3,Vans,Vans,2,2019-12-03
17,sneakernews.com,2019-12-03 19:15:30.118936,2019-12-03,2019,12,3,Vans,vans,0,2019-12-03
0,Solecollector.com,2019-12-03 19:15:31.605314,2019-12-03,2019,12,3,Nike,Nike,6,2019-12-03
1,Solecollector.com,2019-12-03 19:15:31.610751,2019-12-03,2019,12,3,Nike,Jordan,3,2019-12-03
2,Solecollector.com,2019-12-03 19:15:31.615635,2019-12-03,2019,12,3,Nike,Converse,0,2019-12-03
3,Solecollector.com,2019-12-03 19:15:31.620092,2019-12-03,2019,12,3,Adidas,Adidas,5,2019-12-03
4,Solecollector.com,2019-12-03 19:15:31.624833,2019-12-03,2019,12,3,Adidas,Reebok,1,2019-12-03
5,Solecollector.com,2019-12-03 19:15:31.629165,2019-12-03,2019,12,3,Adidas,ADIDAS,0,2019-12-03
6,Solecollector.com,2019-12-03 19:15:31.633570,2019-12-03,2019,12,3,Adidas,Yeezy,1,2019-12-03
7,Solecollector.com,2019-12-03 19:15:31.637857,2019-12-03,2019,12,3,Adidas,Kanye,0,2019-12-03
8,Solecollector.com,2019-12-03 19:15:31.642057,2019-12-03,2019,12,3,Adidas,adidas,0,2019-12-03
9,Solecollector.com,2019-12-03 19:15:31.645683,2019-12-03,2019,12,3,Adidas,kanye,0,2019-12-03
10,Solecollector.com,2019-12-03 19:15:31.649134,2019-12-03,2019,12,3,Adidas,yeezy,0,2019-12-03
11,Solecollector.com,2019-12-03 19:15:31.652695,2019-12-03,2019,12,3,New Balance,New Balance,0,2019-12-03
12,Solecollector.com,2019-12-03 19:15:31.656684,2019-12-03,2019,12,3,New Balance,NB,0,2019-12-03
13,Solecollector.com,2019-12-03 19:15:31.660345,2019-12-03,2019,12,3,New Balance,new balance,0,2019-12-03
14,Solecollector.com,2019-12-03 19:15:31.663936,2019-12-03,2019,12,3,Puma,Puma,1,2019-12-03
15,Solecollector.com,2019-12-03 19:15:31.667795,2019-12-03,2019,12,3,Puma,puma,0,2019-12-03
16,Solecollector.com,2019-12-03 19:15:31.672066,2019-12-03,2019,12,3,Vans,Vans,0,2019-12-03
17,Solecollector.com,2019-12-03 19:15:31.675859,2019-12-03,2019,12,3,Vans,vans,0,2019-12-03
0,hypebeast.com,2019-12-03 19:15:33.846907,2019-12-03,2019,12,3,Nike,Nike,3,2019-12-03
1,hypebeast.com,2019-12-03 19:15:33.850473,2019-12-03,2019,12,3,Nike,Jordan,3,2019-12-03
2,hypebeast.com,2019-12-03 19:15:33.854445,2019-12-03,2019,12,3,Nike,Converse,1,2019-12-03
3,hypebeast.com,2019-12-03 19:15:33.858553,2019-12-03,2019,12,3,Adidas,Adidas,1,2019-12-03
4,hypebeast.com,2019-12-03 19:15:33.862373,2019-12-03,2019,12,3,Adidas,Reebok,8,2019-12-03
5,hypebeast.com,2019-12-03 19:15:33.865887,2019-12-03,2019,12,3,Adidas,ADIDAS,0,2019-12-03
6,hypebeast.com,2019-12-03 19:15:33.870197,2019-12-03,2019,12,3,Adidas,Yeezy,0,2019-12-03
7,hypebeast.com,2019-12-03 19:15:33.873905,2019-12-03,2019,12,3,Adidas,Kanye,0,2019-12-03
8,hypebeast.com,2019-12-03 19:15:33.877635,2019-12-03,2019,12,3,Adidas,adidas,4,2019-12-03
9,hypebeast.com,2019-12-03 19:15:33.881290,2019-12-03,2019,12,3,Adidas,kanye,0,2019-12-03
10,hypebeast.com,2019-12-03 19:15:34.080637,2019-12-03,2019,12,3,Adidas,yeezy,0,2019-12-03
11,hypebeast.com,2019-12-03 19:15:34.086831,2019-12-03,2019,12,3,New Balance,New Balance,1,2019-12-03
12,hypebeast.com,2019-12-03 19:15:34.093197,2019-12-03,2019,12,3,New Balance,NB,0,2019-12-03
13,hypebeast.com,2019-12-03 19:15:34.099751,2019-12-03,2019,12,3,New Balance,new balance,0,2019-12-03
14,hypebeast.com,2019-12-03 19:15:34.107020,2019-12-03,2019,12,3,Puma,Puma,1,2019-12-03
15,hypebeast.com,2019-12-03 19:15:34.114636,2019-12-03,2019,12,3,Puma,puma,0,2019-12-03
16,hypebeast.com,2019-12-03 19:15:34.121233,2019-12-03,2019,12,3,Vans,Vans,0,2019-12-03
17,hypebeast.com,2019-12-03 19:15:34.127254,2019-12-03,2019,12,3,Vans,vans,0,2019-12-03
