,website,dtg,date,year,month,day,category_name,item,count,short_date
0,sneakernews.com,2020-02-29 17:07:16.206515,2020-02-29,2020,2,29,Nike,nike,10,2020-02-29
1,sneakernews.com,2020-02-29 17:07:16.212392,2020-02-29,2020,2,29,Nike,jordan,17,2020-02-29
2,sneakernews.com,2020-02-29 17:07:16.215856,2020-02-29,2020,2,29,Nike,converse,3,2020-02-29
3,sneakernews.com,2020-02-29 17:07:16.219177,2020-02-29,2020,2,29,Adidas,adidas,11,2020-02-29
4,sneakernews.com,2020-02-29 17:07:16.222586,2020-02-29,2020,2,29,Adidas,reebok,2,2020-02-29
5,sneakernews.com,2020-02-29 17:07:16.227056,2020-02-29,2020,2,29,Adidas,adidas,11,2020-02-29
6,sneakernews.com,2020-02-29 17:07:16.230443,2020-02-29,2020,2,29,Adidas,kanye,0,2020-02-29
7,sneakernews.com,2020-02-29 17:07:16.233823,2020-02-29,2020,2,29,Adidas,yeezy,7,2020-02-29
8,sneakernews.com,2020-02-29 17:07:16.237295,2020-02-29,2020,2,29,New Balance,NB,0,2020-02-29
9,sneakernews.com,2020-02-29 17:07:16.240594,2020-02-29,2020,2,29,New Balance,new balance,3,2020-02-29
10,sneakernews.com,2020-02-29 17:07:16.244553,2020-02-29,2020,2,29,Puma,Puma,0,2020-02-29
11,sneakernews.com,2020-02-29 17:07:16.248171,2020-02-29,2020,2,29,Puma,puma,2,2020-02-29
12,sneakernews.com,2020-02-29 17:07:16.252028,2020-02-29,2020,2,29,Vans,Vans,0,2020-02-29
13,sneakernews.com,2020-02-29 17:07:16.255561,2020-02-29,2020,2,29,Vans,vans,2,2020-02-29
0,Solecollector.com,2020-02-29 17:07:17.146723,2020-02-29,2020,2,29,Nike,nike,5,2020-02-29
1,Solecollector.com,2020-02-29 17:07:17.150255,2020-02-29,2020,2,29,Nike,jordan,6,2020-02-29
2,Solecollector.com,2020-02-29 17:07:17.153630,2020-02-29,2020,2,29,Nike,converse,0,2020-02-29
3,Solecollector.com,2020-02-29 17:07:17.157062,2020-02-29,2020,2,29,Adidas,adidas,1,2020-02-29
4,Solecollector.com,2020-02-29 17:07:17.160405,2020-02-29,2020,2,29,Adidas,reebok,1,2020-02-29
5,Solecollector.com,2020-02-29 17:07:17.163767,2020-02-29,2020,2,29,Adidas,adidas,1,2020-02-29
6,Solecollector.com,2020-02-29 17:07:17.167089,2020-02-29,2020,2,29,Adidas,kanye,0,2020-02-29
7,Solecollector.com,2020-02-29 17:07:17.170326,2020-02-29,2020,2,29,Adidas,yeezy,0,2020-02-29
8,Solecollector.com,2020-02-29 17:07:17.173681,2020-02-29,2020,2,29,New Balance,NB,0,2020-02-29
9,Solecollector.com,2020-02-29 17:07:17.177074,2020-02-29,2020,2,29,New Balance,new balance,1,2020-02-29
10,Solecollector.com,2020-02-29 17:07:17.180447,2020-02-29,2020,2,29,Puma,Puma,0,2020-02-29
11,Solecollector.com,2020-02-29 17:07:17.184833,2020-02-29,2020,2,29,Puma,puma,5,2020-02-29
12,Solecollector.com,2020-02-29 17:07:17.188208,2020-02-29,2020,2,29,Vans,Vans,0,2020-02-29
13,Solecollector.com,2020-02-29 17:07:17.191668,2020-02-29,2020,2,29,Vans,vans,0,2020-02-29
0,hypebeast.com,2020-02-29 17:07:19.169874,2020-02-29,2020,2,29,Nike,nike,1,2020-02-29
1,hypebeast.com,2020-02-29 17:07:19.173619,2020-02-29,2020,2,29,Nike,jordan,1,2020-02-29
2,hypebeast.com,2020-02-29 17:07:19.177825,2020-02-29,2020,2,29,Nike,converse,2,2020-02-29
3,hypebeast.com,2020-02-29 17:07:19.181438,2020-02-29,2020,2,29,Adidas,adidas,2,2020-02-29
4,hypebeast.com,2020-02-29 17:07:19.184838,2020-02-29,2020,2,29,Adidas,reebok,0,2020-02-29
5,hypebeast.com,2020-02-29 17:07:19.188227,2020-02-29,2020,2,29,Adidas,adidas,2,2020-02-29
6,hypebeast.com,2020-02-29 17:07:19.191892,2020-02-29,2020,2,29,Adidas,kanye,1,2020-02-29
7,hypebeast.com,2020-02-29 17:07:19.195523,2020-02-29,2020,2,29,Adidas,yeezy,1,2020-02-29
8,hypebeast.com,2020-02-29 17:07:19.198851,2020-02-29,2020,2,29,New Balance,NB,0,2020-02-29
9,hypebeast.com,2020-02-29 17:07:19.202567,2020-02-29,2020,2,29,New Balance,new balance,0,2020-02-29
10,hypebeast.com,2020-02-29 17:07:19.205955,2020-02-29,2020,2,29,Puma,Puma,0,2020-02-29
11,hypebeast.com,2020-02-29 17:07:19.209552,2020-02-29,2020,2,29,Puma,puma,1,2020-02-29
12,hypebeast.com,2020-02-29 17:07:19.213552,2020-02-29,2020,2,29,Vans,Vans,0,2020-02-29
13,hypebeast.com,2020-02-29 17:07:19.216890,2020-02-29,2020,2,29,Vans,vans,0,2020-02-29
