,website,dtg,date,year,month,day,shoe_company,brand,count,short_date
0,sneakernews.com,2022-02-24 19:47:56.200105,2022-02-24,2022,2,24,Nike,nike,10,2022-02-24
1,sneakernews.com,2022-02-24 19:47:56.204916,2022-02-24,2022,2,24,Nike,jordan,14,2022-02-24
2,sneakernews.com,2022-02-24 19:47:56.209291,2022-02-24,2022,2,24,Nike,converse,2,2022-02-24
3,sneakernews.com,2022-02-24 19:47:56.215599,2022-02-24,2022,2,24,Adidas,adidas,9,2022-02-24
4,sneakernews.com,2022-02-24 19:47:56.220428,2022-02-24,2022,2,24,Adidas,reebok,2,2022-02-24
5,sneakernews.com,2022-02-24 19:47:56.225018,2022-02-24,2022,2,24,Adidas,adidas,9,2022-02-24
6,sneakernews.com,2022-02-24 19:47:56.230616,2022-02-24,2022,2,24,Adidas,kanye,0,2022-02-24
7,sneakernews.com,2022-02-24 19:47:56.235593,2022-02-24,2022,2,24,Adidas,yeezy,9,2022-02-24
8,sneakernews.com,2022-02-24 19:47:56.240752,2022-02-24,2022,2,24,New Balance,NB,0,2022-02-24
9,sneakernews.com,2022-02-24 19:47:56.246162,2022-02-24,2022,2,24,New Balance,new balance,5,2022-02-24
10,sneakernews.com,2022-02-24 19:47:56.251139,2022-02-24,2022,2,24,Puma,Puma,0,2022-02-24
11,sneakernews.com,2022-02-24 19:47:56.256116,2022-02-24,2022,2,24,Puma,puma,2,2022-02-24
12,sneakernews.com,2022-02-24 19:47:56.260582,2022-02-24,2022,2,24,Vans,Vans,0,2022-02-24
13,sneakernews.com,2022-02-24 19:47:56.265420,2022-02-24,2022,2,24,Vans,vans,2,2022-02-24
0,Solecollector.com,2022-02-24 19:47:57.519774,2022-02-24,2022,2,24,Nike,nike,5,2022-02-24
1,Solecollector.com,2022-02-24 19:47:57.524436,2022-02-24,2022,2,24,Nike,jordan,4,2022-02-24
2,Solecollector.com,2022-02-24 19:47:57.529286,2022-02-24,2022,2,24,Nike,converse,0,2022-02-24
3,Solecollector.com,2022-02-24 19:47:57.533814,2022-02-24,2022,2,24,Adidas,adidas,3,2022-02-24
4,Solecollector.com,2022-02-24 19:47:57.538206,2022-02-24,2022,2,24,Adidas,reebok,1,2022-02-24
5,Solecollector.com,2022-02-24 19:47:57.542804,2022-02-24,2022,2,24,Adidas,adidas,3,2022-02-24
6,Solecollector.com,2022-02-24 19:47:57.547605,2022-02-24,2022,2,24,Adidas,kanye,0,2022-02-24
7,Solecollector.com,2022-02-24 19:47:57.552205,2022-02-24,2022,2,24,Adidas,yeezy,2,2022-02-24
8,Solecollector.com,2022-02-24 19:47:57.556819,2022-02-24,2022,2,24,New Balance,NB,0,2022-02-24
9,Solecollector.com,2022-02-24 19:47:57.561268,2022-02-24,2022,2,24,New Balance,new balance,0,2022-02-24
10,Solecollector.com,2022-02-24 19:47:57.566142,2022-02-24,2022,2,24,Puma,Puma,0,2022-02-24
11,Solecollector.com,2022-02-24 19:47:57.570825,2022-02-24,2022,2,24,Puma,puma,1,2022-02-24
12,Solecollector.com,2022-02-24 19:47:57.575457,2022-02-24,2022,2,24,Vans,Vans,0,2022-02-24
13,Solecollector.com,2022-02-24 19:47:57.580122,2022-02-24,2022,2,24,Vans,vans,0,2022-02-24
0,hypebeast.com,2022-02-24 19:47:58.651531,2022-02-24,2022,2,24,Nike,nike,0,2022-02-24
1,hypebeast.com,2022-02-24 19:47:58.656226,2022-02-24,2022,2,24,Nike,jordan,0,2022-02-24
2,hypebeast.com,2022-02-24 19:47:58.660767,2022-02-24,2022,2,24,Nike,converse,1,2022-02-24
3,hypebeast.com,2022-02-24 19:47:58.665375,2022-02-24,2022,2,24,Adidas,adidas,0,2022-02-24
4,hypebeast.com,2022-02-24 19:47:58.669978,2022-02-24,2022,2,24,Adidas,reebok,0,2022-02-24
5,hypebeast.com,2022-02-24 19:47:58.674846,2022-02-24,2022,2,24,Adidas,adidas,0,2022-02-24
6,hypebeast.com,2022-02-24 19:47:58.679513,2022-02-24,2022,2,24,Adidas,kanye,1,2022-02-24
7,hypebeast.com,2022-02-24 19:47:58.684226,2022-02-24,2022,2,24,Adidas,yeezy,0,2022-02-24
8,hypebeast.com,2022-02-24 19:47:58.688883,2022-02-24,2022,2,24,New Balance,NB,0,2022-02-24
9,hypebeast.com,2022-02-24 19:47:58.693437,2022-02-24,2022,2,24,New Balance,new balance,0,2022-02-24
10,hypebeast.com,2022-02-24 19:47:58.697760,2022-02-24,2022,2,24,Puma,Puma,0,2022-02-24
11,hypebeast.com,2022-02-24 19:47:58.702411,2022-02-24,2022,2,24,Puma,puma,0,2022-02-24
12,hypebeast.com,2022-02-24 19:47:58.707014,2022-02-24,2022,2,24,Vans,Vans,0,2022-02-24
13,hypebeast.com,2022-02-24 19:47:58.711842,2022-02-24,2022,2,24,Vans,vans,0,2022-02-24
