,website,dtg,date,year,month,day,shoe_company,brand,count,short_date
0,sneakernews.com,2021-06-11 19:10:31.494513,2021-06-11,2021,6,11,Nike,nike,9,2021-06-11
1,sneakernews.com,2021-06-11 19:10:31.498735,2021-06-11,2021,6,11,Nike,jordan,15,2021-06-11
2,sneakernews.com,2021-06-11 19:10:31.502602,2021-06-11,2021,6,11,Nike,converse,2,2021-06-11
3,sneakernews.com,2021-06-11 19:10:31.506492,2021-06-11,2021,6,11,Adidas,adidas,10,2021-06-11
4,sneakernews.com,2021-06-11 19:10:31.510659,2021-06-11,2021,6,11,Adidas,reebok,2,2021-06-11
5,sneakernews.com,2021-06-11 19:10:31.514924,2021-06-11,2021,6,11,Adidas,adidas,10,2021-06-11
6,sneakernews.com,2021-06-11 19:10:31.519421,2021-06-11,2021,6,11,Adidas,kanye,0,2021-06-11
7,sneakernews.com,2021-06-11 19:10:31.523772,2021-06-11,2021,6,11,Adidas,yeezy,10,2021-06-11
8,sneakernews.com,2021-06-11 19:10:31.528141,2021-06-11,2021,6,11,New Balance,NB,0,2021-06-11
9,sneakernews.com,2021-06-11 19:10:31.531859,2021-06-11,2021,6,11,New Balance,new balance,3,2021-06-11
10,sneakernews.com,2021-06-11 19:10:31.535280,2021-06-11,2021,6,11,Puma,Puma,0,2021-06-11
11,sneakernews.com,2021-06-11 19:10:31.539130,2021-06-11,2021,6,11,Puma,puma,2,2021-06-11
12,sneakernews.com,2021-06-11 19:10:31.542750,2021-06-11,2021,6,11,Vans,Vans,0,2021-06-11
13,sneakernews.com,2021-06-11 19:10:31.546298,2021-06-11,2021,6,11,Vans,vans,2,2021-06-11
0,Solecollector.com,2021-06-11 19:10:32.727681,2021-06-11,2021,6,11,Nike,nike,5,2021-06-11
1,Solecollector.com,2021-06-11 19:10:32.732037,2021-06-11,2021,6,11,Nike,jordan,6,2021-06-11
2,Solecollector.com,2021-06-11 19:10:32.736244,2021-06-11,2021,6,11,Nike,converse,0,2021-06-11
3,Solecollector.com,2021-06-11 19:10:32.739923,2021-06-11,2021,6,11,Adidas,adidas,3,2021-06-11
4,Solecollector.com,2021-06-11 19:10:32.743457,2021-06-11,2021,6,11,Adidas,reebok,1,2021-06-11
5,Solecollector.com,2021-06-11 19:10:32.747138,2021-06-11,2021,6,11,Adidas,adidas,3,2021-06-11
6,Solecollector.com,2021-06-11 19:10:32.751122,2021-06-11,2021,6,11,Adidas,kanye,0,2021-06-11
7,Solecollector.com,2021-06-11 19:10:32.755065,2021-06-11,2021,6,11,Adidas,yeezy,2,2021-06-11
8,Solecollector.com,2021-06-11 19:10:32.759126,2021-06-11,2021,6,11,New Balance,NB,0,2021-06-11
9,Solecollector.com,2021-06-11 19:10:32.763811,2021-06-11,2021,6,11,New Balance,new balance,1,2021-06-11
10,Solecollector.com,2021-06-11 19:10:32.767412,2021-06-11,2021,6,11,Puma,Puma,0,2021-06-11
11,Solecollector.com,2021-06-11 19:10:32.771486,2021-06-11,2021,6,11,Puma,puma,1,2021-06-11
12,Solecollector.com,2021-06-11 19:10:32.775235,2021-06-11,2021,6,11,Vans,Vans,0,2021-06-11
13,Solecollector.com,2021-06-11 19:10:32.779109,2021-06-11,2021,6,11,Vans,vans,0,2021-06-11
0,hypebeast.com,2021-06-11 19:10:34.317619,2021-06-11,2021,6,11,Nike,nike,2,2021-06-11
1,hypebeast.com,2021-06-11 19:10:34.321589,2021-06-11,2021,6,11,Nike,jordan,4,2021-06-11
2,hypebeast.com,2021-06-11 19:10:34.325577,2021-06-11,2021,6,11,Nike,converse,0,2021-06-11
3,hypebeast.com,2021-06-11 19:10:34.330696,2021-06-11,2021,6,11,Adidas,adidas,0,2021-06-11
4,hypebeast.com,2021-06-11 19:10:34.335297,2021-06-11,2021,6,11,Adidas,reebok,0,2021-06-11
5,hypebeast.com,2021-06-11 19:10:34.339945,2021-06-11,2021,6,11,Adidas,adidas,0,2021-06-11
6,hypebeast.com,2021-06-11 19:10:34.344760,2021-06-11,2021,6,11,Adidas,kanye,1,2021-06-11
7,hypebeast.com,2021-06-11 19:10:34.349375,2021-06-11,2021,6,11,Adidas,yeezy,0,2021-06-11
8,hypebeast.com,2021-06-11 19:10:34.353886,2021-06-11,2021,6,11,New Balance,NB,0,2021-06-11
9,hypebeast.com,2021-06-11 19:10:34.358523,2021-06-11,2021,6,11,New Balance,new balance,2,2021-06-11
10,hypebeast.com,2021-06-11 19:10:34.362902,2021-06-11,2021,6,11,Puma,Puma,0,2021-06-11
11,hypebeast.com,2021-06-11 19:10:34.368835,2021-06-11,2021,6,11,Puma,puma,0,2021-06-11
12,hypebeast.com,2021-06-11 19:10:34.374740,2021-06-11,2021,6,11,Vans,Vans,0,2021-06-11
13,hypebeast.com,2021-06-11 19:10:34.379319,2021-06-11,2021,6,11,Vans,vans,0,2021-06-11
