,website,dtg,date,year,month,day,shoe_company,brand,count,short_date
0,sneakernews.com,2020-04-23 10:21:16.349001,2020-04-23,2020,4,23,Nike,nike,13,2020-04-23
1,sneakernews.com,2020-04-23 10:21:16.369049,2020-04-23,2020,4,23,Nike,jordan,17,2020-04-23
2,sneakernews.com,2020-04-23 10:21:16.377206,2020-04-23,2020,4,23,Nike,converse,4,2020-04-23
3,sneakernews.com,2020-04-23 10:21:16.383777,2020-04-23,2020,4,23,Adidas,adidas,9,2020-04-23
4,sneakernews.com,2020-04-23 10:21:16.391228,2020-04-23,2020,4,23,Adidas,reebok,2,2020-04-23
5,sneakernews.com,2020-04-23 10:21:16.397572,2020-04-23,2020,4,23,Adidas,adidas,9,2020-04-23
6,sneakernews.com,2020-04-23 10:21:16.402989,2020-04-23,2020,4,23,Adidas,kanye,0,2020-04-23
7,sneakernews.com,2020-04-23 10:21:16.409736,2020-04-23,2020,4,23,Adidas,yeezy,7,2020-04-23
8,sneakernews.com,2020-04-23 10:21:16.415831,2020-04-23,2020,4,23,New Balance,NB,0,2020-04-23
9,sneakernews.com,2020-04-23 10:21:16.422824,2020-04-23,2020,4,23,New Balance,new balance,2,2020-04-23
10,sneakernews.com,2020-04-23 10:21:16.437469,2020-04-23,2020,4,23,Puma,Puma,0,2020-04-23
11,sneakernews.com,2020-04-23 10:21:16.447544,2020-04-23,2020,4,23,Puma,puma,2,2020-04-23
12,sneakernews.com,2020-04-23 10:21:16.455106,2020-04-23,2020,4,23,Vans,Vans,0,2020-04-23
13,sneakernews.com,2020-04-23 10:21:16.463245,2020-04-23,2020,4,23,Vans,vans,2,2020-04-23
0,Solecollector.com,2020-04-23 10:21:18.658509,2020-04-23,2020,4,23,Nike,nike,7,2020-04-23
1,Solecollector.com,2020-04-23 10:21:18.662326,2020-04-23,2020,4,23,Nike,jordan,5,2020-04-23
2,Solecollector.com,2020-04-23 10:21:18.669256,2020-04-23,2020,4,23,Nike,converse,0,2020-04-23
3,Solecollector.com,2020-04-23 10:21:18.673009,2020-04-23,2020,4,23,Adidas,adidas,1,2020-04-23
4,Solecollector.com,2020-04-23 10:21:18.677571,2020-04-23,2020,4,23,Adidas,reebok,1,2020-04-23
5,Solecollector.com,2020-04-23 10:21:18.682562,2020-04-23,2020,4,23,Adidas,adidas,1,2020-04-23
6,Solecollector.com,2020-04-23 10:21:18.687153,2020-04-23,2020,4,23,Adidas,kanye,0,2020-04-23
7,Solecollector.com,2020-04-23 10:21:18.692016,2020-04-23,2020,4,23,Adidas,yeezy,0,2020-04-23
8,Solecollector.com,2020-04-23 10:21:18.695708,2020-04-23,2020,4,23,New Balance,NB,0,2020-04-23
9,Solecollector.com,2020-04-23 10:21:18.699402,2020-04-23,2020,4,23,New Balance,new balance,2,2020-04-23
10,Solecollector.com,2020-04-23 10:21:18.703018,2020-04-23,2020,4,23,Puma,Puma,0,2020-04-23
11,Solecollector.com,2020-04-23 10:21:18.707146,2020-04-23,2020,4,23,Puma,puma,1,2020-04-23
12,Solecollector.com,2020-04-23 10:21:18.711463,2020-04-23,2020,4,23,Vans,Vans,0,2020-04-23
13,Solecollector.com,2020-04-23 10:21:18.715158,2020-04-23,2020,4,23,Vans,vans,0,2020-04-23
0,hypebeast.com,2020-04-23 10:21:20.736448,2020-04-23,2020,4,23,Nike,nike,4,2020-04-23
1,hypebeast.com,2020-04-23 10:21:20.740941,2020-04-23,2020,4,23,Nike,jordan,0,2020-04-23
2,hypebeast.com,2020-04-23 10:21:20.745910,2020-04-23,2020,4,23,Nike,converse,2,2020-04-23
3,hypebeast.com,2020-04-23 10:21:20.751702,2020-04-23,2020,4,23,Adidas,adidas,1,2020-04-23
4,hypebeast.com,2020-04-23 10:21:20.756173,2020-04-23,2020,4,23,Adidas,reebok,0,2020-04-23
5,hypebeast.com,2020-04-23 10:21:20.760863,2020-04-23,2020,4,23,Adidas,adidas,1,2020-04-23
6,hypebeast.com,2020-04-23 10:21:20.765979,2020-04-23,2020,4,23,Adidas,kanye,0,2020-04-23
7,hypebeast.com,2020-04-23 10:21:20.771592,2020-04-23,2020,4,23,Adidas,yeezy,0,2020-04-23
8,hypebeast.com,2020-04-23 10:21:20.776559,2020-04-23,2020,4,23,New Balance,NB,0,2020-04-23
9,hypebeast.com,2020-04-23 10:21:20.783825,2020-04-23,2020,4,23,New Balance,new balance,0,2020-04-23
10,hypebeast.com,2020-04-23 10:21:20.789185,2020-04-23,2020,4,23,Puma,Puma,0,2020-04-23
11,hypebeast.com,2020-04-23 10:21:20.793770,2020-04-23,2020,4,23,Puma,puma,1,2020-04-23
12,hypebeast.com,2020-04-23 10:21:20.798505,2020-04-23,2020,4,23,Vans,Vans,0,2020-04-23
13,hypebeast.com,2020-04-23 10:21:20.803353,2020-04-23,2020,4,23,Vans,vans,0,2020-04-23
