,website,dtg,date,year,month,day,category_name,item,count,short_date
0,sneakernews.com,2020-01-03 19:38:06.973946,2020-01-03,2020,1,3,Nike,nike,8,2020-01-03
1,sneakernews.com,2020-01-03 19:38:06.979045,2020-01-03,2020,1,3,Nike,jordan,22,2020-01-03
2,sneakernews.com,2020-01-03 19:38:06.983145,2020-01-03,2020,1,3,Nike,converse,2,2020-01-03
3,sneakernews.com,2020-01-03 19:38:06.987613,2020-01-03,2020,1,3,Adidas,adidas,11,2020-01-03
4,sneakernews.com,2020-01-03 19:38:06.991941,2020-01-03,2020,1,3,Adidas,reebok,2,2020-01-03
5,sneakernews.com,2020-01-03 19:38:06.996016,2020-01-03,2020,1,3,Adidas,adidas,11,2020-01-03
6,sneakernews.com,2020-01-03 19:38:06.999902,2020-01-03,2020,1,3,Adidas,kanye,1,2020-01-03
7,sneakernews.com,2020-01-03 19:38:07.003433,2020-01-03,2020,1,3,Adidas,yeezy,9,2020-01-03
8,sneakernews.com,2020-01-03 19:38:07.006887,2020-01-03,2020,1,3,New Balance,NB,0,2020-01-03
9,sneakernews.com,2020-01-03 19:38:07.010391,2020-01-03,2020,1,3,New Balance,new balance,2,2020-01-03
10,sneakernews.com,2020-01-03 19:38:07.013842,2020-01-03,2020,1,3,Puma,Puma,0,2020-01-03
11,sneakernews.com,2020-01-03 19:38:07.017325,2020-01-03,2020,1,3,Puma,puma,2,2020-01-03
12,sneakernews.com,2020-01-03 19:38:07.020700,2020-01-03,2020,1,3,Vans,Vans,0,2020-01-03
13,sneakernews.com,2020-01-03 19:38:07.024309,2020-01-03,2020,1,3,Vans,vans,2,2020-01-03
0,Solecollector.com,2020-01-03 19:38:11.199052,2020-01-03,2020,1,3,Nike,nike,10,2020-01-03
1,Solecollector.com,2020-01-03 19:38:11.203080,2020-01-03,2020,1,3,Nike,jordan,3,2020-01-03
2,Solecollector.com,2020-01-03 19:38:11.206657,2020-01-03,2020,1,3,Nike,converse,0,2020-01-03
3,Solecollector.com,2020-01-03 19:38:11.210337,2020-01-03,2020,1,3,Adidas,adidas,1,2020-01-03
4,Solecollector.com,2020-01-03 19:38:11.214056,2020-01-03,2020,1,3,Adidas,reebok,1,2020-01-03
5,Solecollector.com,2020-01-03 19:38:11.217799,2020-01-03,2020,1,3,Adidas,adidas,1,2020-01-03
6,Solecollector.com,2020-01-03 19:38:11.221334,2020-01-03,2020,1,3,Adidas,kanye,0,2020-01-03
7,Solecollector.com,2020-01-03 19:38:11.225009,2020-01-03,2020,1,3,Adidas,yeezy,0,2020-01-03
8,Solecollector.com,2020-01-03 19:38:11.228355,2020-01-03,2020,1,3,New Balance,NB,0,2020-01-03
9,Solecollector.com,2020-01-03 19:38:11.231856,2020-01-03,2020,1,3,New Balance,new balance,0,2020-01-03
10,Solecollector.com,2020-01-03 19:38:11.235363,2020-01-03,2020,1,3,Puma,Puma,0,2020-01-03
11,Solecollector.com,2020-01-03 19:38:11.239282,2020-01-03,2020,1,3,Puma,puma,1,2020-01-03
12,Solecollector.com,2020-01-03 19:38:11.243150,2020-01-03,2020,1,3,Vans,Vans,0,2020-01-03
13,Solecollector.com,2020-01-03 19:38:11.246876,2020-01-03,2020,1,3,Vans,vans,0,2020-01-03
0,hypebeast.com,2020-01-03 19:38:14.782637,2020-01-03,2020,1,3,Nike,nike,4,2020-01-03
1,hypebeast.com,2020-01-03 19:38:14.788263,2020-01-03,2020,1,3,Nike,jordan,4,2020-01-03
2,hypebeast.com,2020-01-03 19:38:14.791982,2020-01-03,2020,1,3,Nike,converse,2,2020-01-03
3,hypebeast.com,2020-01-03 19:38:14.795530,2020-01-03,2020,1,3,Adidas,adidas,11,2020-01-03
4,hypebeast.com,2020-01-03 19:38:14.799028,2020-01-03,2020,1,3,Adidas,reebok,1,2020-01-03
5,hypebeast.com,2020-01-03 19:38:14.802408,2020-01-03,2020,1,3,Adidas,adidas,11,2020-01-03
6,hypebeast.com,2020-01-03 19:38:14.806012,2020-01-03,2020,1,3,Adidas,kanye,0,2020-01-03
7,hypebeast.com,2020-01-03 19:38:14.809506,2020-01-03,2020,1,3,Adidas,yeezy,0,2020-01-03
8,hypebeast.com,2020-01-03 19:38:14.813019,2020-01-03,2020,1,3,New Balance,NB,0,2020-01-03
9,hypebeast.com,2020-01-03 19:38:14.816505,2020-01-03,2020,1,3,New Balance,new balance,0,2020-01-03
10,hypebeast.com,2020-01-03 19:38:14.820102,2020-01-03,2020,1,3,Puma,Puma,0,2020-01-03
11,hypebeast.com,2020-01-03 19:38:14.823729,2020-01-03,2020,1,3,Puma,puma,1,2020-01-03
12,hypebeast.com,2020-01-03 19:38:14.827232,2020-01-03,2020,1,3,Vans,Vans,0,2020-01-03
13,hypebeast.com,2020-01-03 19:38:14.830756,2020-01-03,2020,1,3,Vans,vans,0,2020-01-03
