,website,dtg,date,year,month,day,category_name,item,count,short_date
0,sneakernews.com,2019-12-20 15:56:29.252534,2019-12-20,2019,12,20,Nike,nike,11,2019-12-20
1,sneakernews.com,2019-12-20 15:56:29.256358,2019-12-20,2019,12,20,Nike,jordan,19,2019-12-20
2,sneakernews.com,2019-12-20 15:56:29.260052,2019-12-20,2019,12,20,Nike,converse,2,2019-12-20
3,sneakernews.com,2019-12-20 15:56:29.264032,2019-12-20,2019,12,20,Adidas,adidas,9,2019-12-20
4,sneakernews.com,2019-12-20 15:56:29.268144,2019-12-20,2019,12,20,Adidas,reebok,3,2019-12-20
5,sneakernews.com,2019-12-20 15:56:29.271947,2019-12-20,2019,12,20,Adidas,ADIDAS,0,2019-12-20
6,sneakernews.com,2019-12-20 15:56:29.275453,2019-12-20,2019,12,20,Adidas,Yeezy,0,2019-12-20
7,sneakernews.com,2019-12-20 15:56:29.279350,2019-12-20,2019,12,20,Adidas,Kanye,0,2019-12-20
8,sneakernews.com,2019-12-20 15:56:29.283144,2019-12-20,2019,12,20,Adidas,adidas,9,2019-12-20
9,sneakernews.com,2019-12-20 15:56:29.287014,2019-12-20,2019,12,20,Adidas,kanye,0,2019-12-20
10,sneakernews.com,2019-12-20 15:56:29.290658,2019-12-20,2019,12,20,Adidas,yeezy,9,2019-12-20
11,sneakernews.com,2019-12-20 15:56:29.294414,2019-12-20,2019,12,20,New Balance,New Balance,0,2019-12-20
12,sneakernews.com,2019-12-20 15:56:29.298417,2019-12-20,2019,12,20,New Balance,NB,0,2019-12-20
13,sneakernews.com,2019-12-20 15:56:29.302306,2019-12-20,2019,12,20,New Balance,new balance,2,2019-12-20
14,sneakernews.com,2019-12-20 15:56:29.305991,2019-12-20,2019,12,20,Puma,Puma,0,2019-12-20
15,sneakernews.com,2019-12-20 15:56:29.309493,2019-12-20,2019,12,20,Puma,puma,2,2019-12-20
16,sneakernews.com,2019-12-20 15:56:29.313450,2019-12-20,2019,12,20,Vans,Vans,0,2019-12-20
17,sneakernews.com,2019-12-20 15:56:29.317786,2019-12-20,2019,12,20,Vans,vans,2,2019-12-20
0,Solecollector.com,2019-12-20 15:56:31.733251,2019-12-20,2019,12,20,Nike,nike,7,2019-12-20
1,Solecollector.com,2019-12-20 15:56:31.736679,2019-12-20,2019,12,20,Nike,jordan,5,2019-12-20
2,Solecollector.com,2019-12-20 15:56:31.740076,2019-12-20,2019,12,20,Nike,converse,0,2019-12-20
3,Solecollector.com,2019-12-20 15:56:31.743440,2019-12-20,2019,12,20,Adidas,adidas,3,2019-12-20
4,Solecollector.com,2019-12-20 15:56:31.746812,2019-12-20,2019,12,20,Adidas,reebok,1,2019-12-20
5,Solecollector.com,2019-12-20 15:56:31.750026,2019-12-20,2019,12,20,Adidas,ADIDAS,0,2019-12-20
6,Solecollector.com,2019-12-20 15:56:31.753544,2019-12-20,2019,12,20,Adidas,Yeezy,0,2019-12-20
7,Solecollector.com,2019-12-20 15:56:31.756845,2019-12-20,2019,12,20,Adidas,Kanye,0,2019-12-20
8,Solecollector.com,2019-12-20 15:56:31.760021,2019-12-20,2019,12,20,Adidas,adidas,3,2019-12-20
9,Solecollector.com,2019-12-20 15:56:31.763461,2019-12-20,2019,12,20,Adidas,kanye,0,2019-12-20
10,Solecollector.com,2019-12-20 15:56:31.766786,2019-12-20,2019,12,20,Adidas,yeezy,2,2019-12-20
11,Solecollector.com,2019-12-20 15:56:31.770265,2019-12-20,2019,12,20,New Balance,New Balance,0,2019-12-20
12,Solecollector.com,2019-12-20 15:56:31.773630,2019-12-20,2019,12,20,New Balance,NB,0,2019-12-20
13,Solecollector.com,2019-12-20 15:56:31.777699,2019-12-20,2019,12,20,New Balance,new balance,0,2019-12-20
14,Solecollector.com,2019-12-20 15:56:31.781244,2019-12-20,2019,12,20,Puma,Puma,0,2019-12-20
15,Solecollector.com,2019-12-20 15:56:31.784768,2019-12-20,2019,12,20,Puma,puma,1,2019-12-20
16,Solecollector.com,2019-12-20 15:56:31.788133,2019-12-20,2019,12,20,Vans,Vans,0,2019-12-20
17,Solecollector.com,2019-12-20 15:56:31.791425,2019-12-20,2019,12,20,Vans,vans,0,2019-12-20
0,hypebeast.com,2019-12-20 15:56:34.318094,2019-12-20,2019,12,20,Nike,nike,5,2019-12-20
1,hypebeast.com,2019-12-20 15:56:34.323544,2019-12-20,2019,12,20,Nike,jordan,1,2019-12-20
2,hypebeast.com,2019-12-20 15:56:34.327677,2019-12-20,2019,12,20,Nike,converse,2,2019-12-20
3,hypebeast.com,2019-12-20 15:56:34.331663,2019-12-20,2019,12,20,Adidas,adidas,2,2019-12-20
4,hypebeast.com,2019-12-20 15:56:34.335117,2019-12-20,2019,12,20,Adidas,reebok,0,2019-12-20
5,hypebeast.com,2019-12-20 15:56:34.338625,2019-12-20,2019,12,20,Adidas,ADIDAS,0,2019-12-20
6,hypebeast.com,2019-12-20 15:56:34.343310,2019-12-20,2019,12,20,Adidas,Yeezy,0,2019-12-20
7,hypebeast.com,2019-12-20 15:56:34.347560,2019-12-20,2019,12,20,Adidas,Kanye,0,2019-12-20
8,hypebeast.com,2019-12-20 15:56:34.351766,2019-12-20,2019,12,20,Adidas,adidas,2,2019-12-20
9,hypebeast.com,2019-12-20 15:56:34.356225,2019-12-20,2019,12,20,Adidas,kanye,1,2019-12-20
10,hypebeast.com,2019-12-20 15:56:34.360353,2019-12-20,2019,12,20,Adidas,yeezy,1,2019-12-20
11,hypebeast.com,2019-12-20 15:56:34.364295,2019-12-20,2019,12,20,New Balance,New Balance,0,2019-12-20
12,hypebeast.com,2019-12-20 15:56:34.368064,2019-12-20,2019,12,20,New Balance,NB,0,2019-12-20
13,hypebeast.com,2019-12-20 15:56:34.371531,2019-12-20,2019,12,20,New Balance,new balance,0,2019-12-20
14,hypebeast.com,2019-12-20 15:56:34.375017,2019-12-20,2019,12,20,Puma,Puma,0,2019-12-20
15,hypebeast.com,2019-12-20 15:56:34.378438,2019-12-20,2019,12,20,Puma,puma,1,2019-12-20
16,hypebeast.com,2019-12-20 15:56:34.382120,2019-12-20,2019,12,20,Vans,Vans,0,2019-12-20
17,hypebeast.com,2019-12-20 15:56:34.385582,2019-12-20,2019,12,20,Vans,vans,0,2019-12-20
