,website,dtg,date,year,month,day,category_name,item,count,short_date
0,sneakernews.com,2019-11-28 06:17:03.875574,2019-11-28,2019,11,28,Nike,Nike,5,2019-11-28
1,sneakernews.com,2019-11-28 06:17:03.879183,2019-11-28,2019,11,28,Nike,Jordan,19,2019-11-28
2,sneakernews.com,2019-11-28 06:17:03.882663,2019-11-28,2019,11,28,Nike,Converse,2,2019-11-28
3,sneakernews.com,2019-11-28 06:17:03.886187,2019-11-28,2019,11,28,Adidas,Adidas,0,2019-11-28
4,sneakernews.com,2019-11-28 06:17:03.889629,2019-11-28,2019,11,28,Adidas,Reebok,2,2019-11-28
5,sneakernews.com,2019-11-28 06:17:03.893141,2019-11-28,2019,11,28,Adidas,ADIDAS,0,2019-11-28
6,sneakernews.com,2019-11-28 06:17:03.896616,2019-11-28,2019,11,28,Adidas,Yeezy,9,2019-11-28
7,sneakernews.com,2019-11-28 06:17:03.899992,2019-11-28,2019,11,28,Adidas,Kanye,0,2019-11-28
8,sneakernews.com,2019-11-28 06:17:03.903365,2019-11-28,2019,11,28,Adidas,adidas,14,2019-11-28
9,sneakernews.com,2019-11-28 06:17:03.906844,2019-11-28,2019,11,28,Adidas,kanye,0,2019-11-28
10,sneakernews.com,2019-11-28 06:17:03.910270,2019-11-28,2019,11,28,Adidas,yeezy,0,2019-11-28
11,sneakernews.com,2019-11-28 06:17:03.913805,2019-11-28,2019,11,28,New Balance,New Balance,3,2019-11-28
12,sneakernews.com,2019-11-28 06:17:03.917348,2019-11-28,2019,11,28,New Balance,NB,0,2019-11-28
13,sneakernews.com,2019-11-28 06:17:03.920868,2019-11-28,2019,11,28,New Balance,new balance,0,2019-11-28
14,sneakernews.com,2019-11-28 06:17:03.924345,2019-11-28,2019,11,28,Puma,Puma,2,2019-11-28
15,sneakernews.com,2019-11-28 06:17:03.927879,2019-11-28,2019,11,28,Puma,puma,0,2019-11-28
16,sneakernews.com,2019-11-28 06:17:03.931404,2019-11-28,2019,11,28,Vans,Vans,2,2019-11-28
17,sneakernews.com,2019-11-28 06:17:03.935044,2019-11-28,2019,11,28,Vans,vans,0,2019-11-28
0,Solecollector.com,2019-11-28 06:17:05.028899,2019-11-28,2019,11,28,Nike,Nike,3,2019-11-28
1,Solecollector.com,2019-11-28 06:17:05.032529,2019-11-28,2019,11,28,Nike,Jordan,6,2019-11-28
2,Solecollector.com,2019-11-28 06:17:05.036129,2019-11-28,2019,11,28,Nike,Converse,0,2019-11-28
3,Solecollector.com,2019-11-28 06:17:05.039549,2019-11-28,2019,11,28,Adidas,Adidas,6,2019-11-28
4,Solecollector.com,2019-11-28 06:17:05.043194,2019-11-28,2019,11,28,Adidas,Reebok,1,2019-11-28
5,Solecollector.com,2019-11-28 06:17:05.046657,2019-11-28,2019,11,28,Adidas,ADIDAS,0,2019-11-28
6,Solecollector.com,2019-11-28 06:17:05.049959,2019-11-28,2019,11,28,Adidas,Yeezy,2,2019-11-28
7,Solecollector.com,2019-11-28 06:17:05.053313,2019-11-28,2019,11,28,Adidas,Kanye,0,2019-11-28
8,Solecollector.com,2019-11-28 06:17:05.056680,2019-11-28,2019,11,28,Adidas,adidas,0,2019-11-28
9,Solecollector.com,2019-11-28 06:17:05.060154,2019-11-28,2019,11,28,Adidas,kanye,0,2019-11-28
10,Solecollector.com,2019-11-28 06:17:05.064267,2019-11-28,2019,11,28,Adidas,yeezy,0,2019-11-28
11,Solecollector.com,2019-11-28 06:17:05.069174,2019-11-28,2019,11,28,New Balance,New Balance,0,2019-11-28
12,Solecollector.com,2019-11-28 06:17:05.073757,2019-11-28,2019,11,28,New Balance,NB,0,2019-11-28
13,Solecollector.com,2019-11-28 06:17:05.078517,2019-11-28,2019,11,28,New Balance,new balance,0,2019-11-28
14,Solecollector.com,2019-11-28 06:17:05.082749,2019-11-28,2019,11,28,Puma,Puma,1,2019-11-28
15,Solecollector.com,2019-11-28 06:17:05.086431,2019-11-28,2019,11,28,Puma,puma,0,2019-11-28
16,Solecollector.com,2019-11-28 06:17:05.090175,2019-11-28,2019,11,28,Vans,Vans,0,2019-11-28
17,Solecollector.com,2019-11-28 06:17:05.093613,2019-11-28,2019,11,28,Vans,vans,0,2019-11-28
0,hypebeast.com,2019-11-28 06:17:07.000669,2019-11-28,2019,11,28,Nike,Nike,5,2019-11-28
1,hypebeast.com,2019-11-28 06:17:07.004777,2019-11-28,2019,11,28,Nike,Jordan,3,2019-11-28
2,hypebeast.com,2019-11-28 06:17:07.008856,2019-11-28,2019,11,28,Nike,Converse,1,2019-11-28
3,hypebeast.com,2019-11-28 06:17:07.012807,2019-11-28,2019,11,28,Adidas,Adidas,1,2019-11-28
4,hypebeast.com,2019-11-28 06:17:07.016402,2019-11-28,2019,11,28,Adidas,Reebok,4,2019-11-28
5,hypebeast.com,2019-11-28 06:17:07.020066,2019-11-28,2019,11,28,Adidas,ADIDAS,0,2019-11-28
6,hypebeast.com,2019-11-28 06:17:07.024025,2019-11-28,2019,11,28,Adidas,Yeezy,0,2019-11-28
7,hypebeast.com,2019-11-28 06:17:07.028015,2019-11-28,2019,11,28,Adidas,Kanye,0,2019-11-28
8,hypebeast.com,2019-11-28 06:17:07.031579,2019-11-28,2019,11,28,Adidas,adidas,6,2019-11-28
9,hypebeast.com,2019-11-28 06:17:07.036268,2019-11-28,2019,11,28,Adidas,kanye,0,2019-11-28
10,hypebeast.com,2019-11-28 06:17:07.040245,2019-11-28,2019,11,28,Adidas,yeezy,0,2019-11-28
11,hypebeast.com,2019-11-28 06:17:07.044317,2019-11-28,2019,11,28,New Balance,New Balance,1,2019-11-28
12,hypebeast.com,2019-11-28 06:17:07.048146,2019-11-28,2019,11,28,New Balance,NB,1,2019-11-28
13,hypebeast.com,2019-11-28 06:17:07.051985,2019-11-28,2019,11,28,New Balance,new balance,0,2019-11-28
14,hypebeast.com,2019-11-28 06:17:07.055703,2019-11-28,2019,11,28,Puma,Puma,1,2019-11-28
15,hypebeast.com,2019-11-28 06:17:07.059528,2019-11-28,2019,11,28,Puma,puma,0,2019-11-28
16,hypebeast.com,2019-11-28 06:17:07.063154,2019-11-28,2019,11,28,Vans,Vans,0,2019-11-28
17,hypebeast.com,2019-11-28 06:17:07.066881,2019-11-28,2019,11,28,Vans,vans,0,2019-11-28
