,website,dtg,date,year,month,day,shoe_company,brand,count,short_date
0,sneakernews.com,2021-07-24 19:21:30.330463,2021-07-24,2021,7,24,Nike,nike,9,2021-07-24
1,sneakernews.com,2021-07-24 19:21:30.335793,2021-07-24,2021,7,24,Nike,jordan,21,2021-07-24
2,sneakernews.com,2021-07-24 19:21:30.340902,2021-07-24,2021,7,24,Nike,converse,2,2021-07-24
3,sneakernews.com,2021-07-24 19:21:30.346083,2021-07-24,2021,7,24,Adidas,adidas,5,2021-07-24
4,sneakernews.com,2021-07-24 19:21:30.351432,2021-07-24,2021,7,24,Adidas,reebok,3,2021-07-24
5,sneakernews.com,2021-07-24 19:21:30.356276,2021-07-24,2021,7,24,Adidas,adidas,5,2021-07-24
6,sneakernews.com,2021-07-24 19:21:30.360861,2021-07-24,2021,7,24,Adidas,kanye,0,2021-07-24
7,sneakernews.com,2021-07-24 19:21:30.365255,2021-07-24,2021,7,24,Adidas,yeezy,8,2021-07-24
8,sneakernews.com,2021-07-24 19:21:30.369571,2021-07-24,2021,7,24,New Balance,NB,0,2021-07-24
9,sneakernews.com,2021-07-24 19:21:30.373855,2021-07-24,2021,7,24,New Balance,new balance,2,2021-07-24
10,sneakernews.com,2021-07-24 19:21:30.378273,2021-07-24,2021,7,24,Puma,Puma,0,2021-07-24
11,sneakernews.com,2021-07-24 19:21:30.382379,2021-07-24,2021,7,24,Puma,puma,2,2021-07-24
12,sneakernews.com,2021-07-24 19:21:30.386225,2021-07-24,2021,7,24,Vans,Vans,0,2021-07-24
13,sneakernews.com,2021-07-24 19:21:30.389778,2021-07-24,2021,7,24,Vans,vans,3,2021-07-24
0,Solecollector.com,2021-07-24 19:21:31.607132,2021-07-24,2021,7,24,Nike,nike,9,2021-07-24
1,Solecollector.com,2021-07-24 19:21:31.610793,2021-07-24,2021,7,24,Nike,jordan,4,2021-07-24
2,Solecollector.com,2021-07-24 19:21:31.614614,2021-07-24,2021,7,24,Nike,converse,0,2021-07-24
3,Solecollector.com,2021-07-24 19:21:31.618236,2021-07-24,2021,7,24,Adidas,adidas,1,2021-07-24
4,Solecollector.com,2021-07-24 19:21:31.621904,2021-07-24,2021,7,24,Adidas,reebok,1,2021-07-24
5,Solecollector.com,2021-07-24 19:21:31.625627,2021-07-24,2021,7,24,Adidas,adidas,1,2021-07-24
6,Solecollector.com,2021-07-24 19:21:31.629349,2021-07-24,2021,7,24,Adidas,kanye,0,2021-07-24
7,Solecollector.com,2021-07-24 19:21:31.633007,2021-07-24,2021,7,24,Adidas,yeezy,0,2021-07-24
8,Solecollector.com,2021-07-24 19:21:31.636604,2021-07-24,2021,7,24,New Balance,NB,0,2021-07-24
9,Solecollector.com,2021-07-24 19:21:31.640152,2021-07-24,2021,7,24,New Balance,new balance,0,2021-07-24
10,Solecollector.com,2021-07-24 19:21:31.643606,2021-07-24,2021,7,24,Puma,Puma,0,2021-07-24
11,Solecollector.com,2021-07-24 19:21:31.647127,2021-07-24,2021,7,24,Puma,puma,1,2021-07-24
12,Solecollector.com,2021-07-24 19:21:31.650612,2021-07-24,2021,7,24,Vans,Vans,0,2021-07-24
13,Solecollector.com,2021-07-24 19:21:31.654316,2021-07-24,2021,7,24,Vans,vans,0,2021-07-24
0,hypebeast.com,2021-07-24 19:21:32.403899,2021-07-24,2021,7,24,Nike,nike,1,2021-07-24
1,hypebeast.com,2021-07-24 19:21:32.407593,2021-07-24,2021,7,24,Nike,jordan,1,2021-07-24
2,hypebeast.com,2021-07-24 19:21:32.412062,2021-07-24,2021,7,24,Nike,converse,0,2021-07-24
3,hypebeast.com,2021-07-24 19:21:32.416097,2021-07-24,2021,7,24,Adidas,adidas,0,2021-07-24
4,hypebeast.com,2021-07-24 19:21:32.419637,2021-07-24,2021,7,24,Adidas,reebok,0,2021-07-24
5,hypebeast.com,2021-07-24 19:21:32.423424,2021-07-24,2021,7,24,Adidas,adidas,0,2021-07-24
6,hypebeast.com,2021-07-24 19:21:32.427865,2021-07-24,2021,7,24,Adidas,kanye,2,2021-07-24
7,hypebeast.com,2021-07-24 19:21:32.432236,2021-07-24,2021,7,24,Adidas,yeezy,0,2021-07-24
8,hypebeast.com,2021-07-24 19:21:32.435967,2021-07-24,2021,7,24,New Balance,NB,0,2021-07-24
9,hypebeast.com,2021-07-24 19:21:32.439552,2021-07-24,2021,7,24,New Balance,new balance,0,2021-07-24
10,hypebeast.com,2021-07-24 19:21:32.445065,2021-07-24,2021,7,24,Puma,Puma,0,2021-07-24
11,hypebeast.com,2021-07-24 19:21:32.449425,2021-07-24,2021,7,24,Puma,puma,0,2021-07-24
12,hypebeast.com,2021-07-24 19:21:32.453768,2021-07-24,2021,7,24,Vans,Vans,0,2021-07-24
13,hypebeast.com,2021-07-24 19:21:32.458227,2021-07-24,2021,7,24,Vans,vans,0,2021-07-24
