,website,dtg,date,year,month,day,category_name,item,count,short_date
0,sneakernews.com,2020-03-20 17:58:21.841588,2020-03-20,2020,3,20,Nike,nike,8,2020-03-20
1,sneakernews.com,2020-03-20 17:58:21.846226,2020-03-20,2020,3,20,Nike,jordan,22,2020-03-20
2,sneakernews.com,2020-03-20 17:58:21.849843,2020-03-20,2020,3,20,Nike,converse,2,2020-03-20
3,sneakernews.com,2020-03-20 17:58:21.853181,2020-03-20,2020,3,20,Adidas,adidas,11,2020-03-20
4,sneakernews.com,2020-03-20 17:58:21.856451,2020-03-20,2020,3,20,Adidas,reebok,3,2020-03-20
5,sneakernews.com,2020-03-20 17:58:21.859851,2020-03-20,2020,3,20,Adidas,adidas,11,2020-03-20
6,sneakernews.com,2020-03-20 17:58:21.863305,2020-03-20,2020,3,20,Adidas,kanye,0,2020-03-20
7,sneakernews.com,2020-03-20 17:58:21.866639,2020-03-20,2020,3,20,Adidas,yeezy,8,2020-03-20
8,sneakernews.com,2020-03-20 17:58:21.869899,2020-03-20,2020,3,20,New Balance,NB,0,2020-03-20
9,sneakernews.com,2020-03-20 17:58:21.873374,2020-03-20,2020,3,20,New Balance,new balance,2,2020-03-20
10,sneakernews.com,2020-03-20 17:58:21.876766,2020-03-20,2020,3,20,Puma,Puma,0,2020-03-20
11,sneakernews.com,2020-03-20 17:58:21.880352,2020-03-20,2020,3,20,Puma,puma,2,2020-03-20
12,sneakernews.com,2020-03-20 17:58:21.883705,2020-03-20,2020,3,20,Vans,Vans,0,2020-03-20
13,sneakernews.com,2020-03-20 17:58:21.887190,2020-03-20,2020,3,20,Vans,vans,2,2020-03-20
0,Solecollector.com,2020-03-20 18:01:22.584635,2020-03-20,2020,3,20,Nike,nike,4,2020-03-20
1,Solecollector.com,2020-03-20 18:01:22.588066,2020-03-20,2020,3,20,Nike,jordan,5,2020-03-20
2,Solecollector.com,2020-03-20 18:01:22.591361,2020-03-20,2020,3,20,Nike,converse,0,2020-03-20
3,Solecollector.com,2020-03-20 18:01:22.594612,2020-03-20,2020,3,20,Adidas,adidas,6,2020-03-20
4,Solecollector.com,2020-03-20 18:01:22.597955,2020-03-20,2020,3,20,Adidas,reebok,1,2020-03-20
5,Solecollector.com,2020-03-20 18:01:22.601285,2020-03-20,2020,3,20,Adidas,adidas,6,2020-03-20
6,Solecollector.com,2020-03-20 18:01:22.604500,2020-03-20,2020,3,20,Adidas,kanye,0,2020-03-20
7,Solecollector.com,2020-03-20 18:01:22.607822,2020-03-20,2020,3,20,Adidas,yeezy,4,2020-03-20
8,Solecollector.com,2020-03-20 18:01:22.611058,2020-03-20,2020,3,20,New Balance,NB,0,2020-03-20
9,Solecollector.com,2020-03-20 18:01:22.614550,2020-03-20,2020,3,20,New Balance,new balance,0,2020-03-20
10,Solecollector.com,2020-03-20 18:01:22.617896,2020-03-20,2020,3,20,Puma,Puma,0,2020-03-20
11,Solecollector.com,2020-03-20 18:01:22.622074,2020-03-20,2020,3,20,Puma,puma,1,2020-03-20
12,Solecollector.com,2020-03-20 18:01:22.625495,2020-03-20,2020,3,20,Vans,Vans,0,2020-03-20
13,Solecollector.com,2020-03-20 18:01:22.628738,2020-03-20,2020,3,20,Vans,vans,0,2020-03-20
0,hypebeast.com,2020-03-20 16:23:10.528231,2020-03-20,2020,3,20,Nike,nike,5,2020-03-20
1,hypebeast.com,2020-03-20 16:23:10.531850,2020-03-20,2020,3,20,Nike,jordan,2,2020-03-20
2,hypebeast.com,2020-03-20 16:23:10.535368,2020-03-20,2020,3,20,Nike,converse,1,2020-03-20
3,hypebeast.com,2020-03-20 16:23:10.538788,2020-03-20,2020,3,20,Adidas,adidas,4,2020-03-20
4,hypebeast.com,2020-03-20 16:23:10.542435,2020-03-20,2020,3,20,Adidas,reebok,0,2020-03-20
5,hypebeast.com,2020-03-20 16:23:10.545824,2020-03-20,2020,3,20,Adidas,adidas,4,2020-03-20
6,hypebeast.com,2020-03-20 16:23:10.549265,2020-03-20,2020,3,20,Adidas,kanye,0,2020-03-20
7,hypebeast.com,2020-03-20 16:23:10.552900,2020-03-20,2020,3,20,Adidas,yeezy,0,2020-03-20
8,hypebeast.com,2020-03-20 16:23:10.556425,2020-03-20,2020,3,20,New Balance,NB,0,2020-03-20
9,hypebeast.com,2020-03-20 16:23:10.560309,2020-03-20,2020,3,20,New Balance,new balance,0,2020-03-20
10,hypebeast.com,2020-03-20 16:23:10.563880,2020-03-20,2020,3,20,Puma,Puma,0,2020-03-20
11,hypebeast.com,2020-03-20 16:23:10.567529,2020-03-20,2020,3,20,Puma,puma,1,2020-03-20
12,hypebeast.com,2020-03-20 16:23:10.570998,2020-03-20,2020,3,20,Vans,Vans,0,2020-03-20
13,hypebeast.com,2020-03-20 16:23:10.576606,2020-03-20,2020,3,20,Vans,vans,0,2020-03-20
