,website,dtg,date,year,month,day,shoe_company,brand,count,short_date
0,sneakernews.com,2021-12-05 09:57:28.274750,2021-12-05,2021,12,5,Nike,nike,5,2021-12-05
1,sneakernews.com,2021-12-05 09:57:28.280032,2021-12-05,2021,12,5,Nike,jordan,22,2021-12-05
2,sneakernews.com,2021-12-05 09:57:28.285654,2021-12-05,2021,12,5,Nike,converse,2,2021-12-05
3,sneakernews.com,2021-12-05 09:57:28.290757,2021-12-05,2021,12,5,Adidas,adidas,7,2021-12-05
4,sneakernews.com,2021-12-05 09:57:28.295027,2021-12-05,2021,12,5,Adidas,reebok,4,2021-12-05
5,sneakernews.com,2021-12-05 09:57:28.298789,2021-12-05,2021,12,5,Adidas,adidas,7,2021-12-05
6,sneakernews.com,2021-12-05 09:57:28.304078,2021-12-05,2021,12,5,Adidas,kanye,0,2021-12-05
7,sneakernews.com,2021-12-05 09:57:28.308675,2021-12-05,2021,12,5,Adidas,yeezy,8,2021-12-05
8,sneakernews.com,2021-12-05 09:57:28.312866,2021-12-05,2021,12,5,New Balance,NB,0,2021-12-05
9,sneakernews.com,2021-12-05 09:57:28.318136,2021-12-05,2021,12,5,New Balance,new balance,3,2021-12-05
10,sneakernews.com,2021-12-05 09:57:28.322297,2021-12-05,2021,12,5,Puma,Puma,0,2021-12-05
11,sneakernews.com,2021-12-05 09:57:28.326602,2021-12-05,2021,12,5,Puma,puma,2,2021-12-05
12,sneakernews.com,2021-12-05 09:57:28.330621,2021-12-05,2021,12,5,Vans,Vans,0,2021-12-05
13,sneakernews.com,2021-12-05 09:57:28.335062,2021-12-05,2021,12,5,Vans,vans,2,2021-12-05
0,Solecollector.com,2021-12-05 09:57:29.677831,2021-12-05,2021,12,5,Nike,nike,4,2021-12-05
1,Solecollector.com,2021-12-05 09:57:29.684665,2021-12-05,2021,12,5,Nike,jordan,5,2021-12-05
2,Solecollector.com,2021-12-05 09:57:29.695569,2021-12-05,2021,12,5,Nike,converse,0,2021-12-05
3,Solecollector.com,2021-12-05 09:57:29.704439,2021-12-05,2021,12,5,Adidas,adidas,3,2021-12-05
4,Solecollector.com,2021-12-05 09:57:29.711423,2021-12-05,2021,12,5,Adidas,reebok,1,2021-12-05
5,Solecollector.com,2021-12-05 09:57:29.717632,2021-12-05,2021,12,5,Adidas,adidas,3,2021-12-05
6,Solecollector.com,2021-12-05 09:57:29.723390,2021-12-05,2021,12,5,Adidas,kanye,0,2021-12-05
7,Solecollector.com,2021-12-05 09:57:29.729300,2021-12-05,2021,12,5,Adidas,yeezy,2,2021-12-05
8,Solecollector.com,2021-12-05 09:57:29.734721,2021-12-05,2021,12,5,New Balance,NB,0,2021-12-05
9,Solecollector.com,2021-12-05 09:57:29.740638,2021-12-05,2021,12,5,New Balance,new balance,0,2021-12-05
10,Solecollector.com,2021-12-05 09:57:29.747596,2021-12-05,2021,12,5,Puma,Puma,0,2021-12-05
11,Solecollector.com,2021-12-05 09:57:29.752921,2021-12-05,2021,12,5,Puma,puma,1,2021-12-05
12,Solecollector.com,2021-12-05 09:57:29.758173,2021-12-05,2021,12,5,Vans,Vans,0,2021-12-05
13,Solecollector.com,2021-12-05 09:57:29.762990,2021-12-05,2021,12,5,Vans,vans,0,2021-12-05
0,hypebeast.com,2021-12-05 09:57:31.840345,2021-12-05,2021,12,5,Nike,nike,3,2021-12-05
1,hypebeast.com,2021-12-05 09:57:31.844868,2021-12-05,2021,12,5,Nike,jordan,0,2021-12-05
2,hypebeast.com,2021-12-05 09:57:31.849804,2021-12-05,2021,12,5,Nike,converse,0,2021-12-05
3,hypebeast.com,2021-12-05 09:57:31.854777,2021-12-05,2021,12,5,Adidas,adidas,0,2021-12-05
4,hypebeast.com,2021-12-05 09:57:31.860239,2021-12-05,2021,12,5,Adidas,reebok,0,2021-12-05
5,hypebeast.com,2021-12-05 09:57:31.865440,2021-12-05,2021,12,5,Adidas,adidas,0,2021-12-05
6,hypebeast.com,2021-12-05 09:57:31.870258,2021-12-05,2021,12,5,Adidas,kanye,0,2021-12-05
7,hypebeast.com,2021-12-05 09:57:31.875734,2021-12-05,2021,12,5,Adidas,yeezy,0,2021-12-05
8,hypebeast.com,2021-12-05 09:57:31.881159,2021-12-05,2021,12,5,New Balance,NB,0,2021-12-05
9,hypebeast.com,2021-12-05 09:57:31.886406,2021-12-05,2021,12,5,New Balance,new balance,0,2021-12-05
10,hypebeast.com,2021-12-05 09:57:31.891554,2021-12-05,2021,12,5,Puma,Puma,0,2021-12-05
11,hypebeast.com,2021-12-05 09:57:31.896586,2021-12-05,2021,12,5,Puma,puma,0,2021-12-05
12,hypebeast.com,2021-12-05 09:57:31.901203,2021-12-05,2021,12,5,Vans,Vans,0,2021-12-05
13,hypebeast.com,2021-12-05 09:57:31.906425,2021-12-05,2021,12,5,Vans,vans,0,2021-12-05
