,website,dtg,date,year,month,day,shoe_company,brand,count,short_date
0,sneakernews.com,2021-04-07 18:03:53.730703,2021-04-07,2021,4,7,Nike,nike,6,2021-04-07
1,sneakernews.com,2021-04-07 18:03:53.734925,2021-04-07,2021,4,7,Nike,jordan,17,2021-04-07
2,sneakernews.com,2021-04-07 18:03:53.738760,2021-04-07,2021,4,7,Nike,converse,2,2021-04-07
3,sneakernews.com,2021-04-07 18:03:53.742774,2021-04-07,2021,4,7,Adidas,adidas,12,2021-04-07
4,sneakernews.com,2021-04-07 18:03:53.746619,2021-04-07,2021,4,7,Adidas,reebok,2,2021-04-07
5,sneakernews.com,2021-04-07 18:03:53.750349,2021-04-07,2021,4,7,Adidas,adidas,12,2021-04-07
6,sneakernews.com,2021-04-07 18:03:53.754011,2021-04-07,2021,4,7,Adidas,kanye,0,2021-04-07
7,sneakernews.com,2021-04-07 18:03:53.757746,2021-04-07,2021,4,7,Adidas,yeezy,8,2021-04-07
8,sneakernews.com,2021-04-07 18:03:53.761550,2021-04-07,2021,4,7,New Balance,NB,0,2021-04-07
9,sneakernews.com,2021-04-07 18:03:53.765300,2021-04-07,2021,4,7,New Balance,new balance,2,2021-04-07
10,sneakernews.com,2021-04-07 18:03:53.768979,2021-04-07,2021,4,7,Puma,Puma,0,2021-04-07
11,sneakernews.com,2021-04-07 18:03:53.772635,2021-04-07,2021,4,7,Puma,puma,2,2021-04-07
12,sneakernews.com,2021-04-07 18:03:53.776323,2021-04-07,2021,4,7,Vans,Vans,0,2021-04-07
13,sneakernews.com,2021-04-07 18:03:53.780026,2021-04-07,2021,4,7,Vans,vans,3,2021-04-07
0,Solecollector.com,2021-04-07 18:03:54.913565,2021-04-07,2021,4,7,Nike,nike,4,2021-04-07
1,Solecollector.com,2021-04-07 18:03:54.917412,2021-04-07,2021,4,7,Nike,jordan,5,2021-04-07
2,Solecollector.com,2021-04-07 18:03:54.921582,2021-04-07,2021,4,7,Nike,converse,0,2021-04-07
3,Solecollector.com,2021-04-07 18:03:54.925505,2021-04-07,2021,4,7,Adidas,adidas,2,2021-04-07
4,Solecollector.com,2021-04-07 18:03:54.929378,2021-04-07,2021,4,7,Adidas,reebok,3,2021-04-07
5,Solecollector.com,2021-04-07 18:03:54.933399,2021-04-07,2021,4,7,Adidas,adidas,2,2021-04-07
6,Solecollector.com,2021-04-07 18:03:54.937073,2021-04-07,2021,4,7,Adidas,kanye,0,2021-04-07
7,Solecollector.com,2021-04-07 18:03:54.940882,2021-04-07,2021,4,7,Adidas,yeezy,0,2021-04-07
8,Solecollector.com,2021-04-07 18:03:54.944521,2021-04-07,2021,4,7,New Balance,NB,0,2021-04-07
9,Solecollector.com,2021-04-07 18:03:54.948518,2021-04-07,2021,4,7,New Balance,new balance,0,2021-04-07
10,Solecollector.com,2021-04-07 18:03:54.952213,2021-04-07,2021,4,7,Puma,Puma,0,2021-04-07
11,Solecollector.com,2021-04-07 18:03:54.956284,2021-04-07,2021,4,7,Puma,puma,1,2021-04-07
12,Solecollector.com,2021-04-07 18:03:54.960018,2021-04-07,2021,4,7,Vans,Vans,0,2021-04-07
13,Solecollector.com,2021-04-07 18:03:54.964039,2021-04-07,2021,4,7,Vans,vans,0,2021-04-07
0,hypebeast.com,2021-04-07 18:03:55.591714,2021-04-07,2021,4,7,Nike,nike,0,2021-04-07
1,hypebeast.com,2021-04-07 18:03:55.597587,2021-04-07,2021,4,7,Nike,jordan,2,2021-04-07
2,hypebeast.com,2021-04-07 18:03:55.602925,2021-04-07,2021,4,7,Nike,converse,0,2021-04-07
3,hypebeast.com,2021-04-07 18:03:55.608020,2021-04-07,2021,4,7,Adidas,adidas,1,2021-04-07
4,hypebeast.com,2021-04-07 18:03:55.612985,2021-04-07,2021,4,7,Adidas,reebok,1,2021-04-07
5,hypebeast.com,2021-04-07 18:03:55.618504,2021-04-07,2021,4,7,Adidas,adidas,1,2021-04-07
6,hypebeast.com,2021-04-07 18:03:55.623508,2021-04-07,2021,4,7,Adidas,kanye,0,2021-04-07
7,hypebeast.com,2021-04-07 18:03:55.628511,2021-04-07,2021,4,7,Adidas,yeezy,0,2021-04-07
8,hypebeast.com,2021-04-07 18:03:55.633763,2021-04-07,2021,4,7,New Balance,NB,0,2021-04-07
9,hypebeast.com,2021-04-07 18:03:55.638575,2021-04-07,2021,4,7,New Balance,new balance,0,2021-04-07
10,hypebeast.com,2021-04-07 18:03:55.643526,2021-04-07,2021,4,7,Puma,Puma,0,2021-04-07
11,hypebeast.com,2021-04-07 18:03:55.648933,2021-04-07,2021,4,7,Puma,puma,0,2021-04-07
12,hypebeast.com,2021-04-07 18:03:55.653722,2021-04-07,2021,4,7,Vans,Vans,0,2021-04-07
13,hypebeast.com,2021-04-07 18:03:55.658162,2021-04-07,2021,4,7,Vans,vans,1,2021-04-07
