,website,dtg,date,year,month,day,category_name,item,count,short_date
0,sneakernews.com,2019-11-18 17:17:58.812721,2019-11-18,2019,11,18,Nike,Nike,9,2019-11-18
1,sneakernews.com,2019-11-18 17:18:00.673233,2019-11-18,2019,11,18,Nike,Jordan,20,2019-11-18
2,sneakernews.com,2019-11-18 17:18:01.157367,2019-11-18,2019,11,18,Nike,Converse,2,2019-11-18
3,sneakernews.com,2019-11-18 17:18:01.210977,2019-11-18,2019,11,18,Adidas,Adidas,0,2019-11-18
4,sneakernews.com,2019-11-18 17:18:01.217677,2019-11-18,2019,11,18,Adidas,Reebok,2,2019-11-18
5,sneakernews.com,2019-11-18 17:18:01.224706,2019-11-18,2019,11,18,Adidas,ADIDAS,0,2019-11-18
6,sneakernews.com,2019-11-18 17:18:01.231161,2019-11-18,2019,11,18,Adidas,Yeezy,8,2019-11-18
7,sneakernews.com,2019-11-18 17:18:01.238345,2019-11-18,2019,11,18,Adidas,Kanye,0,2019-11-18
8,sneakernews.com,2019-11-18 17:18:01.245154,2019-11-18,2019,11,18,Adidas,adidas,10,2019-11-18
9,sneakernews.com,2019-11-18 17:18:01.251915,2019-11-18,2019,11,18,Adidas,kanye,0,2019-11-18
10,sneakernews.com,2019-11-18 17:18:01.259450,2019-11-18,2019,11,18,Adidas,yeezy,0,2019-11-18
11,sneakernews.com,2019-11-18 17:18:01.266120,2019-11-18,2019,11,18,New Balance,New Balance,2,2019-11-18
12,sneakernews.com,2019-11-18 17:18:01.273050,2019-11-18,2019,11,18,New Balance,NB,0,2019-11-18
13,sneakernews.com,2019-11-18 17:18:01.279322,2019-11-18,2019,11,18,New Balance,new balance,0,2019-11-18
14,sneakernews.com,2019-11-18 17:18:01.286495,2019-11-18,2019,11,18,Puma,Puma,2,2019-11-18
15,sneakernews.com,2019-11-18 17:18:01.293221,2019-11-18,2019,11,18,Puma,puma,0,2019-11-18
16,sneakernews.com,2019-11-18 17:18:01.301108,2019-11-18,2019,11,18,Vans,Vans,2,2019-11-18
17,sneakernews.com,2019-11-18 17:18:01.308788,2019-11-18,2019,11,18,Vans,vans,0,2019-11-18
0,Solecollector.com,2019-11-18 17:18:39.618190,2019-11-18,2019,11,18,Nike,Nike,8,2019-11-18
1,Solecollector.com,2019-11-18 17:18:39.633498,2019-11-18,2019,11,18,Nike,Jordan,3,2019-11-18
2,Solecollector.com,2019-11-18 17:18:39.640074,2019-11-18,2019,11,18,Nike,Converse,0,2019-11-18
3,Solecollector.com,2019-11-18 17:18:39.647474,2019-11-18,2019,11,18,Adidas,Adidas,1,2019-11-18
4,Solecollector.com,2019-11-18 17:18:39.653626,2019-11-18,2019,11,18,Adidas,Reebok,3,2019-11-18
5,Solecollector.com,2019-11-18 17:18:39.660378,2019-11-18,2019,11,18,Adidas,ADIDAS,0,2019-11-18
6,Solecollector.com,2019-11-18 17:18:39.666922,2019-11-18,2019,11,18,Adidas,Yeezy,0,2019-11-18
7,Solecollector.com,2019-11-18 17:18:39.673844,2019-11-18,2019,11,18,Adidas,Kanye,0,2019-11-18
8,Solecollector.com,2019-11-18 17:18:39.681089,2019-11-18,2019,11,18,Adidas,adidas,0,2019-11-18
9,Solecollector.com,2019-11-18 17:18:39.688358,2019-11-18,2019,11,18,Adidas,kanye,0,2019-11-18
10,Solecollector.com,2019-11-18 17:18:39.694870,2019-11-18,2019,11,18,Adidas,yeezy,0,2019-11-18
11,Solecollector.com,2019-11-18 17:18:39.700915,2019-11-18,2019,11,18,New Balance,New Balance,0,2019-11-18
12,Solecollector.com,2019-11-18 17:18:39.707728,2019-11-18,2019,11,18,New Balance,NB,0,2019-11-18
13,Solecollector.com,2019-11-18 17:18:39.715337,2019-11-18,2019,11,18,New Balance,new balance,0,2019-11-18
14,Solecollector.com,2019-11-18 17:18:39.722067,2019-11-18,2019,11,18,Puma,Puma,1,2019-11-18
15,Solecollector.com,2019-11-18 17:18:39.728240,2019-11-18,2019,11,18,Puma,puma,0,2019-11-18
16,Solecollector.com,2019-11-18 17:18:39.734833,2019-11-18,2019,11,18,Vans,Vans,0,2019-11-18
