,website,dtg,date,year,month,day,category_name,item,count,short_date
0,sneakernews.com,2020-01-27 17:33:14.651085,2020-01-27,2020,1,27,Nike,nike,7,2020-01-27
1,sneakernews.com,2020-01-27 17:33:14.656536,2020-01-27,2020,1,27,Nike,jordan,24,2020-01-27
2,sneakernews.com,2020-01-27 17:33:14.660057,2020-01-27,2020,1,27,Nike,converse,3,2020-01-27
3,sneakernews.com,2020-01-27 17:33:14.663683,2020-01-27,2020,1,27,Adidas,adidas,7,2020-01-27
4,sneakernews.com,2020-01-27 17:33:14.667411,2020-01-27,2020,1,27,Adidas,reebok,2,2020-01-27
5,sneakernews.com,2020-01-27 17:33:14.670832,2020-01-27,2020,1,27,Adidas,adidas,7,2020-01-27
6,sneakernews.com,2020-01-27 17:33:14.674286,2020-01-27,2020,1,27,Adidas,kanye,0,2020-01-27
7,sneakernews.com,2020-01-27 17:33:14.677870,2020-01-27,2020,1,27,Adidas,yeezy,5,2020-01-27
8,sneakernews.com,2020-01-27 17:33:14.681322,2020-01-27,2020,1,27,New Balance,NB,0,2020-01-27
9,sneakernews.com,2020-01-27 17:33:14.684856,2020-01-27,2020,1,27,New Balance,new balance,2,2020-01-27
10,sneakernews.com,2020-01-27 17:33:14.688267,2020-01-27,2020,1,27,Puma,Puma,0,2020-01-27
11,sneakernews.com,2020-01-27 17:33:14.691606,2020-01-27,2020,1,27,Puma,puma,2,2020-01-27
12,sneakernews.com,2020-01-27 17:33:14.694860,2020-01-27,2020,1,27,Vans,Vans,0,2020-01-27
13,sneakernews.com,2020-01-27 17:33:14.698382,2020-01-27,2020,1,27,Vans,vans,2,2020-01-27
0,Solecollector.com,2020-01-27 17:33:15.997462,2020-01-27,2020,1,27,Nike,nike,3,2020-01-27
1,Solecollector.com,2020-01-27 17:33:16.001270,2020-01-27,2020,1,27,Nike,jordan,8,2020-01-27
2,Solecollector.com,2020-01-27 17:33:16.004707,2020-01-27,2020,1,27,Nike,converse,0,2020-01-27
3,Solecollector.com,2020-01-27 17:33:16.008319,2020-01-27,2020,1,27,Adidas,adidas,4,2020-01-27
4,Solecollector.com,2020-01-27 17:33:16.011641,2020-01-27,2020,1,27,Adidas,reebok,1,2020-01-27
5,Solecollector.com,2020-01-27 17:33:16.015118,2020-01-27,2020,1,27,Adidas,adidas,4,2020-01-27
6,Solecollector.com,2020-01-27 17:33:16.018637,2020-01-27,2020,1,27,Adidas,kanye,0,2020-01-27
7,Solecollector.com,2020-01-27 17:33:16.021953,2020-01-27,2020,1,27,Adidas,yeezy,3,2020-01-27
8,Solecollector.com,2020-01-27 17:33:16.026261,2020-01-27,2020,1,27,New Balance,NB,0,2020-01-27
9,Solecollector.com,2020-01-27 17:33:16.030002,2020-01-27,2020,1,27,New Balance,new balance,0,2020-01-27
10,Solecollector.com,2020-01-27 17:33:16.033483,2020-01-27,2020,1,27,Puma,Puma,0,2020-01-27
11,Solecollector.com,2020-01-27 17:33:16.036907,2020-01-27,2020,1,27,Puma,puma,1,2020-01-27
12,Solecollector.com,2020-01-27 17:33:16.040444,2020-01-27,2020,1,27,Vans,Vans,0,2020-01-27
13,Solecollector.com,2020-01-27 17:33:16.043795,2020-01-27,2020,1,27,Vans,vans,0,2020-01-27
0,hypebeast.com,2020-01-27 17:33:17.573747,2020-01-27,2020,1,27,Nike,nike,3,2020-01-27
1,hypebeast.com,2020-01-27 17:33:17.577356,2020-01-27,2020,1,27,Nike,jordan,2,2020-01-27
2,hypebeast.com,2020-01-27 17:33:17.580633,2020-01-27,2020,1,27,Nike,converse,1,2020-01-27
3,hypebeast.com,2020-01-27 17:33:17.583936,2020-01-27,2020,1,27,Adidas,adidas,3,2020-01-27
4,hypebeast.com,2020-01-27 17:33:17.587243,2020-01-27,2020,1,27,Adidas,reebok,0,2020-01-27
5,hypebeast.com,2020-01-27 17:33:17.590645,2020-01-27,2020,1,27,Adidas,adidas,3,2020-01-27
6,hypebeast.com,2020-01-27 17:33:17.593940,2020-01-27,2020,1,27,Adidas,kanye,1,2020-01-27
7,hypebeast.com,2020-01-27 17:33:17.597369,2020-01-27,2020,1,27,Adidas,yeezy,2,2020-01-27
8,hypebeast.com,2020-01-27 17:33:17.601061,2020-01-27,2020,1,27,New Balance,NB,0,2020-01-27
9,hypebeast.com,2020-01-27 17:33:17.604685,2020-01-27,2020,1,27,New Balance,new balance,0,2020-01-27
10,hypebeast.com,2020-01-27 17:33:17.609215,2020-01-27,2020,1,27,Puma,Puma,0,2020-01-27
11,hypebeast.com,2020-01-27 17:33:17.612831,2020-01-27,2020,1,27,Puma,puma,1,2020-01-27
12,hypebeast.com,2020-01-27 17:33:17.616261,2020-01-27,2020,1,27,Vans,Vans,0,2020-01-27
13,hypebeast.com,2020-01-27 17:33:17.619717,2020-01-27,2020,1,27,Vans,vans,0,2020-01-27
