,website,dtg,date,year,month,day,category_name,item,count,short_date
0,sneakernews.com,2019-11-27 18:02:16.672847,2019-11-27,2019,11,27,Nike,Nike,5,2019-11-27
1,sneakernews.com,2019-11-27 18:02:16.677176,2019-11-27,2019,11,27,Nike,Jordan,18,2019-11-27
2,sneakernews.com,2019-11-27 18:02:16.684094,2019-11-27,2019,11,27,Nike,Converse,2,2019-11-27
3,sneakernews.com,2019-11-27 18:02:16.688328,2019-11-27,2019,11,27,Adidas,Adidas,0,2019-11-27
4,sneakernews.com,2019-11-27 18:02:16.692921,2019-11-27,2019,11,27,Adidas,Reebok,2,2019-11-27
5,sneakernews.com,2019-11-27 18:02:16.697521,2019-11-27,2019,11,27,Adidas,ADIDAS,0,2019-11-27
6,sneakernews.com,2019-11-27 18:02:16.701875,2019-11-27,2019,11,27,Adidas,Yeezy,10,2019-11-27
7,sneakernews.com,2019-11-27 18:02:16.706207,2019-11-27,2019,11,27,Adidas,Kanye,0,2019-11-27
8,sneakernews.com,2019-11-27 18:02:16.709937,2019-11-27,2019,11,27,Adidas,adidas,15,2019-11-27
9,sneakernews.com,2019-11-27 18:02:16.713954,2019-11-27,2019,11,27,Adidas,kanye,0,2019-11-27
10,sneakernews.com,2019-11-27 18:02:16.717664,2019-11-27,2019,11,27,Adidas,yeezy,0,2019-11-27
11,sneakernews.com,2019-11-27 18:02:16.721942,2019-11-27,2019,11,27,New Balance,New Balance,3,2019-11-27
12,sneakernews.com,2019-11-27 18:02:16.726288,2019-11-27,2019,11,27,New Balance,NB,0,2019-11-27
13,sneakernews.com,2019-11-27 18:02:16.731009,2019-11-27,2019,11,27,New Balance,new balance,0,2019-11-27
14,sneakernews.com,2019-11-27 18:02:16.735941,2019-11-27,2019,11,27,Puma,Puma,2,2019-11-27
15,sneakernews.com,2019-11-27 18:02:16.740894,2019-11-27,2019,11,27,Puma,puma,0,2019-11-27
16,sneakernews.com,2019-11-27 18:02:16.745839,2019-11-27,2019,11,27,Vans,Vans,2,2019-11-27
17,sneakernews.com,2019-11-27 18:02:16.750664,2019-11-27,2019,11,27,Vans,vans,0,2019-11-27
0,Solecollector.com,2019-11-27 18:02:18.014718,2019-11-27,2019,11,27,Nike,Nike,3,2019-11-27
1,Solecollector.com,2019-11-27 18:02:18.018803,2019-11-27,2019,11,27,Nike,Jordan,6,2019-11-27
2,Solecollector.com,2019-11-27 18:02:18.022526,2019-11-27,2019,11,27,Nike,Converse,0,2019-11-27
3,Solecollector.com,2019-11-27 18:02:18.026286,2019-11-27,2019,11,27,Adidas,Adidas,6,2019-11-27
4,Solecollector.com,2019-11-27 18:02:18.029833,2019-11-27,2019,11,27,Adidas,Reebok,1,2019-11-27
5,Solecollector.com,2019-11-27 18:02:18.033523,2019-11-27,2019,11,27,Adidas,ADIDAS,0,2019-11-27
6,Solecollector.com,2019-11-27 18:02:18.037139,2019-11-27,2019,11,27,Adidas,Yeezy,2,2019-11-27
7,Solecollector.com,2019-11-27 18:02:18.041176,2019-11-27,2019,11,27,Adidas,Kanye,0,2019-11-27
8,Solecollector.com,2019-11-27 18:02:18.044803,2019-11-27,2019,11,27,Adidas,adidas,0,2019-11-27
9,Solecollector.com,2019-11-27 18:02:18.048448,2019-11-27,2019,11,27,Adidas,kanye,0,2019-11-27
10,Solecollector.com,2019-11-27 18:02:18.052244,2019-11-27,2019,11,27,Adidas,yeezy,0,2019-11-27
11,Solecollector.com,2019-11-27 18:02:18.056014,2019-11-27,2019,11,27,New Balance,New Balance,0,2019-11-27
12,Solecollector.com,2019-11-27 18:02:18.059879,2019-11-27,2019,11,27,New Balance,NB,0,2019-11-27
13,Solecollector.com,2019-11-27 18:02:18.063479,2019-11-27,2019,11,27,New Balance,new balance,0,2019-11-27
14,Solecollector.com,2019-11-27 18:02:18.067259,2019-11-27,2019,11,27,Puma,Puma,1,2019-11-27
15,Solecollector.com,2019-11-27 18:02:18.071143,2019-11-27,2019,11,27,Puma,puma,0,2019-11-27
16,Solecollector.com,2019-11-27 18:02:18.075327,2019-11-27,2019,11,27,Vans,Vans,0,2019-11-27
17,Solecollector.com,2019-11-27 18:02:18.079713,2019-11-27,2019,11,27,Vans,vans,0,2019-11-27
0,hypebeast.com,2019-11-27 18:02:20.190110,2019-11-27,2019,11,27,Nike,Nike,4,2019-11-27
1,hypebeast.com,2019-11-27 18:02:20.193569,2019-11-27,2019,11,27,Nike,Jordan,3,2019-11-27
2,hypebeast.com,2019-11-27 18:02:20.197093,2019-11-27,2019,11,27,Nike,Converse,1,2019-11-27
3,hypebeast.com,2019-11-27 18:02:20.200391,2019-11-27,2019,11,27,Adidas,Adidas,1,2019-11-27
4,hypebeast.com,2019-11-27 18:02:20.203809,2019-11-27,2019,11,27,Adidas,Reebok,4,2019-11-27
5,hypebeast.com,2019-11-27 18:02:20.207787,2019-11-27,2019,11,27,Adidas,ADIDAS,0,2019-11-27
6,hypebeast.com,2019-11-27 18:02:20.211282,2019-11-27,2019,11,27,Adidas,Yeezy,0,2019-11-27
7,hypebeast.com,2019-11-27 18:02:20.214659,2019-11-27,2019,11,27,Adidas,Kanye,0,2019-11-27
8,hypebeast.com,2019-11-27 18:02:20.218144,2019-11-27,2019,11,27,Adidas,adidas,7,2019-11-27
9,hypebeast.com,2019-11-27 18:02:20.221704,2019-11-27,2019,11,27,Adidas,kanye,0,2019-11-27
10,hypebeast.com,2019-11-27 18:02:20.225136,2019-11-27,2019,11,27,Adidas,yeezy,0,2019-11-27
11,hypebeast.com,2019-11-27 18:02:20.228714,2019-11-27,2019,11,27,New Balance,New Balance,1,2019-11-27
12,hypebeast.com,2019-11-27 18:02:20.232119,2019-11-27,2019,11,27,New Balance,NB,0,2019-11-27
13,hypebeast.com,2019-11-27 18:02:20.235738,2019-11-27,2019,11,27,New Balance,new balance,0,2019-11-27
14,hypebeast.com,2019-11-27 18:02:20.239208,2019-11-27,2019,11,27,Puma,Puma,1,2019-11-27
15,hypebeast.com,2019-11-27 18:02:20.242797,2019-11-27,2019,11,27,Puma,puma,0,2019-11-27
16,hypebeast.com,2019-11-27 18:02:20.246269,2019-11-27,2019,11,27,Vans,Vans,0,2019-11-27
17,hypebeast.com,2019-11-27 18:02:20.249771,2019-11-27,2019,11,27,Vans,vans,0,2019-11-27
