,website,dtg,date,year,month,day,shoe_company,brand,count,short_date
0,sneakernews.com,2020-10-25 07:25:43.461052,2020-10-25,2020,10,25,Nike,nike,7,2020-10-25
1,sneakernews.com,2020-10-25 07:25:43.470919,2020-10-25,2020,10,25,Nike,jordan,24,2020-10-25
2,sneakernews.com,2020-10-25 07:25:43.476663,2020-10-25,2020,10,25,Nike,converse,2,2020-10-25
3,sneakernews.com,2020-10-25 07:25:43.482647,2020-10-25,2020,10,25,Adidas,adidas,8,2020-10-25
4,sneakernews.com,2020-10-25 07:25:43.487503,2020-10-25,2020,10,25,Adidas,reebok,2,2020-10-25
5,sneakernews.com,2020-10-25 07:25:43.493123,2020-10-25,2020,10,25,Adidas,adidas,8,2020-10-25
6,sneakernews.com,2020-10-25 07:25:43.497749,2020-10-25,2020,10,25,Adidas,kanye,0,2020-10-25
7,sneakernews.com,2020-10-25 07:25:43.504552,2020-10-25,2020,10,25,Adidas,yeezy,7,2020-10-25
8,sneakernews.com,2020-10-25 07:25:43.509259,2020-10-25,2020,10,25,New Balance,NB,0,2020-10-25
9,sneakernews.com,2020-10-25 07:25:43.513795,2020-10-25,2020,10,25,New Balance,new balance,3,2020-10-25
10,sneakernews.com,2020-10-25 07:25:43.524670,2020-10-25,2020,10,25,Puma,Puma,0,2020-10-25
11,sneakernews.com,2020-10-25 07:25:43.530247,2020-10-25,2020,10,25,Puma,puma,2,2020-10-25
12,sneakernews.com,2020-10-25 07:25:43.535373,2020-10-25,2020,10,25,Vans,Vans,0,2020-10-25
13,sneakernews.com,2020-10-25 07:25:43.540320,2020-10-25,2020,10,25,Vans,vans,2,2020-10-25
0,Solecollector.com,2020-10-25 07:25:46.870076,2020-10-25,2020,10,25,Nike,nike,6,2020-10-25
1,Solecollector.com,2020-10-25 07:25:46.875926,2020-10-25,2020,10,25,Nike,jordan,4,2020-10-25
2,Solecollector.com,2020-10-25 07:25:46.880741,2020-10-25,2020,10,25,Nike,converse,0,2020-10-25
3,Solecollector.com,2020-10-25 07:25:46.885509,2020-10-25,2020,10,25,Adidas,adidas,3,2020-10-25
4,Solecollector.com,2020-10-25 07:25:46.890175,2020-10-25,2020,10,25,Adidas,reebok,1,2020-10-25
5,Solecollector.com,2020-10-25 07:25:46.895219,2020-10-25,2020,10,25,Adidas,adidas,3,2020-10-25
6,Solecollector.com,2020-10-25 07:25:46.899638,2020-10-25,2020,10,25,Adidas,kanye,0,2020-10-25
7,Solecollector.com,2020-10-25 07:25:46.903953,2020-10-25,2020,10,25,Adidas,yeezy,2,2020-10-25
8,Solecollector.com,2020-10-25 07:25:46.908022,2020-10-25,2020,10,25,New Balance,NB,0,2020-10-25
9,Solecollector.com,2020-10-25 07:25:46.911913,2020-10-25,2020,10,25,New Balance,new balance,2,2020-10-25
10,Solecollector.com,2020-10-25 07:25:46.915763,2020-10-25,2020,10,25,Puma,Puma,0,2020-10-25
11,Solecollector.com,2020-10-25 07:25:46.919680,2020-10-25,2020,10,25,Puma,puma,1,2020-10-25
12,Solecollector.com,2020-10-25 07:25:46.923693,2020-10-25,2020,10,25,Vans,Vans,0,2020-10-25
13,Solecollector.com,2020-10-25 07:25:46.927965,2020-10-25,2020,10,25,Vans,vans,0,2020-10-25
0,hypebeast.com,2020-10-25 07:25:49.219341,2020-10-25,2020,10,25,Nike,nike,2,2020-10-25
1,hypebeast.com,2020-10-25 07:25:49.223593,2020-10-25,2020,10,25,Nike,jordan,0,2020-10-25
2,hypebeast.com,2020-10-25 07:25:49.227906,2020-10-25,2020,10,25,Nike,converse,0,2020-10-25
3,hypebeast.com,2020-10-25 07:25:49.232093,2020-10-25,2020,10,25,Adidas,adidas,1,2020-10-25
4,hypebeast.com,2020-10-25 07:25:49.236295,2020-10-25,2020,10,25,Adidas,reebok,0,2020-10-25
5,hypebeast.com,2020-10-25 07:25:49.240353,2020-10-25,2020,10,25,Adidas,adidas,1,2020-10-25
6,hypebeast.com,2020-10-25 07:25:49.244494,2020-10-25,2020,10,25,Adidas,kanye,4,2020-10-25
7,hypebeast.com,2020-10-25 07:25:49.248763,2020-10-25,2020,10,25,Adidas,yeezy,1,2020-10-25
8,hypebeast.com,2020-10-25 07:25:49.252977,2020-10-25,2020,10,25,New Balance,NB,0,2020-10-25
9,hypebeast.com,2020-10-25 07:25:49.257218,2020-10-25,2020,10,25,New Balance,new balance,0,2020-10-25
10,hypebeast.com,2020-10-25 07:25:49.261430,2020-10-25,2020,10,25,Puma,Puma,0,2020-10-25
11,hypebeast.com,2020-10-25 07:25:49.265818,2020-10-25,2020,10,25,Puma,puma,0,2020-10-25
12,hypebeast.com,2020-10-25 07:25:49.269877,2020-10-25,2020,10,25,Vans,Vans,0,2020-10-25
13,hypebeast.com,2020-10-25 07:25:49.274089,2020-10-25,2020,10,25,Vans,vans,0,2020-10-25
