,website,dtg,date,year,month,day,category_name,item,count,short_date
0,sneakernews.com,2019-12-02 06:54:42.111306,2019-12-02,2019,12,2,Nike,Nike,7,2019-12-02
1,sneakernews.com,2019-12-02 06:54:42.117493,2019-12-02,2019,12,2,Nike,Jordan,20,2019-12-02
2,sneakernews.com,2019-12-02 06:54:42.121345,2019-12-02,2019,12,2,Nike,Converse,2,2019-12-02
3,sneakernews.com,2019-12-02 06:54:42.124939,2019-12-02,2019,12,2,Adidas,Adidas,0,2019-12-02
4,sneakernews.com,2019-12-02 06:54:42.128650,2019-12-02,2019,12,2,Adidas,Reebok,3,2019-12-02
5,sneakernews.com,2019-12-02 06:54:42.132220,2019-12-02,2019,12,2,Adidas,ADIDAS,0,2019-12-02
6,sneakernews.com,2019-12-02 06:54:42.135794,2019-12-02,2019,12,2,Adidas,Yeezy,8,2019-12-02
7,sneakernews.com,2019-12-02 06:54:42.139595,2019-12-02,2019,12,2,Adidas,Kanye,0,2019-12-02
8,sneakernews.com,2019-12-02 06:54:42.143503,2019-12-02,2019,12,2,Adidas,adidas,14,2019-12-02
9,sneakernews.com,2019-12-02 06:54:42.147267,2019-12-02,2019,12,2,Adidas,kanye,0,2019-12-02
10,sneakernews.com,2019-12-02 06:54:42.150776,2019-12-02,2019,12,2,Adidas,yeezy,0,2019-12-02
11,sneakernews.com,2019-12-02 06:54:42.154689,2019-12-02,2019,12,2,New Balance,New Balance,2,2019-12-02
12,sneakernews.com,2019-12-02 06:54:42.158307,2019-12-02,2019,12,2,New Balance,NB,0,2019-12-02
13,sneakernews.com,2019-12-02 06:54:42.162136,2019-12-02,2019,12,2,New Balance,new balance,0,2019-12-02
14,sneakernews.com,2019-12-02 06:54:42.165649,2019-12-02,2019,12,2,Puma,Puma,2,2019-12-02
15,sneakernews.com,2019-12-02 06:54:42.169576,2019-12-02,2019,12,2,Puma,puma,0,2019-12-02
16,sneakernews.com,2019-12-02 06:54:42.173197,2019-12-02,2019,12,2,Vans,Vans,2,2019-12-02
17,sneakernews.com,2019-12-02 06:54:42.176944,2019-12-02,2019,12,2,Vans,vans,0,2019-12-02
0,Solecollector.com,2019-12-02 06:54:43.602039,2019-12-02,2019,12,2,Nike,Nike,4,2019-12-02
1,Solecollector.com,2019-12-02 06:54:43.607064,2019-12-02,2019,12,2,Nike,Jordan,8,2019-12-02
2,Solecollector.com,2019-12-02 06:54:43.610778,2019-12-02,2019,12,2,Nike,Converse,0,2019-12-02
3,Solecollector.com,2019-12-02 06:54:43.614169,2019-12-02,2019,12,2,Adidas,Adidas,2,2019-12-02
4,Solecollector.com,2019-12-02 06:54:43.617633,2019-12-02,2019,12,2,Adidas,Reebok,1,2019-12-02
5,Solecollector.com,2019-12-02 06:54:43.621127,2019-12-02,2019,12,2,Adidas,ADIDAS,0,2019-12-02
6,Solecollector.com,2019-12-02 06:54:43.624602,2019-12-02,2019,12,2,Adidas,Yeezy,1,2019-12-02
7,Solecollector.com,2019-12-02 06:54:43.628029,2019-12-02,2019,12,2,Adidas,Kanye,0,2019-12-02
8,Solecollector.com,2019-12-02 06:54:43.631411,2019-12-02,2019,12,2,Adidas,adidas,0,2019-12-02
9,Solecollector.com,2019-12-02 06:54:43.634910,2019-12-02,2019,12,2,Adidas,kanye,0,2019-12-02
10,Solecollector.com,2019-12-02 06:54:43.638159,2019-12-02,2019,12,2,Adidas,yeezy,0,2019-12-02
11,Solecollector.com,2019-12-02 06:54:43.641473,2019-12-02,2019,12,2,New Balance,New Balance,0,2019-12-02
12,Solecollector.com,2019-12-02 06:54:43.645051,2019-12-02,2019,12,2,New Balance,NB,0,2019-12-02
13,Solecollector.com,2019-12-02 06:54:43.649274,2019-12-02,2019,12,2,New Balance,new balance,0,2019-12-02
14,Solecollector.com,2019-12-02 06:54:43.652814,2019-12-02,2019,12,2,Puma,Puma,1,2019-12-02
15,Solecollector.com,2019-12-02 06:54:43.656090,2019-12-02,2019,12,2,Puma,puma,0,2019-12-02
16,Solecollector.com,2019-12-02 06:54:43.659531,2019-12-02,2019,12,2,Vans,Vans,0,2019-12-02
17,Solecollector.com,2019-12-02 06:54:43.663352,2019-12-02,2019,12,2,Vans,vans,0,2019-12-02
0,hypebeast.com,2019-12-02 06:54:45.790144,2019-12-02,2019,12,2,Nike,Nike,3,2019-12-02
1,hypebeast.com,2019-12-02 06:54:45.793645,2019-12-02,2019,12,2,Nike,Jordan,1,2019-12-02
2,hypebeast.com,2019-12-02 06:54:45.797245,2019-12-02,2019,12,2,Nike,Converse,2,2019-12-02
