,website,dtg,date,year,month,day,shoe_company,brand,count,short_date
0,sneakernews.com,2020-04-03 11:03:52.798326,2020-04-03,2020,4,3,Nike,nike,7,2020-04-03
1,sneakernews.com,2020-04-03 11:03:52.807262,2020-04-03,2020,4,3,Nike,jordan,25,2020-04-03
2,sneakernews.com,2020-04-03 11:03:52.813010,2020-04-03,2020,4,3,Nike,converse,2,2020-04-03
3,sneakernews.com,2020-04-03 11:03:52.818434,2020-04-03,2020,4,3,Adidas,adidas,7,2020-04-03
4,sneakernews.com,2020-04-03 11:03:52.823432,2020-04-03,2020,4,3,Adidas,reebok,2,2020-04-03
5,sneakernews.com,2020-04-03 11:03:52.828131,2020-04-03,2020,4,3,Adidas,adidas,7,2020-04-03
6,sneakernews.com,2020-04-03 11:03:52.832838,2020-04-03,2020,4,3,Adidas,kanye,0,2020-04-03
7,sneakernews.com,2020-04-03 11:03:52.837337,2020-04-03,2020,4,3,Adidas,yeezy,6,2020-04-03
8,sneakernews.com,2020-04-03 11:03:52.841963,2020-04-03,2020,4,3,New Balance,NB,0,2020-04-03
9,sneakernews.com,2020-04-03 11:03:52.847231,2020-04-03,2020,4,3,New Balance,new balance,3,2020-04-03
10,sneakernews.com,2020-04-03 11:03:52.851986,2020-04-03,2020,4,3,Puma,Puma,0,2020-04-03
11,sneakernews.com,2020-04-03 11:03:52.856404,2020-04-03,2020,4,3,Puma,puma,2,2020-04-03
12,sneakernews.com,2020-04-03 11:03:52.860706,2020-04-03,2020,4,3,Vans,Vans,0,2020-04-03
13,sneakernews.com,2020-04-03 11:03:52.865655,2020-04-03,2020,4,3,Vans,vans,2,2020-04-03
0,Solecollector.com,2020-04-03 11:03:54.921739,2020-04-03,2020,4,3,Nike,nike,8,2020-04-03
1,Solecollector.com,2020-04-03 11:03:54.925485,2020-04-03,2020,4,3,Nike,jordan,6,2020-04-03
2,Solecollector.com,2020-04-03 11:03:54.931317,2020-04-03,2020,4,3,Nike,converse,0,2020-04-03
3,Solecollector.com,2020-04-03 11:03:54.935098,2020-04-03,2020,4,3,Adidas,adidas,1,2020-04-03
4,Solecollector.com,2020-04-03 11:03:54.938913,2020-04-03,2020,4,3,Adidas,reebok,1,2020-04-03
5,Solecollector.com,2020-04-03 11:03:54.942939,2020-04-03,2020,4,3,Adidas,adidas,1,2020-04-03
6,Solecollector.com,2020-04-03 11:03:54.947115,2020-04-03,2020,4,3,Adidas,kanye,0,2020-04-03
7,Solecollector.com,2020-04-03 11:03:54.950996,2020-04-03,2020,4,3,Adidas,yeezy,0,2020-04-03
8,Solecollector.com,2020-04-03 11:03:54.954626,2020-04-03,2020,4,3,New Balance,NB,0,2020-04-03
9,Solecollector.com,2020-04-03 11:03:54.958121,2020-04-03,2020,4,3,New Balance,new balance,0,2020-04-03
10,Solecollector.com,2020-04-03 11:03:54.961603,2020-04-03,2020,4,3,Puma,Puma,0,2020-04-03
11,Solecollector.com,2020-04-03 11:03:54.965702,2020-04-03,2020,4,3,Puma,puma,1,2020-04-03
12,Solecollector.com,2020-04-03 11:03:54.969765,2020-04-03,2020,4,3,Vans,Vans,0,2020-04-03
13,Solecollector.com,2020-04-03 11:03:54.973316,2020-04-03,2020,4,3,Vans,vans,0,2020-04-03
0,hypebeast.com,2020-04-03 11:03:57.083227,2020-04-03,2020,4,3,Nike,nike,1,2020-04-03
1,hypebeast.com,2020-04-03 11:03:57.087733,2020-04-03,2020,4,3,Nike,jordan,2,2020-04-03
2,hypebeast.com,2020-04-03 11:03:57.093056,2020-04-03,2020,4,3,Nike,converse,1,2020-04-03
3,hypebeast.com,2020-04-03 11:03:57.097468,2020-04-03,2020,4,3,Adidas,adidas,1,2020-04-03
4,hypebeast.com,2020-04-03 11:03:57.101617,2020-04-03,2020,4,3,Adidas,reebok,0,2020-04-03
5,hypebeast.com,2020-04-03 11:03:57.106056,2020-04-03,2020,4,3,Adidas,adidas,1,2020-04-03
6,hypebeast.com,2020-04-03 11:03:57.111831,2020-04-03,2020,4,3,Adidas,kanye,0,2020-04-03
7,hypebeast.com,2020-04-03 11:03:57.116658,2020-04-03,2020,4,3,Adidas,yeezy,0,2020-04-03
8,hypebeast.com,2020-04-03 11:03:57.120953,2020-04-03,2020,4,3,New Balance,NB,0,2020-04-03
9,hypebeast.com,2020-04-03 11:03:57.125326,2020-04-03,2020,4,3,New Balance,new balance,0,2020-04-03
10,hypebeast.com,2020-04-03 11:03:57.133085,2020-04-03,2020,4,3,Puma,Puma,0,2020-04-03
11,hypebeast.com,2020-04-03 11:03:57.137212,2020-04-03,2020,4,3,Puma,puma,1,2020-04-03
12,hypebeast.com,2020-04-03 11:03:57.143026,2020-04-03,2020,4,3,Vans,Vans,0,2020-04-03
13,hypebeast.com,2020-04-03 11:03:57.147402,2020-04-03,2020,4,3,Vans,vans,0,2020-04-03
