,website,dtg,date,year,month,day,shoe_company,brand,count,short_date
0,sneakernews.com,2021-04-20 19:28:43.719698,2021-04-20,2021,4,20,Nike,nike,9,2021-04-20
1,sneakernews.com,2021-04-20 19:28:43.723749,2021-04-20,2021,4,20,Nike,jordan,20,2021-04-20
2,sneakernews.com,2021-04-20 19:28:43.727391,2021-04-20,2021,4,20,Nike,converse,2,2021-04-20
3,sneakernews.com,2021-04-20 19:28:43.730890,2021-04-20,2021,4,20,Adidas,adidas,8,2021-04-20
4,sneakernews.com,2021-04-20 19:28:43.734516,2021-04-20,2021,4,20,Adidas,reebok,2,2021-04-20
5,sneakernews.com,2021-04-20 19:28:43.738105,2021-04-20,2021,4,20,Adidas,adidas,8,2021-04-20
6,sneakernews.com,2021-04-20 19:28:43.741651,2021-04-20,2021,4,20,Adidas,kanye,0,2021-04-20
7,sneakernews.com,2021-04-20 19:28:43.745196,2021-04-20,2021,4,20,Adidas,yeezy,7,2021-04-20
8,sneakernews.com,2021-04-20 19:28:43.748739,2021-04-20,2021,4,20,New Balance,NB,0,2021-04-20
9,sneakernews.com,2021-04-20 19:28:43.752466,2021-04-20,2021,4,20,New Balance,new balance,3,2021-04-20
10,sneakernews.com,2021-04-20 19:28:43.756056,2021-04-20,2021,4,20,Puma,Puma,0,2021-04-20
11,sneakernews.com,2021-04-20 19:28:43.759602,2021-04-20,2021,4,20,Puma,puma,2,2021-04-20
12,sneakernews.com,2021-04-20 19:28:43.763202,2021-04-20,2021,4,20,Vans,Vans,0,2021-04-20
13,sneakernews.com,2021-04-20 19:28:43.766783,2021-04-20,2021,4,20,Vans,vans,2,2021-04-20
0,Solecollector.com,2021-04-20 19:28:44.901232,2021-04-20,2021,4,20,Nike,nike,3,2021-04-20
1,Solecollector.com,2021-04-20 19:28:44.906107,2021-04-20,2021,4,20,Nike,jordan,7,2021-04-20
2,Solecollector.com,2021-04-20 19:28:44.910248,2021-04-20,2021,4,20,Nike,converse,0,2021-04-20
3,Solecollector.com,2021-04-20 19:28:44.914617,2021-04-20,2021,4,20,Adidas,adidas,3,2021-04-20
4,Solecollector.com,2021-04-20 19:28:44.918822,2021-04-20,2021,4,20,Adidas,reebok,1,2021-04-20
5,Solecollector.com,2021-04-20 19:28:44.923113,2021-04-20,2021,4,20,Adidas,adidas,3,2021-04-20
6,Solecollector.com,2021-04-20 19:28:44.927323,2021-04-20,2021,4,20,Adidas,kanye,0,2021-04-20
7,Solecollector.com,2021-04-20 19:28:44.931434,2021-04-20,2021,4,20,Adidas,yeezy,0,2021-04-20
8,Solecollector.com,2021-04-20 19:28:44.935381,2021-04-20,2021,4,20,New Balance,NB,0,2021-04-20
9,Solecollector.com,2021-04-20 19:28:44.938972,2021-04-20,2021,4,20,New Balance,new balance,0,2021-04-20
10,Solecollector.com,2021-04-20 19:28:44.943011,2021-04-20,2021,4,20,Puma,Puma,0,2021-04-20
11,Solecollector.com,2021-04-20 19:28:44.946534,2021-04-20,2021,4,20,Puma,puma,1,2021-04-20
12,Solecollector.com,2021-04-20 19:28:44.950093,2021-04-20,2021,4,20,Vans,Vans,0,2021-04-20
13,Solecollector.com,2021-04-20 19:28:44.953717,2021-04-20,2021,4,20,Vans,vans,0,2021-04-20
0,hypebeast.com,2021-04-20 19:28:46.162830,2021-04-20,2021,4,20,Nike,nike,1,2021-04-20
1,hypebeast.com,2021-04-20 19:28:46.166775,2021-04-20,2021,4,20,Nike,jordan,2,2021-04-20
2,hypebeast.com,2021-04-20 19:28:46.170439,2021-04-20,2021,4,20,Nike,converse,0,2021-04-20
3,hypebeast.com,2021-04-20 19:28:46.174505,2021-04-20,2021,4,20,Adidas,adidas,0,2021-04-20
4,hypebeast.com,2021-04-20 19:28:46.177904,2021-04-20,2021,4,20,Adidas,reebok,0,2021-04-20
5,hypebeast.com,2021-04-20 19:28:46.182194,2021-04-20,2021,4,20,Adidas,adidas,0,2021-04-20
6,hypebeast.com,2021-04-20 19:28:46.185698,2021-04-20,2021,4,20,Adidas,kanye,0,2021-04-20
7,hypebeast.com,2021-04-20 19:28:46.189050,2021-04-20,2021,4,20,Adidas,yeezy,0,2021-04-20
8,hypebeast.com,2021-04-20 19:28:46.192426,2021-04-20,2021,4,20,New Balance,NB,0,2021-04-20
9,hypebeast.com,2021-04-20 19:28:46.195876,2021-04-20,2021,4,20,New Balance,new balance,1,2021-04-20
10,hypebeast.com,2021-04-20 19:28:46.199331,2021-04-20,2021,4,20,Puma,Puma,0,2021-04-20
11,hypebeast.com,2021-04-20 19:28:46.202771,2021-04-20,2021,4,20,Puma,puma,0,2021-04-20
12,hypebeast.com,2021-04-20 19:28:46.206164,2021-04-20,2021,4,20,Vans,Vans,0,2021-04-20
13,hypebeast.com,2021-04-20 19:28:46.210199,2021-04-20,2021,4,20,Vans,vans,1,2021-04-20
