,website,dtg,date,year,month,day,category_name,item,count,short_date
0,sneakernews.com,2019-12-31 20:42:25.735516,2019-12-31,2019,12,31,Nike,nike,10,2019-12-31
1,sneakernews.com,2019-12-31 20:42:25.741552,2019-12-31,2019,12,31,Nike,jordan,19,2019-12-31
2,sneakernews.com,2019-12-31 20:42:25.745695,2019-12-31,2019,12,31,Nike,converse,2,2019-12-31
3,sneakernews.com,2019-12-31 20:42:25.750001,2019-12-31,2019,12,31,Adidas,adidas,10,2019-12-31
4,sneakernews.com,2019-12-31 20:42:25.753698,2019-12-31,2019,12,31,Adidas,reebok,2,2019-12-31
5,sneakernews.com,2019-12-31 20:42:25.757216,2019-12-31,2019,12,31,Adidas,adidas,10,2019-12-31
6,sneakernews.com,2019-12-31 20:42:25.761524,2019-12-31,2019,12,31,Adidas,kanye,0,2019-12-31
7,sneakernews.com,2019-12-31 20:42:25.765091,2019-12-31,2019,12,31,Adidas,yeezy,6,2019-12-31
8,sneakernews.com,2019-12-31 20:42:25.768995,2019-12-31,2019,12,31,New Balance,NB,0,2019-12-31
9,sneakernews.com,2019-12-31 20:42:25.772474,2019-12-31,2019,12,31,New Balance,new balance,2,2019-12-31
10,sneakernews.com,2019-12-31 20:42:25.776469,2019-12-31,2019,12,31,Puma,Puma,0,2019-12-31
11,sneakernews.com,2019-12-31 20:42:25.780387,2019-12-31,2019,12,31,Puma,puma,2,2019-12-31
12,sneakernews.com,2019-12-31 20:42:25.784274,2019-12-31,2019,12,31,Vans,Vans,0,2019-12-31
13,sneakernews.com,2019-12-31 20:42:25.788018,2019-12-31,2019,12,31,Vans,vans,4,2019-12-31
0,Solecollector.com,2019-12-31 20:42:26.722057,2019-12-31,2019,12,31,Nike,nike,8,2019-12-31
1,Solecollector.com,2019-12-31 20:42:26.725918,2019-12-31,2019,12,31,Nike,jordan,4,2019-12-31
2,Solecollector.com,2019-12-31 20:42:26.730104,2019-12-31,2019,12,31,Nike,converse,0,2019-12-31
3,Solecollector.com,2019-12-31 20:42:26.734063,2019-12-31,2019,12,31,Adidas,adidas,1,2019-12-31
4,Solecollector.com,2019-12-31 20:42:26.738060,2019-12-31,2019,12,31,Adidas,reebok,1,2019-12-31
5,Solecollector.com,2019-12-31 20:42:26.741853,2019-12-31,2019,12,31,Adidas,adidas,1,2019-12-31
6,Solecollector.com,2019-12-31 20:42:26.745412,2019-12-31,2019,12,31,Adidas,kanye,0,2019-12-31
7,Solecollector.com,2019-12-31 20:42:26.749374,2019-12-31,2019,12,31,Adidas,yeezy,1,2019-12-31
8,Solecollector.com,2019-12-31 20:42:26.753042,2019-12-31,2019,12,31,New Balance,NB,0,2019-12-31
9,Solecollector.com,2019-12-31 20:42:26.757130,2019-12-31,2019,12,31,New Balance,new balance,0,2019-12-31
10,Solecollector.com,2019-12-31 20:42:26.762097,2019-12-31,2019,12,31,Puma,Puma,0,2019-12-31
11,Solecollector.com,2019-12-31 20:42:26.765958,2019-12-31,2019,12,31,Puma,puma,1,2019-12-31
12,Solecollector.com,2019-12-31 20:42:26.769544,2019-12-31,2019,12,31,Vans,Vans,0,2019-12-31
13,Solecollector.com,2019-12-31 20:42:26.773404,2019-12-31,2019,12,31,Vans,vans,0,2019-12-31
0,hypebeast.com,2019-12-31 20:42:28.092318,2019-12-31,2019,12,31,Nike,nike,7,2019-12-31
1,hypebeast.com,2019-12-31 20:42:28.096308,2019-12-31,2019,12,31,Nike,jordan,2,2019-12-31
2,hypebeast.com,2019-12-31 20:42:28.099773,2019-12-31,2019,12,31,Nike,converse,2,2019-12-31
3,hypebeast.com,2019-12-31 20:42:28.103380,2019-12-31,2019,12,31,Adidas,adidas,3,2019-12-31
4,hypebeast.com,2019-12-31 20:42:28.106939,2019-12-31,2019,12,31,Adidas,reebok,0,2019-12-31
5,hypebeast.com,2019-12-31 20:42:28.110353,2019-12-31,2019,12,31,Adidas,adidas,3,2019-12-31
6,hypebeast.com,2019-12-31 20:42:28.114450,2019-12-31,2019,12,31,Adidas,kanye,0,2019-12-31
7,hypebeast.com,2019-12-31 20:42:28.119542,2019-12-31,2019,12,31,Adidas,yeezy,1,2019-12-31
8,hypebeast.com,2019-12-31 20:42:28.124186,2019-12-31,2019,12,31,New Balance,NB,0,2019-12-31
9,hypebeast.com,2019-12-31 20:42:28.128702,2019-12-31,2019,12,31,New Balance,new balance,0,2019-12-31
10,hypebeast.com,2019-12-31 20:42:28.133224,2019-12-31,2019,12,31,Puma,Puma,0,2019-12-31
11,hypebeast.com,2019-12-31 20:42:28.137215,2019-12-31,2019,12,31,Puma,puma,1,2019-12-31
12,hypebeast.com,2019-12-31 20:42:28.141114,2019-12-31,2019,12,31,Vans,Vans,0,2019-12-31
13,hypebeast.com,2019-12-31 20:42:28.145339,2019-12-31,2019,12,31,Vans,vans,0,2019-12-31
