,website,dtg,date,year,month,day,shoe_company,brand,count,short_date
0,sneakernews.com,2020-05-04 09:28:32.806117,2020-05-04,2020,5,4,Nike,nike,8,2020-05-04
1,sneakernews.com,2020-05-04 09:28:32.815414,2020-05-04,2020,5,4,Nike,jordan,25,2020-05-04
2,sneakernews.com,2020-05-04 09:28:32.819932,2020-05-04,2020,5,4,Nike,converse,2,2020-05-04
3,sneakernews.com,2020-05-04 09:28:32.823944,2020-05-04,2020,5,4,Adidas,adidas,10,2020-05-04
4,sneakernews.com,2020-05-04 09:28:32.827786,2020-05-04,2020,5,4,Adidas,reebok,2,2020-05-04
5,sneakernews.com,2020-05-04 09:28:32.831645,2020-05-04,2020,5,4,Adidas,adidas,10,2020-05-04
6,sneakernews.com,2020-05-04 09:28:32.835626,2020-05-04,2020,5,4,Adidas,kanye,0,2020-05-04
7,sneakernews.com,2020-05-04 09:28:32.839550,2020-05-04,2020,5,4,Adidas,yeezy,5,2020-05-04
8,sneakernews.com,2020-05-04 09:28:32.843386,2020-05-04,2020,5,4,New Balance,NB,0,2020-05-04
9,sneakernews.com,2020-05-04 09:28:32.847603,2020-05-04,2020,5,4,New Balance,new balance,2,2020-05-04
10,sneakernews.com,2020-05-04 09:28:32.851665,2020-05-04,2020,5,4,Puma,Puma,0,2020-05-04
11,sneakernews.com,2020-05-04 09:28:32.855609,2020-05-04,2020,5,4,Puma,puma,2,2020-05-04
12,sneakernews.com,2020-05-04 09:28:32.859589,2020-05-04,2020,5,4,Vans,Vans,0,2020-05-04
13,sneakernews.com,2020-05-04 09:28:32.863419,2020-05-04,2020,5,4,Vans,vans,2,2020-05-04
0,Solecollector.com,2020-05-04 09:28:34.705950,2020-05-04,2020,5,4,Nike,nike,6,2020-05-04
1,Solecollector.com,2020-05-04 09:28:34.710170,2020-05-04,2020,5,4,Nike,jordan,5,2020-05-04
2,Solecollector.com,2020-05-04 09:28:34.717548,2020-05-04,2020,5,4,Nike,converse,0,2020-05-04
3,Solecollector.com,2020-05-04 09:28:34.721559,2020-05-04,2020,5,4,Adidas,adidas,1,2020-05-04
4,Solecollector.com,2020-05-04 09:28:34.725781,2020-05-04,2020,5,4,Adidas,reebok,3,2020-05-04
5,Solecollector.com,2020-05-04 09:28:34.729597,2020-05-04,2020,5,4,Adidas,adidas,1,2020-05-04
6,Solecollector.com,2020-05-04 09:28:34.733634,2020-05-04,2020,5,4,Adidas,kanye,0,2020-05-04
7,Solecollector.com,2020-05-04 09:28:34.738226,2020-05-04,2020,5,4,Adidas,yeezy,0,2020-05-04
8,Solecollector.com,2020-05-04 09:28:34.742097,2020-05-04,2020,5,4,New Balance,NB,0,2020-05-04
9,Solecollector.com,2020-05-04 09:28:34.745974,2020-05-04,2020,5,4,New Balance,new balance,0,2020-05-04
10,Solecollector.com,2020-05-04 09:28:34.749891,2020-05-04,2020,5,4,Puma,Puma,0,2020-05-04
11,Solecollector.com,2020-05-04 09:28:34.754037,2020-05-04,2020,5,4,Puma,puma,1,2020-05-04
12,Solecollector.com,2020-05-04 09:28:34.758304,2020-05-04,2020,5,4,Vans,Vans,0,2020-05-04
13,Solecollector.com,2020-05-04 09:28:34.762317,2020-05-04,2020,5,4,Vans,vans,0,2020-05-04
0,hypebeast.com,2020-05-04 09:28:36.941669,2020-05-04,2020,5,4,Nike,nike,6,2020-05-04
1,hypebeast.com,2020-05-04 09:28:36.946341,2020-05-04,2020,5,4,Nike,jordan,1,2020-05-04
2,hypebeast.com,2020-05-04 09:28:36.950281,2020-05-04,2020,5,4,Nike,converse,2,2020-05-04
3,hypebeast.com,2020-05-04 09:28:36.954113,2020-05-04,2020,5,4,Adidas,adidas,2,2020-05-04
4,hypebeast.com,2020-05-04 09:28:36.958208,2020-05-04,2020,5,4,Adidas,reebok,0,2020-05-04
5,hypebeast.com,2020-05-04 09:28:36.962145,2020-05-04,2020,5,4,Adidas,adidas,2,2020-05-04
6,hypebeast.com,2020-05-04 09:28:36.966636,2020-05-04,2020,5,4,Adidas,kanye,0,2020-05-04
7,hypebeast.com,2020-05-04 09:28:36.971601,2020-05-04,2020,5,4,Adidas,yeezy,1,2020-05-04
8,hypebeast.com,2020-05-04 09:28:36.976132,2020-05-04,2020,5,4,New Balance,NB,0,2020-05-04
9,hypebeast.com,2020-05-04 09:28:36.980781,2020-05-04,2020,5,4,New Balance,new balance,2,2020-05-04
10,hypebeast.com,2020-05-04 09:28:36.989858,2020-05-04,2020,5,4,Puma,Puma,0,2020-05-04
11,hypebeast.com,2020-05-04 09:28:36.994529,2020-05-04,2020,5,4,Puma,puma,2,2020-05-04
12,hypebeast.com,2020-05-04 09:28:36.999293,2020-05-04,2020,5,4,Vans,Vans,0,2020-05-04
13,hypebeast.com,2020-05-04 09:28:37.003971,2020-05-04,2020,5,4,Vans,vans,0,2020-05-04
