,website,dtg,date,year,month,day,category_name,item,count,short_date
0,sneakernews.com,2019-12-20 08:53:59.574064,2019-12-20,2019,12,20,Nike,Nike,10,2019-12-20
1,sneakernews.com,2019-12-20 08:53:59.580220,2019-12-20,2019,12,20,Nike,Jordan,16,2019-12-20
2,sneakernews.com,2019-12-20 08:53:59.584179,2019-12-20,2019,12,20,Nike,Converse,3,2019-12-20
3,sneakernews.com,2019-12-20 08:53:59.587882,2019-12-20,2019,12,20,Adidas,Adidas,0,2019-12-20
4,sneakernews.com,2019-12-20 08:53:59.591298,2019-12-20,2019,12,20,Adidas,Reebok,2,2019-12-20
5,sneakernews.com,2019-12-20 08:53:59.594862,2019-12-20,2019,12,20,Adidas,ADIDAS,0,2019-12-20
6,sneakernews.com,2019-12-20 08:53:59.598288,2019-12-20,2019,12,20,Adidas,Yeezy,9,2019-12-20
7,sneakernews.com,2019-12-20 08:53:59.601729,2019-12-20,2019,12,20,Adidas,Kanye,0,2019-12-20
8,sneakernews.com,2019-12-20 08:53:59.605306,2019-12-20,2019,12,20,Adidas,adidas,12,2019-12-20
9,sneakernews.com,2019-12-20 08:53:59.610178,2019-12-20,2019,12,20,Adidas,kanye,0,2019-12-20
10,sneakernews.com,2019-12-20 08:53:59.615168,2019-12-20,2019,12,20,Adidas,yeezy,0,2019-12-20
11,sneakernews.com,2019-12-20 08:53:59.619284,2019-12-20,2019,12,20,New Balance,New Balance,2,2019-12-20
12,sneakernews.com,2019-12-20 08:53:59.623764,2019-12-20,2019,12,20,New Balance,NB,0,2019-12-20
13,sneakernews.com,2019-12-20 08:53:59.627872,2019-12-20,2019,12,20,New Balance,new balance,0,2019-12-20
14,sneakernews.com,2019-12-20 08:53:59.631872,2019-12-20,2019,12,20,Puma,Puma,2,2019-12-20
15,sneakernews.com,2019-12-20 08:53:59.635923,2019-12-20,2019,12,20,Puma,puma,0,2019-12-20
16,sneakernews.com,2019-12-20 08:53:59.639750,2019-12-20,2019,12,20,Vans,Vans,2,2019-12-20
17,sneakernews.com,2019-12-20 08:53:59.643767,2019-12-20,2019,12,20,Vans,vans,0,2019-12-20
0,Solecollector.com,2019-12-20 08:54:00.665566,2019-12-20,2019,12,20,Nike,Nike,5,2019-12-20
1,Solecollector.com,2019-12-20 08:54:00.669208,2019-12-20,2019,12,20,Nike,Jordan,4,2019-12-20
2,Solecollector.com,2019-12-20 08:54:00.672841,2019-12-20,2019,12,20,Nike,Converse,0,2019-12-20
3,Solecollector.com,2019-12-20 08:54:00.676169,2019-12-20,2019,12,20,Adidas,Adidas,4,2019-12-20
4,Solecollector.com,2019-12-20 08:54:00.679488,2019-12-20,2019,12,20,Adidas,Reebok,1,2019-12-20
5,Solecollector.com,2019-12-20 08:54:00.682878,2019-12-20,2019,12,20,Adidas,ADIDAS,0,2019-12-20
6,Solecollector.com,2019-12-20 08:54:00.686383,2019-12-20,2019,12,20,Adidas,Yeezy,2,2019-12-20
7,Solecollector.com,2019-12-20 08:54:00.689782,2019-12-20,2019,12,20,Adidas,Kanye,0,2019-12-20
8,Solecollector.com,2019-12-20 08:54:00.693510,2019-12-20,2019,12,20,Adidas,adidas,0,2019-12-20
9,Solecollector.com,2019-12-20 08:54:00.696876,2019-12-20,2019,12,20,Adidas,kanye,0,2019-12-20
10,Solecollector.com,2019-12-20 08:54:00.700291,2019-12-20,2019,12,20,Adidas,yeezy,0,2019-12-20
11,Solecollector.com,2019-12-20 08:54:00.704014,2019-12-20,2019,12,20,New Balance,New Balance,0,2019-12-20
12,Solecollector.com,2019-12-20 08:54:00.707351,2019-12-20,2019,12,20,New Balance,NB,0,2019-12-20
13,Solecollector.com,2019-12-20 08:54:00.710656,2019-12-20,2019,12,20,New Balance,new balance,0,2019-12-20
14,Solecollector.com,2019-12-20 08:54:00.714049,2019-12-20,2019,12,20,Puma,Puma,1,2019-12-20
15,Solecollector.com,2019-12-20 08:54:00.717375,2019-12-20,2019,12,20,Puma,puma,0,2019-12-20
16,Solecollector.com,2019-12-20 08:54:00.722113,2019-12-20,2019,12,20,Vans,Vans,0,2019-12-20
17,Solecollector.com,2019-12-20 08:54:00.725970,2019-12-20,2019,12,20,Vans,vans,0,2019-12-20
0,hypebeast.com,2019-12-20 08:54:02.421768,2019-12-20,2019,12,20,Nike,Nike,4,2019-12-20
1,hypebeast.com,2019-12-20 08:54:02.425281,2019-12-20,2019,12,20,Nike,Jordan,2,2019-12-20
2,hypebeast.com,2019-12-20 08:54:02.428801,2019-12-20,2019,12,20,Nike,Converse,2,2019-12-20
3,hypebeast.com,2019-12-20 08:54:02.432091,2019-12-20,2019,12,20,Adidas,Adidas,1,2019-12-20
4,hypebeast.com,2019-12-20 08:54:02.435404,2019-12-20,2019,12,20,Adidas,Reebok,1,2019-12-20
5,hypebeast.com,2019-12-20 08:54:02.438965,2019-12-20,2019,12,20,Adidas,ADIDAS,0,2019-12-20
6,hypebeast.com,2019-12-20 08:54:02.442553,2019-12-20,2019,12,20,Adidas,Yeezy,0,2019-12-20
7,hypebeast.com,2019-12-20 08:54:02.445929,2019-12-20,2019,12,20,Adidas,Kanye,1,2019-12-20
8,hypebeast.com,2019-12-20 08:54:02.449340,2019-12-20,2019,12,20,Adidas,adidas,2,2019-12-20
9,hypebeast.com,2019-12-20 08:54:02.452811,2019-12-20,2019,12,20,Adidas,kanye,0,2019-12-20
10,hypebeast.com,2019-12-20 08:54:02.456214,2019-12-20,2019,12,20,Adidas,yeezy,0,2019-12-20
11,hypebeast.com,2019-12-20 08:54:02.459835,2019-12-20,2019,12,20,New Balance,New Balance,0,2019-12-20
12,hypebeast.com,2019-12-20 08:54:02.463281,2019-12-20,2019,12,20,New Balance,NB,0,2019-12-20
13,hypebeast.com,2019-12-20 08:54:02.466667,2019-12-20,2019,12,20,New Balance,new balance,0,2019-12-20
14,hypebeast.com,2019-12-20 08:54:02.470149,2019-12-20,2019,12,20,Puma,Puma,1,2019-12-20
15,hypebeast.com,2019-12-20 08:54:02.473584,2019-12-20,2019,12,20,Puma,puma,0,2019-12-20
