,website,dtg,date,year,month,day,shoe_company,brand,count,short_date
0,sneakernews.com,2020-08-20 17:02:17.215286,2020-08-20,2020,8,20,Nike,nike,14,2020-08-20
1,sneakernews.com,2020-08-20 17:02:17.224475,2020-08-20,2020,8,20,Nike,jordan,17,2020-08-20
2,sneakernews.com,2020-08-20 17:02:17.229325,2020-08-20,2020,8,20,Nike,converse,2,2020-08-20
3,sneakernews.com,2020-08-20 17:02:17.234159,2020-08-20,2020,8,20,Adidas,adidas,7,2020-08-20
4,sneakernews.com,2020-08-20 17:02:17.238909,2020-08-20,2020,8,20,Adidas,reebok,2,2020-08-20
5,sneakernews.com,2020-08-20 17:02:17.243735,2020-08-20,2020,8,20,Adidas,adidas,7,2020-08-20
6,sneakernews.com,2020-08-20 17:02:17.248451,2020-08-20,2020,8,20,Adidas,kanye,0,2020-08-20
7,sneakernews.com,2020-08-20 17:02:17.253090,2020-08-20,2020,8,20,Adidas,yeezy,7,2020-08-20
8,sneakernews.com,2020-08-20 17:02:17.257646,2020-08-20,2020,8,20,New Balance,NB,0,2020-08-20
9,sneakernews.com,2020-08-20 17:02:17.262369,2020-08-20,2020,8,20,New Balance,new balance,4,2020-08-20
10,sneakernews.com,2020-08-20 17:02:17.267097,2020-08-20,2020,8,20,Puma,Puma,0,2020-08-20
11,sneakernews.com,2020-08-20 17:02:17.271954,2020-08-20,2020,8,20,Puma,puma,2,2020-08-20
12,sneakernews.com,2020-08-20 17:02:17.276740,2020-08-20,2020,8,20,Vans,Vans,0,2020-08-20
13,sneakernews.com,2020-08-20 17:02:17.281495,2020-08-20,2020,8,20,Vans,vans,4,2020-08-20
0,Solecollector.com,2020-08-20 17:02:19.297232,2020-08-20,2020,8,20,Nike,nike,6,2020-08-20
1,Solecollector.com,2020-08-20 17:02:19.306176,2020-08-20,2020,8,20,Nike,jordan,5,2020-08-20
2,Solecollector.com,2020-08-20 17:02:19.311452,2020-08-20,2020,8,20,Nike,converse,0,2020-08-20
3,Solecollector.com,2020-08-20 17:02:19.317246,2020-08-20,2020,8,20,Adidas,adidas,1,2020-08-20
4,Solecollector.com,2020-08-20 17:02:19.322464,2020-08-20,2020,8,20,Adidas,reebok,1,2020-08-20
5,Solecollector.com,2020-08-20 17:02:19.327547,2020-08-20,2020,8,20,Adidas,adidas,1,2020-08-20
6,Solecollector.com,2020-08-20 17:02:19.333286,2020-08-20,2020,8,20,Adidas,kanye,0,2020-08-20
7,Solecollector.com,2020-08-20 17:02:19.338287,2020-08-20,2020,8,20,Adidas,yeezy,0,2020-08-20
8,Solecollector.com,2020-08-20 17:02:19.343181,2020-08-20,2020,8,20,New Balance,NB,0,2020-08-20
9,Solecollector.com,2020-08-20 17:02:19.348882,2020-08-20,2020,8,20,New Balance,new balance,0,2020-08-20
10,Solecollector.com,2020-08-20 17:02:19.354375,2020-08-20,2020,8,20,Puma,Puma,0,2020-08-20
11,Solecollector.com,2020-08-20 17:02:19.359620,2020-08-20,2020,8,20,Puma,puma,1,2020-08-20
12,Solecollector.com,2020-08-20 17:02:19.365151,2020-08-20,2020,8,20,Vans,Vans,0,2020-08-20
13,Solecollector.com,2020-08-20 17:02:19.370383,2020-08-20,2020,8,20,Vans,vans,0,2020-08-20
0,hypebeast.com,2020-08-20 17:02:22.647715,2020-08-20,2020,8,20,Nike,nike,2,2020-08-20
1,hypebeast.com,2020-08-20 17:02:22.665136,2020-08-20,2020,8,20,Nike,jordan,0,2020-08-20
2,hypebeast.com,2020-08-20 17:02:22.680507,2020-08-20,2020,8,20,Nike,converse,1,2020-08-20
3,hypebeast.com,2020-08-20 17:02:22.694016,2020-08-20,2020,8,20,Adidas,adidas,1,2020-08-20
4,hypebeast.com,2020-08-20 17:02:22.705515,2020-08-20,2020,8,20,Adidas,reebok,0,2020-08-20
5,hypebeast.com,2020-08-20 17:02:22.714693,2020-08-20,2020,8,20,Adidas,adidas,1,2020-08-20
6,hypebeast.com,2020-08-20 17:02:22.725517,2020-08-20,2020,8,20,Adidas,kanye,2,2020-08-20
7,hypebeast.com,2020-08-20 17:02:22.734714,2020-08-20,2020,8,20,Adidas,yeezy,0,2020-08-20
8,hypebeast.com,2020-08-20 17:02:22.742222,2020-08-20,2020,8,20,New Balance,NB,0,2020-08-20
9,hypebeast.com,2020-08-20 17:02:22.749804,2020-08-20,2020,8,20,New Balance,new balance,0,2020-08-20
10,hypebeast.com,2020-08-20 17:02:22.757718,2020-08-20,2020,8,20,Puma,Puma,0,2020-08-20
11,hypebeast.com,2020-08-20 17:02:22.765911,2020-08-20,2020,8,20,Puma,puma,2,2020-08-20
12,hypebeast.com,2020-08-20 17:02:22.778375,2020-08-20,2020,8,20,Vans,Vans,0,2020-08-20
13,hypebeast.com,2020-08-20 17:02:22.790207,2020-08-20,2020,8,20,Vans,vans,0,2020-08-20
