,website,dtg,date,year,month,day,category_name,item,count,short_date
0,sneakernews.com,2020-03-11 18:58:34.935241,2020-03-11,2020,3,11,Nike,nike,6,2020-03-11
1,sneakernews.com,2020-03-11 18:58:34.939166,2020-03-11,2020,3,11,Nike,jordan,22,2020-03-11
2,sneakernews.com,2020-03-11 18:58:34.942756,2020-03-11,2020,3,11,Nike,converse,4,2020-03-11
3,sneakernews.com,2020-03-11 18:58:34.946236,2020-03-11,2020,3,11,Adidas,adidas,8,2020-03-11
4,sneakernews.com,2020-03-11 18:58:34.949598,2020-03-11,2020,3,11,Adidas,reebok,3,2020-03-11
5,sneakernews.com,2020-03-11 18:58:34.954764,2020-03-11,2020,3,11,Adidas,adidas,8,2020-03-11
6,sneakernews.com,2020-03-11 18:58:34.958121,2020-03-11,2020,3,11,Adidas,kanye,0,2020-03-11
7,sneakernews.com,2020-03-11 18:58:34.962118,2020-03-11,2020,3,11,Adidas,yeezy,7,2020-03-11
8,sneakernews.com,2020-03-11 18:58:34.965843,2020-03-11,2020,3,11,New Balance,NB,0,2020-03-11
9,sneakernews.com,2020-03-11 18:58:34.969716,2020-03-11,2020,3,11,New Balance,new balance,3,2020-03-11
10,sneakernews.com,2020-03-11 18:58:34.973225,2020-03-11,2020,3,11,Puma,Puma,0,2020-03-11
11,sneakernews.com,2020-03-11 18:58:34.976865,2020-03-11,2020,3,11,Puma,puma,2,2020-03-11
12,sneakernews.com,2020-03-11 18:58:34.980242,2020-03-11,2020,3,11,Vans,Vans,0,2020-03-11
13,sneakernews.com,2020-03-11 18:58:34.984023,2020-03-11,2020,3,11,Vans,vans,2,2020-03-11
0,Solecollector.com,2020-03-11 18:58:35.950422,2020-03-11,2020,3,11,Nike,nike,5,2020-03-11
1,Solecollector.com,2020-03-11 18:58:35.954916,2020-03-11,2020,3,11,Nike,jordan,6,2020-03-11
2,Solecollector.com,2020-03-11 18:58:35.959451,2020-03-11,2020,3,11,Nike,converse,0,2020-03-11
3,Solecollector.com,2020-03-11 18:58:35.963932,2020-03-11,2020,3,11,Adidas,adidas,3,2020-03-11
4,Solecollector.com,2020-03-11 18:58:35.968365,2020-03-11,2020,3,11,Adidas,reebok,1,2020-03-11
5,Solecollector.com,2020-03-11 18:58:35.972596,2020-03-11,2020,3,11,Adidas,adidas,3,2020-03-11
6,Solecollector.com,2020-03-11 18:58:35.976796,2020-03-11,2020,3,11,Adidas,kanye,0,2020-03-11
7,Solecollector.com,2020-03-11 18:58:35.981200,2020-03-11,2020,3,11,Adidas,yeezy,2,2020-03-11
8,Solecollector.com,2020-03-11 18:58:35.988879,2020-03-11,2020,3,11,New Balance,NB,0,2020-03-11
9,Solecollector.com,2020-03-11 18:58:35.992962,2020-03-11,2020,3,11,New Balance,new balance,0,2020-03-11
10,Solecollector.com,2020-03-11 18:58:35.997433,2020-03-11,2020,3,11,Puma,Puma,0,2020-03-11
11,Solecollector.com,2020-03-11 18:58:36.001586,2020-03-11,2020,3,11,Puma,puma,1,2020-03-11
12,Solecollector.com,2020-03-11 18:58:36.005552,2020-03-11,2020,3,11,Vans,Vans,0,2020-03-11
13,Solecollector.com,2020-03-11 18:58:36.009036,2020-03-11,2020,3,11,Vans,vans,0,2020-03-11
0,hypebeast.com,2020-03-11 18:58:37.663819,2020-03-11,2020,3,11,Nike,nike,2,2020-03-11
1,hypebeast.com,2020-03-11 18:58:37.667351,2020-03-11,2020,3,11,Nike,jordan,0,2020-03-11
2,hypebeast.com,2020-03-11 18:58:37.670962,2020-03-11,2020,3,11,Nike,converse,3,2020-03-11
3,hypebeast.com,2020-03-11 18:58:37.674387,2020-03-11,2020,3,11,Adidas,adidas,1,2020-03-11
4,hypebeast.com,2020-03-11 18:58:37.677750,2020-03-11,2020,3,11,Adidas,reebok,0,2020-03-11
5,hypebeast.com,2020-03-11 18:58:37.681076,2020-03-11,2020,3,11,Adidas,adidas,1,2020-03-11
6,hypebeast.com,2020-03-11 18:58:37.684728,2020-03-11,2020,3,11,Adidas,kanye,0,2020-03-11
7,hypebeast.com,2020-03-11 18:58:37.688327,2020-03-11,2020,3,11,Adidas,yeezy,0,2020-03-11
8,hypebeast.com,2020-03-11 18:58:37.691753,2020-03-11,2020,3,11,New Balance,NB,0,2020-03-11
9,hypebeast.com,2020-03-11 18:58:37.695117,2020-03-11,2020,3,11,New Balance,new balance,3,2020-03-11
10,hypebeast.com,2020-03-11 18:58:37.698479,2020-03-11,2020,3,11,Puma,Puma,0,2020-03-11
11,hypebeast.com,2020-03-11 18:58:37.702033,2020-03-11,2020,3,11,Puma,puma,1,2020-03-11
12,hypebeast.com,2020-03-11 18:58:37.705954,2020-03-11,2020,3,11,Vans,Vans,0,2020-03-11
13,hypebeast.com,2020-03-11 18:58:37.709520,2020-03-11,2020,3,11,Vans,vans,0,2020-03-11
