,website,dtg,date,year,month,day,shoe_company,brand,count,short_date
0,sneakernews.com,2020-06-27 21:49:00.286976,2020-06-27,2020,6,27,Nike,nike,9,2020-06-27
1,sneakernews.com,2020-06-27 21:49:00.291619,2020-06-27,2020,6,27,Nike,jordan,20,2020-06-27
2,sneakernews.com,2020-06-27 21:49:00.295886,2020-06-27,2020,6,27,Nike,converse,2,2020-06-27
3,sneakernews.com,2020-06-27 21:49:00.299736,2020-06-27,2020,6,27,Adidas,adidas,9,2020-06-27
4,sneakernews.com,2020-06-27 21:49:00.303871,2020-06-27,2020,6,27,Adidas,reebok,2,2020-06-27
5,sneakernews.com,2020-06-27 21:49:00.307983,2020-06-27,2020,6,27,Adidas,adidas,9,2020-06-27
6,sneakernews.com,2020-06-27 21:49:00.311945,2020-06-27,2020,6,27,Adidas,kanye,2,2020-06-27
7,sneakernews.com,2020-06-27 21:49:00.316003,2020-06-27,2020,6,27,Adidas,yeezy,11,2020-06-27
8,sneakernews.com,2020-06-27 21:49:00.322608,2020-06-27,2020,6,27,New Balance,NB,0,2020-06-27
9,sneakernews.com,2020-06-27 21:49:00.326795,2020-06-27,2020,6,27,New Balance,new balance,2,2020-06-27
10,sneakernews.com,2020-06-27 21:49:00.330817,2020-06-27,2020,6,27,Puma,Puma,0,2020-06-27
11,sneakernews.com,2020-06-27 21:49:00.334848,2020-06-27,2020,6,27,Puma,puma,2,2020-06-27
12,sneakernews.com,2020-06-27 21:49:00.339022,2020-06-27,2020,6,27,Vans,Vans,0,2020-06-27
13,sneakernews.com,2020-06-27 21:49:00.343045,2020-06-27,2020,6,27,Vans,vans,2,2020-06-27
0,Solecollector.com,2020-06-27 21:49:02.253309,2020-06-27,2020,6,27,Nike,nike,7,2020-06-27
1,Solecollector.com,2020-06-27 21:49:02.261060,2020-06-27,2020,6,27,Nike,jordan,7,2020-06-27
2,Solecollector.com,2020-06-27 21:49:02.265047,2020-06-27,2020,6,27,Nike,converse,0,2020-06-27
3,Solecollector.com,2020-06-27 21:49:02.269192,2020-06-27,2020,6,27,Adidas,adidas,1,2020-06-27
4,Solecollector.com,2020-06-27 21:49:02.273161,2020-06-27,2020,6,27,Adidas,reebok,1,2020-06-27
5,Solecollector.com,2020-06-27 21:49:02.277065,2020-06-27,2020,6,27,Adidas,adidas,1,2020-06-27
6,Solecollector.com,2020-06-27 21:49:02.280965,2020-06-27,2020,6,27,Adidas,kanye,0,2020-06-27
7,Solecollector.com,2020-06-27 21:49:02.284857,2020-06-27,2020,6,27,Adidas,yeezy,0,2020-06-27
8,Solecollector.com,2020-06-27 21:49:02.288927,2020-06-27,2020,6,27,New Balance,NB,0,2020-06-27
9,Solecollector.com,2020-06-27 21:49:02.292913,2020-06-27,2020,6,27,New Balance,new balance,0,2020-06-27
10,Solecollector.com,2020-06-27 21:49:02.296861,2020-06-27,2020,6,27,Puma,Puma,0,2020-06-27
11,Solecollector.com,2020-06-27 21:49:02.300816,2020-06-27,2020,6,27,Puma,puma,1,2020-06-27
12,Solecollector.com,2020-06-27 21:49:02.304735,2020-06-27,2020,6,27,Vans,Vans,0,2020-06-27
13,Solecollector.com,2020-06-27 21:49:02.308852,2020-06-27,2020,6,27,Vans,vans,0,2020-06-27
0,hypebeast.com,2020-06-27 21:49:05.014378,2020-06-27,2020,6,27,Nike,nike,1,2020-06-27
1,hypebeast.com,2020-06-27 21:49:05.022905,2020-06-27,2020,6,27,Nike,jordan,0,2020-06-27
2,hypebeast.com,2020-06-27 21:49:05.027000,2020-06-27,2020,6,27,Nike,converse,1,2020-06-27
3,hypebeast.com,2020-06-27 21:49:05.031128,2020-06-27,2020,6,27,Adidas,adidas,1,2020-06-27
4,hypebeast.com,2020-06-27 21:49:05.035236,2020-06-27,2020,6,27,Adidas,reebok,0,2020-06-27
5,hypebeast.com,2020-06-27 21:49:05.039284,2020-06-27,2020,6,27,Adidas,adidas,1,2020-06-27
6,hypebeast.com,2020-06-27 21:49:05.043521,2020-06-27,2020,6,27,Adidas,kanye,5,2020-06-27
7,hypebeast.com,2020-06-27 21:49:05.047638,2020-06-27,2020,6,27,Adidas,yeezy,7,2020-06-27
8,hypebeast.com,2020-06-27 21:49:05.051768,2020-06-27,2020,6,27,New Balance,NB,0,2020-06-27
9,hypebeast.com,2020-06-27 21:49:05.055731,2020-06-27,2020,6,27,New Balance,new balance,0,2020-06-27
10,hypebeast.com,2020-06-27 21:49:05.059676,2020-06-27,2020,6,27,Puma,Puma,0,2020-06-27
11,hypebeast.com,2020-06-27 21:49:05.063679,2020-06-27,2020,6,27,Puma,puma,1,2020-06-27
12,hypebeast.com,2020-06-27 21:49:05.067729,2020-06-27,2020,6,27,Vans,Vans,0,2020-06-27
13,hypebeast.com,2020-06-27 21:49:05.071747,2020-06-27,2020,6,27,Vans,vans,0,2020-06-27
