,website,dtg,date,year,month,day,category_name,item,count,short_date
0,sneakernews.com,2020-03-05 06:05:37.536439,2020-03-05,2020,3,5,Nike,nike,11,2020-03-05
1,sneakernews.com,2020-03-05 06:05:37.543205,2020-03-05,2020,3,5,Nike,jordan,19,2020-03-05
2,sneakernews.com,2020-03-05 06:05:37.547050,2020-03-05,2020,3,5,Nike,converse,2,2020-03-05
3,sneakernews.com,2020-03-05 06:05:37.550463,2020-03-05,2020,3,5,Adidas,adidas,7,2020-03-05
4,sneakernews.com,2020-03-05 06:05:37.553793,2020-03-05,2020,3,5,Adidas,reebok,2,2020-03-05
5,sneakernews.com,2020-03-05 06:05:37.557329,2020-03-05,2020,3,5,Adidas,adidas,7,2020-03-05
6,sneakernews.com,2020-03-05 06:05:37.560862,2020-03-05,2020,3,5,Adidas,kanye,0,2020-03-05
7,sneakernews.com,2020-03-05 06:05:37.564408,2020-03-05,2020,3,5,Adidas,yeezy,6,2020-03-05
8,sneakernews.com,2020-03-05 06:05:37.567833,2020-03-05,2020,3,5,New Balance,NB,0,2020-03-05
9,sneakernews.com,2020-03-05 06:05:37.571207,2020-03-05,2020,3,5,New Balance,new balance,4,2020-03-05
10,sneakernews.com,2020-03-05 06:05:37.574597,2020-03-05,2020,3,5,Puma,Puma,0,2020-03-05
11,sneakernews.com,2020-03-05 06:05:37.578011,2020-03-05,2020,3,5,Puma,puma,2,2020-03-05
12,sneakernews.com,2020-03-05 06:05:37.581545,2020-03-05,2020,3,5,Vans,Vans,0,2020-03-05
13,sneakernews.com,2020-03-05 06:05:37.584956,2020-03-05,2020,3,5,Vans,vans,2,2020-03-05
0,Solecollector.com,2020-03-05 06:05:38.481846,2020-03-05,2020,3,5,Nike,nike,5,2020-03-05
1,Solecollector.com,2020-03-05 06:05:38.485346,2020-03-05,2020,3,5,Nike,jordan,6,2020-03-05
2,Solecollector.com,2020-03-05 06:05:38.488639,2020-03-05,2020,3,5,Nike,converse,1,2020-03-05
3,Solecollector.com,2020-03-05 06:05:38.492332,2020-03-05,2020,3,5,Adidas,adidas,1,2020-03-05
4,Solecollector.com,2020-03-05 06:05:38.495689,2020-03-05,2020,3,5,Adidas,reebok,1,2020-03-05
5,Solecollector.com,2020-03-05 06:05:38.498999,2020-03-05,2020,3,5,Adidas,adidas,1,2020-03-05
6,Solecollector.com,2020-03-05 06:05:38.502286,2020-03-05,2020,3,5,Adidas,kanye,0,2020-03-05
7,Solecollector.com,2020-03-05 06:05:38.505562,2020-03-05,2020,3,5,Adidas,yeezy,0,2020-03-05
8,Solecollector.com,2020-03-05 06:05:38.509001,2020-03-05,2020,3,5,New Balance,NB,0,2020-03-05
9,Solecollector.com,2020-03-05 06:05:38.512415,2020-03-05,2020,3,5,New Balance,new balance,0,2020-03-05
10,Solecollector.com,2020-03-05 06:05:38.515628,2020-03-05,2020,3,5,Puma,Puma,0,2020-03-05
11,Solecollector.com,2020-03-05 06:05:38.520125,2020-03-05,2020,3,5,Puma,puma,1,2020-03-05
12,Solecollector.com,2020-03-05 06:05:38.523449,2020-03-05,2020,3,5,Vans,Vans,0,2020-03-05
13,Solecollector.com,2020-03-05 06:05:38.526816,2020-03-05,2020,3,5,Vans,vans,0,2020-03-05
0,hypebeast.com,2020-03-05 06:05:39.775499,2020-03-05,2020,3,5,Nike,nike,5,2020-03-05
1,hypebeast.com,2020-03-05 06:05:39.779034,2020-03-05,2020,3,5,Nike,jordan,1,2020-03-05
2,hypebeast.com,2020-03-05 06:05:39.782527,2020-03-05,2020,3,5,Nike,converse,1,2020-03-05
3,hypebeast.com,2020-03-05 06:05:39.786136,2020-03-05,2020,3,5,Adidas,adidas,2,2020-03-05
4,hypebeast.com,2020-03-05 06:05:39.790052,2020-03-05,2020,3,5,Adidas,reebok,0,2020-03-05
5,hypebeast.com,2020-03-05 06:05:39.793756,2020-03-05,2020,3,5,Adidas,adidas,2,2020-03-05
6,hypebeast.com,2020-03-05 06:05:39.797165,2020-03-05,2020,3,5,Adidas,kanye,0,2020-03-05
7,hypebeast.com,2020-03-05 06:05:39.800614,2020-03-05,2020,3,5,Adidas,yeezy,0,2020-03-05
8,hypebeast.com,2020-03-05 06:05:39.804017,2020-03-05,2020,3,5,New Balance,NB,0,2020-03-05
9,hypebeast.com,2020-03-05 06:05:39.807444,2020-03-05,2020,3,5,New Balance,new balance,0,2020-03-05
10,hypebeast.com,2020-03-05 06:05:39.810855,2020-03-05,2020,3,5,Puma,Puma,0,2020-03-05
11,hypebeast.com,2020-03-05 06:05:39.814170,2020-03-05,2020,3,5,Puma,puma,1,2020-03-05
12,hypebeast.com,2020-03-05 06:05:39.817733,2020-03-05,2020,3,5,Vans,Vans,0,2020-03-05
13,hypebeast.com,2020-03-05 06:05:39.821281,2020-03-05,2020,3,5,Vans,vans,0,2020-03-05
