,website,dtg,date,year,month,day,category_name,item,count,short_date
0,sneakernews.com,2020-02-21 18:59:14.500908,2020-02-21,2020,2,21,Nike,nike,7,2020-02-21
1,sneakernews.com,2020-02-21 18:59:14.506533,2020-02-21,2020,2,21,Nike,jordan,16,2020-02-21
2,sneakernews.com,2020-02-21 18:59:14.510046,2020-02-21,2020,2,21,Nike,converse,3,2020-02-21
3,sneakernews.com,2020-02-21 18:59:14.513477,2020-02-21,2020,2,21,Adidas,adidas,9,2020-02-21
4,sneakernews.com,2020-02-21 18:59:14.517289,2020-02-21,2020,2,21,Adidas,reebok,2,2020-02-21
5,sneakernews.com,2020-02-21 18:59:14.521232,2020-02-21,2020,2,21,Adidas,adidas,9,2020-02-21
6,sneakernews.com,2020-02-21 18:59:14.524924,2020-02-21,2020,2,21,Adidas,kanye,0,2020-02-21
7,sneakernews.com,2020-02-21 18:59:14.528658,2020-02-21,2020,2,21,Adidas,yeezy,10,2020-02-21
8,sneakernews.com,2020-02-21 18:59:14.532161,2020-02-21,2020,2,21,New Balance,NB,0,2020-02-21
9,sneakernews.com,2020-02-21 18:59:14.535598,2020-02-21,2020,2,21,New Balance,new balance,3,2020-02-21
10,sneakernews.com,2020-02-21 18:59:14.539005,2020-02-21,2020,2,21,Puma,Puma,0,2020-02-21
11,sneakernews.com,2020-02-21 18:59:14.542405,2020-02-21,2020,2,21,Puma,puma,2,2020-02-21
12,sneakernews.com,2020-02-21 18:59:14.545890,2020-02-21,2020,2,21,Vans,Vans,0,2020-02-21
13,sneakernews.com,2020-02-21 18:59:14.549380,2020-02-21,2020,2,21,Vans,vans,3,2020-02-21
0,Solecollector.com,2020-02-21 18:59:15.647023,2020-02-21,2020,2,21,Nike,nike,5,2020-02-21
1,Solecollector.com,2020-02-21 18:59:15.651134,2020-02-21,2020,2,21,Nike,jordan,2,2020-02-21
2,Solecollector.com,2020-02-21 18:59:15.654734,2020-02-21,2020,2,21,Nike,converse,0,2020-02-21
3,Solecollector.com,2020-02-21 18:59:15.658431,2020-02-21,2020,2,21,Adidas,adidas,3,2020-02-21
4,Solecollector.com,2020-02-21 18:59:15.661902,2020-02-21,2020,2,21,Adidas,reebok,3,2020-02-21
5,Solecollector.com,2020-02-21 18:59:15.665439,2020-02-21,2020,2,21,Adidas,adidas,3,2020-02-21
6,Solecollector.com,2020-02-21 18:59:15.669118,2020-02-21,2020,2,21,Adidas,kanye,0,2020-02-21
7,Solecollector.com,2020-02-21 18:59:15.672648,2020-02-21,2020,2,21,Adidas,yeezy,2,2020-02-21
8,Solecollector.com,2020-02-21 18:59:15.676166,2020-02-21,2020,2,21,New Balance,NB,0,2020-02-21
9,Solecollector.com,2020-02-21 18:59:15.679677,2020-02-21,2020,2,21,New Balance,new balance,0,2020-02-21
10,Solecollector.com,2020-02-21 18:59:15.683591,2020-02-21,2020,2,21,Puma,Puma,0,2020-02-21
11,Solecollector.com,2020-02-21 18:59:15.689555,2020-02-21,2020,2,21,Puma,puma,1,2020-02-21
12,Solecollector.com,2020-02-21 18:59:15.693039,2020-02-21,2020,2,21,Vans,Vans,0,2020-02-21
13,Solecollector.com,2020-02-21 18:59:15.696433,2020-02-21,2020,2,21,Vans,vans,0,2020-02-21
0,hypebeast.com,2020-02-21 18:59:31.868585,2020-02-21,2020,2,21,Nike,nike,1,2020-02-21
1,hypebeast.com,2020-02-21 18:59:31.872100,2020-02-21,2020,2,21,Nike,jordan,0,2020-02-21
2,hypebeast.com,2020-02-21 18:59:31.875662,2020-02-21,2020,2,21,Nike,converse,2,2020-02-21
3,hypebeast.com,2020-02-21 18:59:31.878980,2020-02-21,2020,2,21,Adidas,adidas,1,2020-02-21
4,hypebeast.com,2020-02-21 18:59:31.882600,2020-02-21,2020,2,21,Adidas,reebok,0,2020-02-21
5,hypebeast.com,2020-02-21 18:59:31.886002,2020-02-21,2020,2,21,Adidas,adidas,1,2020-02-21
6,hypebeast.com,2020-02-21 18:59:31.889410,2020-02-21,2020,2,21,Adidas,kanye,0,2020-02-21
7,hypebeast.com,2020-02-21 18:59:31.893218,2020-02-21,2020,2,21,Adidas,yeezy,0,2020-02-21
8,hypebeast.com,2020-02-21 18:59:31.896898,2020-02-21,2020,2,21,New Balance,NB,0,2020-02-21
9,hypebeast.com,2020-02-21 18:59:31.900661,2020-02-21,2020,2,21,New Balance,new balance,0,2020-02-21
10,hypebeast.com,2020-02-21 18:59:31.904062,2020-02-21,2020,2,21,Puma,Puma,0,2020-02-21
11,hypebeast.com,2020-02-21 18:59:31.907694,2020-02-21,2020,2,21,Puma,puma,2,2020-02-21
12,hypebeast.com,2020-02-21 18:59:31.911165,2020-02-21,2020,2,21,Vans,Vans,0,2020-02-21
13,hypebeast.com,2020-02-21 18:59:31.914724,2020-02-21,2020,2,21,Vans,vans,2,2020-02-21
