,website,dtg,date,year,month,day,category_name,item,count,short_date
0,sneakernews.com,2020-02-17 13:23:52.952482,2020-02-17,2020,2,17,Nike,nike,8,2020-02-17
1,sneakernews.com,2020-02-17 13:23:52.961735,2020-02-17,2020,2,17,Nike,jordan,20,2020-02-17
2,sneakernews.com,2020-02-17 13:23:52.966076,2020-02-17,2020,2,17,Nike,converse,2,2020-02-17
3,sneakernews.com,2020-02-17 13:23:52.970270,2020-02-17,2020,2,17,Adidas,adidas,7,2020-02-17
4,sneakernews.com,2020-02-17 13:23:52.974428,2020-02-17,2020,2,17,Adidas,reebok,2,2020-02-17
5,sneakernews.com,2020-02-17 13:23:52.978412,2020-02-17,2020,2,17,Adidas,adidas,7,2020-02-17
6,sneakernews.com,2020-02-17 13:23:52.981912,2020-02-17,2020,2,17,Adidas,kanye,0,2020-02-17
7,sneakernews.com,2020-02-17 13:23:52.985516,2020-02-17,2020,2,17,Adidas,yeezy,6,2020-02-17
8,sneakernews.com,2020-02-17 13:23:52.989013,2020-02-17,2020,2,17,New Balance,NB,0,2020-02-17
9,sneakernews.com,2020-02-17 13:23:52.992514,2020-02-17,2020,2,17,New Balance,new balance,5,2020-02-17
10,sneakernews.com,2020-02-17 13:23:52.995934,2020-02-17,2020,2,17,Puma,Puma,0,2020-02-17
11,sneakernews.com,2020-02-17 13:23:52.999348,2020-02-17,2020,2,17,Puma,puma,2,2020-02-17
12,sneakernews.com,2020-02-17 13:23:53.002956,2020-02-17,2020,2,17,Vans,Vans,0,2020-02-17
13,sneakernews.com,2020-02-17 13:23:53.006624,2020-02-17,2020,2,17,Vans,vans,2,2020-02-17
0,Solecollector.com,2020-02-17 13:23:55.219604,2020-02-17,2020,2,17,Nike,nike,6,2020-02-17
1,Solecollector.com,2020-02-17 13:23:55.224492,2020-02-17,2020,2,17,Nike,jordan,3,2020-02-17
2,Solecollector.com,2020-02-17 13:23:55.228069,2020-02-17,2020,2,17,Nike,converse,0,2020-02-17
3,Solecollector.com,2020-02-17 13:23:55.231547,2020-02-17,2020,2,17,Adidas,adidas,1,2020-02-17
4,Solecollector.com,2020-02-17 13:23:55.234921,2020-02-17,2020,2,17,Adidas,reebok,3,2020-02-17
5,Solecollector.com,2020-02-17 13:23:55.238379,2020-02-17,2020,2,17,Adidas,adidas,1,2020-02-17
6,Solecollector.com,2020-02-17 13:23:55.241889,2020-02-17,2020,2,17,Adidas,kanye,0,2020-02-17
7,Solecollector.com,2020-02-17 13:23:55.245398,2020-02-17,2020,2,17,Adidas,yeezy,0,2020-02-17
8,Solecollector.com,2020-02-17 13:23:55.248777,2020-02-17,2020,2,17,New Balance,NB,0,2020-02-17
9,Solecollector.com,2020-02-17 13:23:55.252228,2020-02-17,2020,2,17,New Balance,new balance,1,2020-02-17
10,Solecollector.com,2020-02-17 13:23:55.255939,2020-02-17,2020,2,17,Puma,Puma,0,2020-02-17
11,Solecollector.com,2020-02-17 13:23:55.263330,2020-02-17,2020,2,17,Puma,puma,1,2020-02-17
12,Solecollector.com,2020-02-17 13:23:55.266770,2020-02-17,2020,2,17,Vans,Vans,0,2020-02-17
13,Solecollector.com,2020-02-17 13:23:55.270180,2020-02-17,2020,2,17,Vans,vans,0,2020-02-17
0,hypebeast.com,2020-02-17 13:23:58.189688,2020-02-17,2020,2,17,Nike,nike,2,2020-02-17
1,hypebeast.com,2020-02-17 13:23:58.196514,2020-02-17,2020,2,17,Nike,jordan,1,2020-02-17
2,hypebeast.com,2020-02-17 13:23:58.199796,2020-02-17,2020,2,17,Nike,converse,2,2020-02-17
3,hypebeast.com,2020-02-17 13:23:58.203035,2020-02-17,2020,2,17,Adidas,adidas,3,2020-02-17
4,hypebeast.com,2020-02-17 13:23:58.206578,2020-02-17,2020,2,17,Adidas,reebok,2,2020-02-17
5,hypebeast.com,2020-02-17 13:23:58.209853,2020-02-17,2020,2,17,Adidas,adidas,3,2020-02-17
6,hypebeast.com,2020-02-17 13:23:58.213342,2020-02-17,2020,2,17,Adidas,kanye,0,2020-02-17
7,hypebeast.com,2020-02-17 13:23:58.216810,2020-02-17,2020,2,17,Adidas,yeezy,1,2020-02-17
8,hypebeast.com,2020-02-17 13:23:58.220273,2020-02-17,2020,2,17,New Balance,NB,0,2020-02-17
9,hypebeast.com,2020-02-17 13:23:58.223681,2020-02-17,2020,2,17,New Balance,new balance,0,2020-02-17
10,hypebeast.com,2020-02-17 13:23:58.227076,2020-02-17,2020,2,17,Puma,Puma,0,2020-02-17
11,hypebeast.com,2020-02-17 13:23:58.230491,2020-02-17,2020,2,17,Puma,puma,1,2020-02-17
12,hypebeast.com,2020-02-17 13:23:58.233827,2020-02-17,2020,2,17,Vans,Vans,0,2020-02-17
13,hypebeast.com,2020-02-17 13:23:58.237249,2020-02-17,2020,2,17,Vans,vans,0,2020-02-17
