,website,dtg,date,year,month,day,shoe_company,brand,count,short_date
0,sneakernews.com,2020-09-01 16:44:07.893314,2020-09-01,2020,9,1,Nike,nike,10,2020-09-01
1,sneakernews.com,2020-09-01 16:44:07.897765,2020-09-01,2020,9,1,Nike,jordan,24,2020-09-01
2,sneakernews.com,2020-09-01 16:44:07.901815,2020-09-01,2020,9,1,Nike,converse,2,2020-09-01
3,sneakernews.com,2020-09-01 16:44:07.905842,2020-09-01,2020,9,1,Adidas,adidas,9,2020-09-01
4,sneakernews.com,2020-09-01 16:44:07.909655,2020-09-01,2020,9,1,Adidas,reebok,2,2020-09-01
5,sneakernews.com,2020-09-01 16:44:07.913446,2020-09-01,2020,9,1,Adidas,adidas,9,2020-09-01
6,sneakernews.com,2020-09-01 16:44:07.917385,2020-09-01,2020,9,1,Adidas,kanye,0,2020-09-01
7,sneakernews.com,2020-09-01 16:44:07.921290,2020-09-01,2020,9,1,Adidas,yeezy,10,2020-09-01
8,sneakernews.com,2020-09-01 16:44:07.925262,2020-09-01,2020,9,1,New Balance,NB,0,2020-09-01
9,sneakernews.com,2020-09-01 16:44:07.929088,2020-09-01,2020,9,1,New Balance,new balance,2,2020-09-01
10,sneakernews.com,2020-09-01 16:44:07.933041,2020-09-01,2020,9,1,Puma,Puma,0,2020-09-01
11,sneakernews.com,2020-09-01 16:44:07.936982,2020-09-01,2020,9,1,Puma,puma,2,2020-09-01
12,sneakernews.com,2020-09-01 16:44:07.941142,2020-09-01,2020,9,1,Vans,Vans,0,2020-09-01
13,sneakernews.com,2020-09-01 16:44:07.945122,2020-09-01,2020,9,1,Vans,vans,3,2020-09-01
0,Solecollector.com,2020-09-01 16:44:09.425513,2020-09-01,2020,9,1,Nike,nike,3,2020-09-01
1,Solecollector.com,2020-09-01 16:44:09.430598,2020-09-01,2020,9,1,Nike,jordan,7,2020-09-01
2,Solecollector.com,2020-09-01 16:44:09.436513,2020-09-01,2020,9,1,Nike,converse,0,2020-09-01
3,Solecollector.com,2020-09-01 16:44:09.442434,2020-09-01,2020,9,1,Adidas,adidas,4,2020-09-01
4,Solecollector.com,2020-09-01 16:44:09.447721,2020-09-01,2020,9,1,Adidas,reebok,1,2020-09-01
5,Solecollector.com,2020-09-01 16:44:09.453623,2020-09-01,2020,9,1,Adidas,adidas,4,2020-09-01
6,Solecollector.com,2020-09-01 16:44:09.458624,2020-09-01,2020,9,1,Adidas,kanye,0,2020-09-01
7,Solecollector.com,2020-09-01 16:44:09.463431,2020-09-01,2020,9,1,Adidas,yeezy,1,2020-09-01
8,Solecollector.com,2020-09-01 16:44:09.468237,2020-09-01,2020,9,1,New Balance,NB,0,2020-09-01
9,Solecollector.com,2020-09-01 16:44:09.473331,2020-09-01,2020,9,1,New Balance,new balance,1,2020-09-01
10,Solecollector.com,2020-09-01 16:44:09.478084,2020-09-01,2020,9,1,Puma,Puma,0,2020-09-01
11,Solecollector.com,2020-09-01 16:44:09.482819,2020-09-01,2020,9,1,Puma,puma,1,2020-09-01
12,Solecollector.com,2020-09-01 16:44:09.487481,2020-09-01,2020,9,1,Vans,Vans,0,2020-09-01
13,Solecollector.com,2020-09-01 16:44:09.491753,2020-09-01,2020,9,1,Vans,vans,0,2020-09-01
0,hypebeast.com,2020-09-01 16:44:11.801592,2020-09-01,2020,9,1,Nike,nike,3,2020-09-01
1,hypebeast.com,2020-09-01 16:44:11.805799,2020-09-01,2020,9,1,Nike,jordan,2,2020-09-01
2,hypebeast.com,2020-09-01 16:44:11.809643,2020-09-01,2020,9,1,Nike,converse,1,2020-09-01
3,hypebeast.com,2020-09-01 16:44:11.813694,2020-09-01,2020,9,1,Adidas,adidas,4,2020-09-01
4,hypebeast.com,2020-09-01 16:44:11.817590,2020-09-01,2020,9,1,Adidas,reebok,2,2020-09-01
5,hypebeast.com,2020-09-01 16:44:11.821488,2020-09-01,2020,9,1,Adidas,adidas,4,2020-09-01
6,hypebeast.com,2020-09-01 16:44:11.825384,2020-09-01,2020,9,1,Adidas,kanye,0,2020-09-01
7,hypebeast.com,2020-09-01 16:44:11.829395,2020-09-01,2020,9,1,Adidas,yeezy,3,2020-09-01
8,hypebeast.com,2020-09-01 16:44:11.833224,2020-09-01,2020,9,1,New Balance,NB,0,2020-09-01
9,hypebeast.com,2020-09-01 16:44:11.837585,2020-09-01,2020,9,1,New Balance,new balance,0,2020-09-01
10,hypebeast.com,2020-09-01 16:44:11.841479,2020-09-01,2020,9,1,Puma,Puma,0,2020-09-01
11,hypebeast.com,2020-09-01 16:44:11.845671,2020-09-01,2020,9,1,Puma,puma,1,2020-09-01
12,hypebeast.com,2020-09-01 16:44:11.849644,2020-09-01,2020,9,1,Vans,Vans,0,2020-09-01
13,hypebeast.com,2020-09-01 16:44:11.853697,2020-09-01,2020,9,1,Vans,vans,0,2020-09-01
