,website,dtg,date,year,month,day,shoe_company,brand,count,short_date
0,sneakernews.com,2022-01-09 08:19:16.441535,2022-01-09,2022,1,9,Nike,nike,7,2022-01-09
1,sneakernews.com,2022-01-09 08:19:16.451787,2022-01-09,2022,1,9,Nike,jordan,18,2022-01-09
2,sneakernews.com,2022-01-09 08:19:16.456246,2022-01-09,2022,1,9,Nike,converse,3,2022-01-09
3,sneakernews.com,2022-01-09 08:19:16.460829,2022-01-09,2022,1,9,Adidas,adidas,10,2022-01-09
4,sneakernews.com,2022-01-09 08:19:16.464884,2022-01-09,2022,1,9,Adidas,reebok,5,2022-01-09
5,sneakernews.com,2022-01-09 08:19:16.469043,2022-01-09,2022,1,9,Adidas,adidas,10,2022-01-09
6,sneakernews.com,2022-01-09 08:19:16.473092,2022-01-09,2022,1,9,Adidas,kanye,0,2022-01-09
7,sneakernews.com,2022-01-09 08:19:16.477237,2022-01-09,2022,1,9,Adidas,yeezy,8,2022-01-09
8,sneakernews.com,2022-01-09 08:19:16.481451,2022-01-09,2022,1,9,New Balance,NB,0,2022-01-09
9,sneakernews.com,2022-01-09 08:19:16.485384,2022-01-09,2022,1,9,New Balance,new balance,4,2022-01-09
10,sneakernews.com,2022-01-09 08:19:16.489013,2022-01-09,2022,1,9,Puma,Puma,0,2022-01-09
11,sneakernews.com,2022-01-09 08:19:16.492775,2022-01-09,2022,1,9,Puma,puma,2,2022-01-09
12,sneakernews.com,2022-01-09 08:19:16.497684,2022-01-09,2022,1,9,Vans,Vans,0,2022-01-09
13,sneakernews.com,2022-01-09 08:19:16.502215,2022-01-09,2022,1,9,Vans,vans,2,2022-01-09
0,Solecollector.com,2022-01-09 08:19:17.745033,2022-01-09,2022,1,9,Nike,nike,5,2022-01-09
1,Solecollector.com,2022-01-09 08:19:17.748621,2022-01-09,2022,1,9,Nike,jordan,4,2022-01-09
2,Solecollector.com,2022-01-09 08:19:17.752224,2022-01-09,2022,1,9,Nike,converse,0,2022-01-09
3,Solecollector.com,2022-01-09 08:19:17.755674,2022-01-09,2022,1,9,Adidas,adidas,3,2022-01-09
4,Solecollector.com,2022-01-09 08:19:17.759202,2022-01-09,2022,1,9,Adidas,reebok,1,2022-01-09
5,Solecollector.com,2022-01-09 08:19:17.762870,2022-01-09,2022,1,9,Adidas,adidas,3,2022-01-09
6,Solecollector.com,2022-01-09 08:19:17.766527,2022-01-09,2022,1,9,Adidas,kanye,0,2022-01-09
7,Solecollector.com,2022-01-09 08:19:17.770291,2022-01-09,2022,1,9,Adidas,yeezy,0,2022-01-09
8,Solecollector.com,2022-01-09 08:19:17.773761,2022-01-09,2022,1,9,New Balance,NB,0,2022-01-09
9,Solecollector.com,2022-01-09 08:19:17.777279,2022-01-09,2022,1,9,New Balance,new balance,1,2022-01-09
10,Solecollector.com,2022-01-09 08:19:17.780826,2022-01-09,2022,1,9,Puma,Puma,0,2022-01-09
11,Solecollector.com,2022-01-09 08:19:17.784674,2022-01-09,2022,1,9,Puma,puma,1,2022-01-09
12,Solecollector.com,2022-01-09 08:19:17.788935,2022-01-09,2022,1,9,Vans,Vans,0,2022-01-09
13,Solecollector.com,2022-01-09 08:19:17.793348,2022-01-09,2022,1,9,Vans,vans,0,2022-01-09
0,hypebeast.com,2022-01-09 08:19:18.465974,2022-01-09,2022,1,9,Nike,nike,2,2022-01-09
1,hypebeast.com,2022-01-09 08:19:18.471113,2022-01-09,2022,1,9,Nike,jordan,2,2022-01-09
2,hypebeast.com,2022-01-09 08:19:18.476127,2022-01-09,2022,1,9,Nike,converse,0,2022-01-09
3,hypebeast.com,2022-01-09 08:19:18.480430,2022-01-09,2022,1,9,Adidas,adidas,1,2022-01-09
4,hypebeast.com,2022-01-09 08:19:18.484942,2022-01-09,2022,1,9,Adidas,reebok,0,2022-01-09
5,hypebeast.com,2022-01-09 08:19:18.489097,2022-01-09,2022,1,9,Adidas,adidas,1,2022-01-09
6,hypebeast.com,2022-01-09 08:19:18.493045,2022-01-09,2022,1,9,Adidas,kanye,0,2022-01-09
7,hypebeast.com,2022-01-09 08:19:18.496673,2022-01-09,2022,1,9,Adidas,yeezy,1,2022-01-09
8,hypebeast.com,2022-01-09 08:19:18.500559,2022-01-09,2022,1,9,New Balance,NB,0,2022-01-09
9,hypebeast.com,2022-01-09 08:19:18.504255,2022-01-09,2022,1,9,New Balance,new balance,1,2022-01-09
10,hypebeast.com,2022-01-09 08:19:18.507883,2022-01-09,2022,1,9,Puma,Puma,0,2022-01-09
11,hypebeast.com,2022-01-09 08:19:18.511543,2022-01-09,2022,1,9,Puma,puma,0,2022-01-09
12,hypebeast.com,2022-01-09 08:19:18.515089,2022-01-09,2022,1,9,Vans,Vans,0,2022-01-09
13,hypebeast.com,2022-01-09 08:19:18.518914,2022-01-09,2022,1,9,Vans,vans,0,2022-01-09
