,website,dtg,date,year,month,day,category_name,item,count,short_date
0,sneakernews.com,2020-01-14 16:59:18.816146,2020-01-14,2020,1,14,Nike,nike,6,2020-01-14
1,sneakernews.com,2020-01-14 16:59:18.824152,2020-01-14,2020,1,14,Nike,jordan,19,2020-01-14
2,sneakernews.com,2020-01-14 16:59:18.828436,2020-01-14,2020,1,14,Nike,converse,2,2020-01-14
3,sneakernews.com,2020-01-14 16:59:18.832039,2020-01-14,2020,1,14,Adidas,adidas,13,2020-01-14
4,sneakernews.com,2020-01-14 16:59:18.835996,2020-01-14,2020,1,14,Adidas,reebok,2,2020-01-14
5,sneakernews.com,2020-01-14 16:59:18.839614,2020-01-14,2020,1,14,Adidas,adidas,13,2020-01-14
6,sneakernews.com,2020-01-14 16:59:18.843750,2020-01-14,2020,1,14,Adidas,kanye,0,2020-01-14
7,sneakernews.com,2020-01-14 16:59:18.847834,2020-01-14,2020,1,14,Adidas,yeezy,7,2020-01-14
8,sneakernews.com,2020-01-14 16:59:18.851614,2020-01-14,2020,1,14,New Balance,NB,0,2020-01-14
9,sneakernews.com,2020-01-14 16:59:18.855673,2020-01-14,2020,1,14,New Balance,new balance,3,2020-01-14
10,sneakernews.com,2020-01-14 16:59:18.859656,2020-01-14,2020,1,14,Puma,Puma,0,2020-01-14
11,sneakernews.com,2020-01-14 16:59:18.863253,2020-01-14,2020,1,14,Puma,puma,2,2020-01-14
12,sneakernews.com,2020-01-14 16:59:18.867176,2020-01-14,2020,1,14,Vans,Vans,0,2020-01-14
13,sneakernews.com,2020-01-14 16:59:18.870976,2020-01-14,2020,1,14,Vans,vans,2,2020-01-14
0,Solecollector.com,2020-01-14 16:59:20.056398,2020-01-14,2020,1,14,Nike,nike,10,2020-01-14
1,Solecollector.com,2020-01-14 16:59:20.060391,2020-01-14,2020,1,14,Nike,jordan,3,2020-01-14
2,Solecollector.com,2020-01-14 16:59:20.064222,2020-01-14,2020,1,14,Nike,converse,0,2020-01-14
3,Solecollector.com,2020-01-14 16:59:20.067980,2020-01-14,2020,1,14,Adidas,adidas,1,2020-01-14
4,Solecollector.com,2020-01-14 16:59:20.071663,2020-01-14,2020,1,14,Adidas,reebok,1,2020-01-14
5,Solecollector.com,2020-01-14 16:59:20.075376,2020-01-14,2020,1,14,Adidas,adidas,1,2020-01-14
6,Solecollector.com,2020-01-14 16:59:20.079268,2020-01-14,2020,1,14,Adidas,kanye,0,2020-01-14
7,Solecollector.com,2020-01-14 16:59:20.082990,2020-01-14,2020,1,14,Adidas,yeezy,0,2020-01-14
8,Solecollector.com,2020-01-14 16:59:20.086670,2020-01-14,2020,1,14,New Balance,NB,0,2020-01-14
9,Solecollector.com,2020-01-14 16:59:20.090550,2020-01-14,2020,1,14,New Balance,new balance,0,2020-01-14
10,Solecollector.com,2020-01-14 16:59:20.094588,2020-01-14,2020,1,14,Puma,Puma,0,2020-01-14
11,Solecollector.com,2020-01-14 16:59:20.098343,2020-01-14,2020,1,14,Puma,puma,1,2020-01-14
12,Solecollector.com,2020-01-14 16:59:20.102210,2020-01-14,2020,1,14,Vans,Vans,0,2020-01-14
13,Solecollector.com,2020-01-14 16:59:20.106012,2020-01-14,2020,1,14,Vans,vans,0,2020-01-14
0,hypebeast.com,2020-01-14 16:59:21.784547,2020-01-14,2020,1,14,Nike,nike,5,2020-01-14
1,hypebeast.com,2020-01-14 16:59:21.789733,2020-01-14,2020,1,14,Nike,jordan,0,2020-01-14
2,hypebeast.com,2020-01-14 16:59:21.793706,2020-01-14,2020,1,14,Nike,converse,2,2020-01-14
3,hypebeast.com,2020-01-14 16:59:21.797438,2020-01-14,2020,1,14,Adidas,adidas,1,2020-01-14
4,hypebeast.com,2020-01-14 16:59:21.801179,2020-01-14,2020,1,14,Adidas,reebok,1,2020-01-14
5,hypebeast.com,2020-01-14 16:59:21.804775,2020-01-14,2020,1,14,Adidas,adidas,1,2020-01-14
6,hypebeast.com,2020-01-14 16:59:21.808622,2020-01-14,2020,1,14,Adidas,kanye,0,2020-01-14
7,hypebeast.com,2020-01-14 16:59:21.812596,2020-01-14,2020,1,14,Adidas,yeezy,0,2020-01-14
8,hypebeast.com,2020-01-14 16:59:21.816480,2020-01-14,2020,1,14,New Balance,NB,0,2020-01-14
9,hypebeast.com,2020-01-14 16:59:21.820188,2020-01-14,2020,1,14,New Balance,new balance,0,2020-01-14
10,hypebeast.com,2020-01-14 16:59:21.823983,2020-01-14,2020,1,14,Puma,Puma,0,2020-01-14
11,hypebeast.com,2020-01-14 16:59:21.827702,2020-01-14,2020,1,14,Puma,puma,1,2020-01-14
12,hypebeast.com,2020-01-14 16:59:21.831629,2020-01-14,2020,1,14,Vans,Vans,0,2020-01-14
13,hypebeast.com,2020-01-14 16:59:21.835333,2020-01-14,2020,1,14,Vans,vans,0,2020-01-14
