,website,dtg,date,year,month,day,category_name,item,count,short_date
0,sneakernews.com,2020-01-17 15:59:53.599883,2020-01-17,2020,1,17,Nike,nike,10,2020-01-17
1,sneakernews.com,2020-01-17 15:59:53.605093,2020-01-17,2020,1,17,Nike,jordan,20,2020-01-17
2,sneakernews.com,2020-01-17 15:59:53.608514,2020-01-17,2020,1,17,Nike,converse,2,2020-01-17
3,sneakernews.com,2020-01-17 15:59:53.611766,2020-01-17,2020,1,17,Adidas,adidas,9,2020-01-17
4,sneakernews.com,2020-01-17 15:59:53.615358,2020-01-17,2020,1,17,Adidas,reebok,2,2020-01-17
5,sneakernews.com,2020-01-17 15:59:53.618975,2020-01-17,2020,1,17,Adidas,adidas,9,2020-01-17
6,sneakernews.com,2020-01-17 15:59:53.622532,2020-01-17,2020,1,17,Adidas,kanye,0,2020-01-17
7,sneakernews.com,2020-01-17 15:59:53.626038,2020-01-17,2020,1,17,Adidas,yeezy,6,2020-01-17
8,sneakernews.com,2020-01-17 15:59:53.629427,2020-01-17,2020,1,17,New Balance,NB,0,2020-01-17
9,sneakernews.com,2020-01-17 15:59:53.643583,2020-01-17,2020,1,17,New Balance,new balance,2,2020-01-17
10,sneakernews.com,2020-01-17 15:59:53.647585,2020-01-17,2020,1,17,Puma,Puma,0,2020-01-17
11,sneakernews.com,2020-01-17 15:59:53.651143,2020-01-17,2020,1,17,Puma,puma,2,2020-01-17
12,sneakernews.com,2020-01-17 15:59:53.654652,2020-01-17,2020,1,17,Vans,Vans,0,2020-01-17
13,sneakernews.com,2020-01-17 15:59:53.668973,2020-01-17,2020,1,17,Vans,vans,2,2020-01-17
0,Solecollector.com,2020-01-17 15:59:55.101624,2020-01-17,2020,1,17,Nike,nike,7,2020-01-17
1,Solecollector.com,2020-01-17 15:59:55.105292,2020-01-17,2020,1,17,Nike,jordan,4,2020-01-17
2,Solecollector.com,2020-01-17 15:59:55.108774,2020-01-17,2020,1,17,Nike,converse,0,2020-01-17
3,Solecollector.com,2020-01-17 15:59:55.117109,2020-01-17,2020,1,17,Adidas,adidas,3,2020-01-17
4,Solecollector.com,2020-01-17 15:59:55.124255,2020-01-17,2020,1,17,Adidas,reebok,1,2020-01-17
5,Solecollector.com,2020-01-17 15:59:55.131405,2020-01-17,2020,1,17,Adidas,adidas,3,2020-01-17
6,Solecollector.com,2020-01-17 15:59:55.138476,2020-01-17,2020,1,17,Adidas,kanye,0,2020-01-17
7,Solecollector.com,2020-01-17 15:59:55.145530,2020-01-17,2020,1,17,Adidas,yeezy,0,2020-01-17
8,Solecollector.com,2020-01-17 15:59:55.152658,2020-01-17,2020,1,17,New Balance,NB,0,2020-01-17
9,Solecollector.com,2020-01-17 15:59:55.159735,2020-01-17,2020,1,17,New Balance,new balance,0,2020-01-17
10,Solecollector.com,2020-01-17 15:59:55.167174,2020-01-17,2020,1,17,Puma,Puma,0,2020-01-17
11,Solecollector.com,2020-01-17 15:59:55.174299,2020-01-17,2020,1,17,Puma,puma,1,2020-01-17
12,Solecollector.com,2020-01-17 15:59:55.181482,2020-01-17,2020,1,17,Vans,Vans,0,2020-01-17
13,Solecollector.com,2020-01-17 15:59:55.188652,2020-01-17,2020,1,17,Vans,vans,0,2020-01-17
0,hypebeast.com,2020-01-17 15:59:56.862507,2020-01-17,2020,1,17,Nike,nike,1,2020-01-17
1,hypebeast.com,2020-01-17 15:59:56.866056,2020-01-17,2020,1,17,Nike,jordan,1,2020-01-17
2,hypebeast.com,2020-01-17 15:59:56.869492,2020-01-17,2020,1,17,Nike,converse,3,2020-01-17
3,hypebeast.com,2020-01-17 15:59:56.872833,2020-01-17,2020,1,17,Adidas,adidas,2,2020-01-17
4,hypebeast.com,2020-01-17 15:59:56.876196,2020-01-17,2020,1,17,Adidas,reebok,0,2020-01-17
5,hypebeast.com,2020-01-17 15:59:56.890562,2020-01-17,2020,1,17,Adidas,adidas,2,2020-01-17
6,hypebeast.com,2020-01-17 15:59:56.893862,2020-01-17,2020,1,17,Adidas,kanye,0,2020-01-17
7,hypebeast.com,2020-01-17 15:59:56.897669,2020-01-17,2020,1,17,Adidas,yeezy,0,2020-01-17
8,hypebeast.com,2020-01-17 15:59:56.901456,2020-01-17,2020,1,17,New Balance,NB,0,2020-01-17
9,hypebeast.com,2020-01-17 15:59:56.904881,2020-01-17,2020,1,17,New Balance,new balance,0,2020-01-17
10,hypebeast.com,2020-01-17 15:59:56.908456,2020-01-17,2020,1,17,Puma,Puma,0,2020-01-17
11,hypebeast.com,2020-01-17 15:59:56.916477,2020-01-17,2020,1,17,Puma,puma,1,2020-01-17
12,hypebeast.com,2020-01-17 15:59:56.924170,2020-01-17,2020,1,17,Vans,Vans,0,2020-01-17
13,hypebeast.com,2020-01-17 15:59:56.931902,2020-01-17,2020,1,17,Vans,vans,4,2020-01-17
