,website,dtg,date,year,month,day,shoe_company,brand,count,short_date
0,sneakernews.com,2022-02-01 20:19:41.385172,2022-02-01,2022,2,1,Nike,nike,13,2022-02-01
1,sneakernews.com,2022-02-01 20:19:41.391114,2022-02-01,2022,2,1,Nike,jordan,17,2022-02-01
2,sneakernews.com,2022-02-01 20:19:41.396039,2022-02-01,2022,2,1,Nike,converse,2,2022-02-01
3,sneakernews.com,2022-02-01 20:19:41.400914,2022-02-01,2022,2,1,Adidas,adidas,7,2022-02-01
4,sneakernews.com,2022-02-01 20:19:41.406790,2022-02-01,2022,2,1,Adidas,reebok,2,2022-02-01
5,sneakernews.com,2022-02-01 20:19:41.411579,2022-02-01,2022,2,1,Adidas,adidas,7,2022-02-01
6,sneakernews.com,2022-02-01 20:19:41.416040,2022-02-01,2022,2,1,Adidas,kanye,0,2022-02-01
7,sneakernews.com,2022-02-01 20:19:41.420331,2022-02-01,2022,2,1,Adidas,yeezy,8,2022-02-01
8,sneakernews.com,2022-02-01 20:19:41.424868,2022-02-01,2022,2,1,New Balance,NB,0,2022-02-01
9,sneakernews.com,2022-02-01 20:19:41.429787,2022-02-01,2022,2,1,New Balance,new balance,5,2022-02-01
10,sneakernews.com,2022-02-01 20:19:41.434773,2022-02-01,2022,2,1,Puma,Puma,0,2022-02-01
11,sneakernews.com,2022-02-01 20:19:41.439725,2022-02-01,2022,2,1,Puma,puma,2,2022-02-01
12,sneakernews.com,2022-02-01 20:19:41.445595,2022-02-01,2022,2,1,Vans,Vans,0,2022-02-01
13,sneakernews.com,2022-02-01 20:19:41.450569,2022-02-01,2022,2,1,Vans,vans,2,2022-02-01
0,Solecollector.com,2022-02-01 20:19:42.660669,2022-02-01,2022,2,1,Nike,nike,6,2022-02-01
1,Solecollector.com,2022-02-01 20:19:42.665567,2022-02-01,2022,2,1,Nike,jordan,4,2022-02-01
2,Solecollector.com,2022-02-01 20:19:42.670583,2022-02-01,2022,2,1,Nike,converse,0,2022-02-01
3,Solecollector.com,2022-02-01 20:19:42.675631,2022-02-01,2022,2,1,Adidas,adidas,1,2022-02-01
4,Solecollector.com,2022-02-01 20:19:42.680539,2022-02-01,2022,2,1,Adidas,reebok,1,2022-02-01
5,Solecollector.com,2022-02-01 20:19:42.685289,2022-02-01,2022,2,1,Adidas,adidas,1,2022-02-01
6,Solecollector.com,2022-02-01 20:19:42.689963,2022-02-01,2022,2,1,Adidas,kanye,0,2022-02-01
7,Solecollector.com,2022-02-01 20:19:42.694515,2022-02-01,2022,2,1,Adidas,yeezy,0,2022-02-01
8,Solecollector.com,2022-02-01 20:19:42.699696,2022-02-01,2022,2,1,New Balance,NB,0,2022-02-01
9,Solecollector.com,2022-02-01 20:19:42.704415,2022-02-01,2022,2,1,New Balance,new balance,0,2022-02-01
10,Solecollector.com,2022-02-01 20:19:42.708819,2022-02-01,2022,2,1,Puma,Puma,0,2022-02-01
11,Solecollector.com,2022-02-01 20:19:42.713328,2022-02-01,2022,2,1,Puma,puma,3,2022-02-01
12,Solecollector.com,2022-02-01 20:19:42.717737,2022-02-01,2022,2,1,Vans,Vans,0,2022-02-01
13,Solecollector.com,2022-02-01 20:19:42.722638,2022-02-01,2022,2,1,Vans,vans,0,2022-02-01
0,hypebeast.com,2022-02-01 20:19:46.052797,2022-02-01,2022,2,1,Nike,nike,5,2022-02-01
1,hypebeast.com,2022-02-01 20:19:46.057600,2022-02-01,2022,2,1,Nike,jordan,0,2022-02-01
2,hypebeast.com,2022-02-01 20:19:46.062771,2022-02-01,2022,2,1,Nike,converse,0,2022-02-01
3,hypebeast.com,2022-02-01 20:19:46.068745,2022-02-01,2022,2,1,Adidas,adidas,0,2022-02-01
4,hypebeast.com,2022-02-01 20:19:46.076037,2022-02-01,2022,2,1,Adidas,reebok,0,2022-02-01
5,hypebeast.com,2022-02-01 20:19:46.082762,2022-02-01,2022,2,1,Adidas,adidas,0,2022-02-01
6,hypebeast.com,2022-02-01 20:19:46.089452,2022-02-01,2022,2,1,Adidas,kanye,1,2022-02-01
7,hypebeast.com,2022-02-01 20:19:46.096858,2022-02-01,2022,2,1,Adidas,yeezy,0,2022-02-01
8,hypebeast.com,2022-02-01 20:19:46.103189,2022-02-01,2022,2,1,New Balance,NB,0,2022-02-01
9,hypebeast.com,2022-02-01 20:19:46.109075,2022-02-01,2022,2,1,New Balance,new balance,0,2022-02-01
10,hypebeast.com,2022-02-01 20:19:46.114635,2022-02-01,2022,2,1,Puma,Puma,0,2022-02-01
11,hypebeast.com,2022-02-01 20:19:46.119987,2022-02-01,2022,2,1,Puma,puma,0,2022-02-01
12,hypebeast.com,2022-02-01 20:19:46.125214,2022-02-01,2022,2,1,Vans,Vans,0,2022-02-01
13,hypebeast.com,2022-02-01 20:19:46.130299,2022-02-01,2022,2,1,Vans,vans,1,2022-02-01
