,website,dtg,date,year,month,day,shoe_company,brand,count,short_date
0,sneakernews.com,2020-03-24 11:23:51.379021,2020-03-24,2020,3,24,Nike,nike,10,2020-03-24
1,sneakernews.com,2020-03-24 11:23:51.386811,2020-03-24,2020,3,24,Nike,jordan,23,2020-03-24
2,sneakernews.com,2020-03-24 11:23:51.391212,2020-03-24,2020,3,24,Nike,converse,5,2020-03-24
3,sneakernews.com,2020-03-24 11:23:51.395584,2020-03-24,2020,3,24,Adidas,adidas,9,2020-03-24
4,sneakernews.com,2020-03-24 11:23:51.400486,2020-03-24,2020,3,24,Adidas,reebok,2,2020-03-24
5,sneakernews.com,2020-03-24 11:23:51.404766,2020-03-24,2020,3,24,Adidas,adidas,9,2020-03-24
6,sneakernews.com,2020-03-24 11:23:51.409066,2020-03-24,2020,3,24,Adidas,kanye,0,2020-03-24
7,sneakernews.com,2020-03-24 11:23:51.413181,2020-03-24,2020,3,24,Adidas,yeezy,8,2020-03-24
8,sneakernews.com,2020-03-24 11:23:51.416861,2020-03-24,2020,3,24,New Balance,NB,0,2020-03-24
9,sneakernews.com,2020-03-24 11:23:51.420239,2020-03-24,2020,3,24,New Balance,new balance,2,2020-03-24
10,sneakernews.com,2020-03-24 11:23:51.423597,2020-03-24,2020,3,24,Puma,Puma,0,2020-03-24
11,sneakernews.com,2020-03-24 11:23:51.426954,2020-03-24,2020,3,24,Puma,puma,2,2020-03-24
12,sneakernews.com,2020-03-24 11:23:51.430237,2020-03-24,2020,3,24,Vans,Vans,0,2020-03-24
13,sneakernews.com,2020-03-24 11:23:51.433533,2020-03-24,2020,3,24,Vans,vans,2,2020-03-24
0,Solecollector.com,2020-03-24 11:23:53.236589,2020-03-24,2020,3,24,Nike,nike,6,2020-03-24
1,Solecollector.com,2020-03-24 11:23:53.240916,2020-03-24,2020,3,24,Nike,jordan,3,2020-03-24
2,Solecollector.com,2020-03-24 11:23:53.244769,2020-03-24,2020,3,24,Nike,converse,0,2020-03-24
3,Solecollector.com,2020-03-24 11:23:53.249126,2020-03-24,2020,3,24,Adidas,adidas,3,2020-03-24
4,Solecollector.com,2020-03-24 11:23:53.252887,2020-03-24,2020,3,24,Adidas,reebok,1,2020-03-24
5,Solecollector.com,2020-03-24 11:23:53.256431,2020-03-24,2020,3,24,Adidas,adidas,3,2020-03-24
6,Solecollector.com,2020-03-24 11:23:53.260179,2020-03-24,2020,3,24,Adidas,kanye,0,2020-03-24
7,Solecollector.com,2020-03-24 11:23:53.263872,2020-03-24,2020,3,24,Adidas,yeezy,2,2020-03-24
8,Solecollector.com,2020-03-24 11:23:53.267695,2020-03-24,2020,3,24,New Balance,NB,0,2020-03-24
9,Solecollector.com,2020-03-24 11:23:53.271201,2020-03-24,2020,3,24,New Balance,new balance,0,2020-03-24
10,Solecollector.com,2020-03-24 11:23:53.274913,2020-03-24,2020,3,24,Puma,Puma,0,2020-03-24
11,Solecollector.com,2020-03-24 11:23:53.278525,2020-03-24,2020,3,24,Puma,puma,1,2020-03-24
12,Solecollector.com,2020-03-24 11:23:53.282349,2020-03-24,2020,3,24,Vans,Vans,0,2020-03-24
13,Solecollector.com,2020-03-24 11:23:53.286251,2020-03-24,2020,3,24,Vans,vans,0,2020-03-24
0,hypebeast.com,2020-03-24 11:23:54.955994,2020-03-24,2020,3,24,Nike,nike,3,2020-03-24
1,hypebeast.com,2020-03-24 11:23:54.959539,2020-03-24,2020,3,24,Nike,jordan,1,2020-03-24
2,hypebeast.com,2020-03-24 11:23:54.963022,2020-03-24,2020,3,24,Nike,converse,2,2020-03-24
3,hypebeast.com,2020-03-24 11:23:54.966345,2020-03-24,2020,3,24,Adidas,adidas,1,2020-03-24
4,hypebeast.com,2020-03-24 11:23:54.969732,2020-03-24,2020,3,24,Adidas,reebok,0,2020-03-24
5,hypebeast.com,2020-03-24 11:23:54.973214,2020-03-24,2020,3,24,Adidas,adidas,1,2020-03-24
6,hypebeast.com,2020-03-24 11:23:54.980836,2020-03-24,2020,3,24,Adidas,kanye,1,2020-03-24
7,hypebeast.com,2020-03-24 11:23:54.984778,2020-03-24,2020,3,24,Adidas,yeezy,1,2020-03-24
8,hypebeast.com,2020-03-24 11:23:54.989047,2020-03-24,2020,3,24,New Balance,NB,0,2020-03-24
9,hypebeast.com,2020-03-24 11:23:54.993042,2020-03-24,2020,3,24,New Balance,new balance,1,2020-03-24
10,hypebeast.com,2020-03-24 11:23:54.996903,2020-03-24,2020,3,24,Puma,Puma,0,2020-03-24
11,hypebeast.com,2020-03-24 11:23:55.000369,2020-03-24,2020,3,24,Puma,puma,1,2020-03-24
12,hypebeast.com,2020-03-24 11:23:55.004076,2020-03-24,2020,3,24,Vans,Vans,0,2020-03-24
13,hypebeast.com,2020-03-24 11:23:55.007805,2020-03-24,2020,3,24,Vans,vans,1,2020-03-24
