,website,dtg,date,year,month,day,shoe_company,brand,count,short_date
0,sneakernews.com,2021-04-05 20:18:18.785127,2021-04-05,2021,4,5,Nike,nike,4,2021-04-05
1,sneakernews.com,2021-04-05 20:18:18.789558,2021-04-05,2021,4,5,Nike,jordan,23,2021-04-05
2,sneakernews.com,2021-04-05 20:18:18.793341,2021-04-05,2021,4,5,Nike,converse,2,2021-04-05
3,sneakernews.com,2021-04-05 20:18:18.797099,2021-04-05,2021,4,5,Adidas,adidas,10,2021-04-05
4,sneakernews.com,2021-04-05 20:18:18.800740,2021-04-05,2021,4,5,Adidas,reebok,2,2021-04-05
5,sneakernews.com,2021-04-05 20:18:18.804915,2021-04-05,2021,4,5,Adidas,adidas,10,2021-04-05
6,sneakernews.com,2021-04-05 20:18:18.810251,2021-04-05,2021,4,5,Adidas,kanye,0,2021-04-05
7,sneakernews.com,2021-04-05 20:18:18.815478,2021-04-05,2021,4,5,Adidas,yeezy,7,2021-04-05
8,sneakernews.com,2021-04-05 20:18:18.821156,2021-04-05,2021,4,5,New Balance,NB,0,2021-04-05
9,sneakernews.com,2021-04-05 20:18:18.826493,2021-04-05,2021,4,5,New Balance,new balance,2,2021-04-05
10,sneakernews.com,2021-04-05 20:18:18.831694,2021-04-05,2021,4,5,Puma,Puma,0,2021-04-05
11,sneakernews.com,2021-04-05 20:18:18.837150,2021-04-05,2021,4,5,Puma,puma,2,2021-04-05
12,sneakernews.com,2021-04-05 20:18:18.841957,2021-04-05,2021,4,5,Vans,Vans,0,2021-04-05
13,sneakernews.com,2021-04-05 20:18:18.846464,2021-04-05,2021,4,5,Vans,vans,3,2021-04-05
0,Solecollector.com,2021-04-05 20:18:20.177990,2021-04-05,2021,4,5,Nike,nike,6,2021-04-05
1,Solecollector.com,2021-04-05 20:18:20.236838,2021-04-05,2021,4,5,Nike,jordan,6,2021-04-05
2,Solecollector.com,2021-04-05 20:18:20.242134,2021-04-05,2021,4,5,Nike,converse,0,2021-04-05
3,Solecollector.com,2021-04-05 20:18:20.247191,2021-04-05,2021,4,5,Adidas,adidas,1,2021-04-05
4,Solecollector.com,2021-04-05 20:18:20.253209,2021-04-05,2021,4,5,Adidas,reebok,1,2021-04-05
5,Solecollector.com,2021-04-05 20:18:20.259943,2021-04-05,2021,4,5,Adidas,adidas,1,2021-04-05
6,Solecollector.com,2021-04-05 20:18:20.265732,2021-04-05,2021,4,5,Adidas,kanye,0,2021-04-05
7,Solecollector.com,2021-04-05 20:18:20.271454,2021-04-05,2021,4,5,Adidas,yeezy,0,2021-04-05
8,Solecollector.com,2021-04-05 20:18:20.277575,2021-04-05,2021,4,5,New Balance,NB,0,2021-04-05
9,Solecollector.com,2021-04-05 20:18:20.283096,2021-04-05,2021,4,5,New Balance,new balance,0,2021-04-05
10,Solecollector.com,2021-04-05 20:18:20.288337,2021-04-05,2021,4,5,Puma,Puma,0,2021-04-05
11,Solecollector.com,2021-04-05 20:18:20.293504,2021-04-05,2021,4,5,Puma,puma,1,2021-04-05
12,Solecollector.com,2021-04-05 20:18:20.298673,2021-04-05,2021,4,5,Vans,Vans,0,2021-04-05
13,Solecollector.com,2021-04-05 20:18:20.304806,2021-04-05,2021,4,5,Vans,vans,0,2021-04-05
0,hypebeast.com,2021-04-05 20:18:20.870795,2021-04-05,2021,4,5,Nike,nike,3,2021-04-05
1,hypebeast.com,2021-04-05 20:18:20.877038,2021-04-05,2021,4,5,Nike,jordan,2,2021-04-05
2,hypebeast.com,2021-04-05 20:18:20.881407,2021-04-05,2021,4,5,Nike,converse,1,2021-04-05
3,hypebeast.com,2021-04-05 20:18:20.885684,2021-04-05,2021,4,5,Adidas,adidas,0,2021-04-05
4,hypebeast.com,2021-04-05 20:18:20.889722,2021-04-05,2021,4,5,Adidas,reebok,0,2021-04-05
5,hypebeast.com,2021-04-05 20:18:20.893312,2021-04-05,2021,4,5,Adidas,adidas,0,2021-04-05
6,hypebeast.com,2021-04-05 20:18:20.896913,2021-04-05,2021,4,5,Adidas,kanye,0,2021-04-05
7,hypebeast.com,2021-04-05 20:18:20.900484,2021-04-05,2021,4,5,Adidas,yeezy,0,2021-04-05
8,hypebeast.com,2021-04-05 20:18:20.904200,2021-04-05,2021,4,5,New Balance,NB,0,2021-04-05
9,hypebeast.com,2021-04-05 20:18:20.908371,2021-04-05,2021,4,5,New Balance,new balance,1,2021-04-05
10,hypebeast.com,2021-04-05 20:18:20.912695,2021-04-05,2021,4,5,Puma,Puma,0,2021-04-05
11,hypebeast.com,2021-04-05 20:18:20.917026,2021-04-05,2021,4,5,Puma,puma,0,2021-04-05
12,hypebeast.com,2021-04-05 20:18:20.922168,2021-04-05,2021,4,5,Vans,Vans,0,2021-04-05
13,hypebeast.com,2021-04-05 20:18:20.927486,2021-04-05,2021,4,5,Vans,vans,0,2021-04-05
