,website,dtg,date,year,month,day,shoe_company,brand,count,short_date
0,sneakernews.com,2020-04-07 09:57:58.950561,2020-04-07,2020,4,7,Nike,nike,10,2020-04-07
1,sneakernews.com,2020-04-07 09:57:58.959413,2020-04-07,2020,4,7,Nike,jordan,22,2020-04-07
2,sneakernews.com,2020-04-07 09:57:58.964350,2020-04-07,2020,4,7,Nike,converse,3,2020-04-07
3,sneakernews.com,2020-04-07 09:57:58.969031,2020-04-07,2020,4,7,Adidas,adidas,9,2020-04-07
4,sneakernews.com,2020-04-07 09:57:58.975452,2020-04-07,2020,4,7,Adidas,reebok,2,2020-04-07
5,sneakernews.com,2020-04-07 09:57:58.980877,2020-04-07,2020,4,7,Adidas,adidas,9,2020-04-07
6,sneakernews.com,2020-04-07 09:57:58.985584,2020-04-07,2020,4,7,Adidas,kanye,0,2020-04-07
7,sneakernews.com,2020-04-07 09:57:58.990427,2020-04-07,2020,4,7,Adidas,yeezy,6,2020-04-07
8,sneakernews.com,2020-04-07 09:57:58.995005,2020-04-07,2020,4,7,New Balance,NB,0,2020-04-07
9,sneakernews.com,2020-04-07 09:57:58.999647,2020-04-07,2020,4,7,New Balance,new balance,2,2020-04-07
10,sneakernews.com,2020-04-07 09:57:59.004391,2020-04-07,2020,4,7,Puma,Puma,0,2020-04-07
11,sneakernews.com,2020-04-07 09:57:59.008807,2020-04-07,2020,4,7,Puma,puma,2,2020-04-07
12,sneakernews.com,2020-04-07 09:57:59.013863,2020-04-07,2020,4,7,Vans,Vans,0,2020-04-07
13,sneakernews.com,2020-04-07 09:57:59.018943,2020-04-07,2020,4,7,Vans,vans,2,2020-04-07
0,Solecollector.com,2020-04-07 09:58:01.027349,2020-04-07,2020,4,7,Nike,nike,5,2020-04-07
1,Solecollector.com,2020-04-07 09:58:01.032134,2020-04-07,2020,4,7,Nike,jordan,7,2020-04-07
2,Solecollector.com,2020-04-07 09:58:01.036472,2020-04-07,2020,4,7,Nike,converse,0,2020-04-07
3,Solecollector.com,2020-04-07 09:58:01.040775,2020-04-07,2020,4,7,Adidas,adidas,1,2020-04-07
4,Solecollector.com,2020-04-07 09:58:01.045046,2020-04-07,2020,4,7,Adidas,reebok,1,2020-04-07
5,Solecollector.com,2020-04-07 09:58:01.049338,2020-04-07,2020,4,7,Adidas,adidas,1,2020-04-07
6,Solecollector.com,2020-04-07 09:58:01.055201,2020-04-07,2020,4,7,Adidas,kanye,0,2020-04-07
7,Solecollector.com,2020-04-07 09:58:01.059515,2020-04-07,2020,4,7,Adidas,yeezy,0,2020-04-07
8,Solecollector.com,2020-04-07 09:58:01.063858,2020-04-07,2020,4,7,New Balance,NB,0,2020-04-07
9,Solecollector.com,2020-04-07 09:58:01.565743,2020-04-07,2020,4,7,New Balance,new balance,0,2020-04-07
10,Solecollector.com,2020-04-07 09:58:01.571759,2020-04-07,2020,4,7,Puma,Puma,0,2020-04-07
11,Solecollector.com,2020-04-07 09:58:01.577294,2020-04-07,2020,4,7,Puma,puma,1,2020-04-07
12,Solecollector.com,2020-04-07 09:58:01.582549,2020-04-07,2020,4,7,Vans,Vans,0,2020-04-07
13,Solecollector.com,2020-04-07 09:58:01.587441,2020-04-07,2020,4,7,Vans,vans,0,2020-04-07
0,hypebeast.com,2020-04-07 09:58:03.621314,2020-04-07,2020,4,7,Nike,nike,3,2020-04-07
1,hypebeast.com,2020-04-07 09:58:03.624902,2020-04-07,2020,4,7,Nike,jordan,1,2020-04-07
2,hypebeast.com,2020-04-07 09:58:03.628742,2020-04-07,2020,4,7,Nike,converse,1,2020-04-07
3,hypebeast.com,2020-04-07 09:58:03.632279,2020-04-07,2020,4,7,Adidas,adidas,4,2020-04-07
4,hypebeast.com,2020-04-07 09:58:03.635788,2020-04-07,2020,4,7,Adidas,reebok,0,2020-04-07
5,hypebeast.com,2020-04-07 09:58:03.639800,2020-04-07,2020,4,7,Adidas,adidas,4,2020-04-07
6,hypebeast.com,2020-04-07 09:58:03.643327,2020-04-07,2020,4,7,Adidas,kanye,0,2020-04-07
7,hypebeast.com,2020-04-07 09:58:03.646749,2020-04-07,2020,4,7,Adidas,yeezy,0,2020-04-07
8,hypebeast.com,2020-04-07 09:58:03.650133,2020-04-07,2020,4,7,New Balance,NB,0,2020-04-07
9,hypebeast.com,2020-04-07 09:58:03.653710,2020-04-07,2020,4,7,New Balance,new balance,1,2020-04-07
10,hypebeast.com,2020-04-07 09:58:03.657422,2020-04-07,2020,4,7,Puma,Puma,0,2020-04-07
11,hypebeast.com,2020-04-07 09:58:03.661764,2020-04-07,2020,4,7,Puma,puma,1,2020-04-07
12,hypebeast.com,2020-04-07 09:58:03.665245,2020-04-07,2020,4,7,Vans,Vans,0,2020-04-07
13,hypebeast.com,2020-04-07 09:58:03.668858,2020-04-07,2020,4,7,Vans,vans,0,2020-04-07
