,website,dtg,date,year,month,day,shoe_company,brand,count,short_date
0,sneakernews.com,2021-06-05 18:37:06.827331,2021-06-05,2021,6,5,Nike,nike,9,2021-06-05
1,sneakernews.com,2021-06-05 18:37:06.836668,2021-06-05,2021,6,5,Nike,jordan,20,2021-06-05
2,sneakernews.com,2021-06-05 18:37:06.841188,2021-06-05,2021,6,5,Nike,converse,2,2021-06-05
3,sneakernews.com,2021-06-05 18:37:06.845736,2021-06-05,2021,6,5,Adidas,adidas,8,2021-06-05
4,sneakernews.com,2021-06-05 18:37:06.850206,2021-06-05,2021,6,5,Adidas,reebok,2,2021-06-05
5,sneakernews.com,2021-06-05 18:37:06.854846,2021-06-05,2021,6,5,Adidas,adidas,8,2021-06-05
6,sneakernews.com,2021-06-05 18:37:06.859097,2021-06-05,2021,6,5,Adidas,kanye,0,2021-06-05
7,sneakernews.com,2021-06-05 18:37:06.863389,2021-06-05,2021,6,5,Adidas,yeezy,9,2021-06-05
8,sneakernews.com,2021-06-05 18:37:06.867797,2021-06-05,2021,6,5,New Balance,NB,0,2021-06-05
9,sneakernews.com,2021-06-05 18:37:06.872795,2021-06-05,2021,6,5,New Balance,new balance,2,2021-06-05
10,sneakernews.com,2021-06-05 18:37:06.877506,2021-06-05,2021,6,5,Puma,Puma,0,2021-06-05
11,sneakernews.com,2021-06-05 18:37:06.883115,2021-06-05,2021,6,5,Puma,puma,2,2021-06-05
12,sneakernews.com,2021-06-05 18:37:06.887586,2021-06-05,2021,6,5,Vans,Vans,0,2021-06-05
13,sneakernews.com,2021-06-05 18:37:06.891923,2021-06-05,2021,6,5,Vans,vans,2,2021-06-05
0,Solecollector.com,2021-06-05 18:37:07.624407,2021-06-05,2021,6,5,Nike,nike,6,2021-06-05
1,Solecollector.com,2021-06-05 18:37:07.628195,2021-06-05,2021,6,5,Nike,jordan,5,2021-06-05
2,Solecollector.com,2021-06-05 18:37:07.631606,2021-06-05,2021,6,5,Nike,converse,0,2021-06-05
3,Solecollector.com,2021-06-05 18:37:07.635793,2021-06-05,2021,6,5,Adidas,adidas,3,2021-06-05
4,Solecollector.com,2021-06-05 18:37:07.639673,2021-06-05,2021,6,5,Adidas,reebok,1,2021-06-05
5,Solecollector.com,2021-06-05 18:37:07.643550,2021-06-05,2021,6,5,Adidas,adidas,3,2021-06-05
6,Solecollector.com,2021-06-05 18:37:07.647076,2021-06-05,2021,6,5,Adidas,kanye,0,2021-06-05
7,Solecollector.com,2021-06-05 18:37:07.651201,2021-06-05,2021,6,5,Adidas,yeezy,2,2021-06-05
8,Solecollector.com,2021-06-05 18:37:07.654750,2021-06-05,2021,6,5,New Balance,NB,0,2021-06-05
9,Solecollector.com,2021-06-05 18:37:07.658175,2021-06-05,2021,6,5,New Balance,new balance,0,2021-06-05
10,Solecollector.com,2021-06-05 18:37:07.661587,2021-06-05,2021,6,5,Puma,Puma,0,2021-06-05
11,Solecollector.com,2021-06-05 18:37:07.664963,2021-06-05,2021,6,5,Puma,puma,1,2021-06-05
12,Solecollector.com,2021-06-05 18:37:07.668320,2021-06-05,2021,6,5,Vans,Vans,0,2021-06-05
13,Solecollector.com,2021-06-05 18:37:07.673291,2021-06-05,2021,6,5,Vans,vans,0,2021-06-05
0,hypebeast.com,2021-06-05 18:37:09.707134,2021-06-05,2021,6,5,Nike,nike,3,2021-06-05
1,hypebeast.com,2021-06-05 18:37:09.712266,2021-06-05,2021,6,5,Nike,jordan,0,2021-06-05
2,hypebeast.com,2021-06-05 18:37:09.717590,2021-06-05,2021,6,5,Nike,converse,0,2021-06-05
3,hypebeast.com,2021-06-05 18:37:09.722599,2021-06-05,2021,6,5,Adidas,adidas,2,2021-06-05
4,hypebeast.com,2021-06-05 18:37:09.727981,2021-06-05,2021,6,5,Adidas,reebok,0,2021-06-05
5,hypebeast.com,2021-06-05 18:37:09.732464,2021-06-05,2021,6,5,Adidas,adidas,2,2021-06-05
6,hypebeast.com,2021-06-05 18:37:09.737395,2021-06-05,2021,6,5,Adidas,kanye,0,2021-06-05
7,hypebeast.com,2021-06-05 18:37:09.742240,2021-06-05,2021,6,5,Adidas,yeezy,1,2021-06-05
8,hypebeast.com,2021-06-05 18:37:09.746581,2021-06-05,2021,6,5,New Balance,NB,0,2021-06-05
9,hypebeast.com,2021-06-05 18:37:09.751507,2021-06-05,2021,6,5,New Balance,new balance,0,2021-06-05
10,hypebeast.com,2021-06-05 18:37:09.755745,2021-06-05,2021,6,5,Puma,Puma,0,2021-06-05
11,hypebeast.com,2021-06-05 18:37:09.760367,2021-06-05,2021,6,5,Puma,puma,0,2021-06-05
12,hypebeast.com,2021-06-05 18:37:09.764694,2021-06-05,2021,6,5,Vans,Vans,0,2021-06-05
13,hypebeast.com,2021-06-05 18:37:09.769513,2021-06-05,2021,6,5,Vans,vans,0,2021-06-05
