,website,dtg,date,year,month,day,shoe_company,brand,count,short_date
0,sneakernews.com,2021-08-19 22:40:32.450176,2021-08-19,2021,8,19,Nike,nike,13,2021-08-19
1,sneakernews.com,2021-08-19 22:40:32.457285,2021-08-19,2021,8,19,Nike,jordan,20,2021-08-19
2,sneakernews.com,2021-08-19 22:40:32.462494,2021-08-19,2021,8,19,Nike,converse,2,2021-08-19
3,sneakernews.com,2021-08-19 22:40:32.467589,2021-08-19,2021,8,19,Adidas,adidas,4,2021-08-19
4,sneakernews.com,2021-08-19 22:40:32.472579,2021-08-19,2021,8,19,Adidas,reebok,2,2021-08-19
5,sneakernews.com,2021-08-19 22:40:32.478756,2021-08-19,2021,8,19,Adidas,adidas,4,2021-08-19
6,sneakernews.com,2021-08-19 22:40:32.483884,2021-08-19,2021,8,19,Adidas,kanye,0,2021-08-19
7,sneakernews.com,2021-08-19 22:40:32.488784,2021-08-19,2021,8,19,Adidas,yeezy,8,2021-08-19
8,sneakernews.com,2021-08-19 22:40:32.493813,2021-08-19,2021,8,19,New Balance,NB,0,2021-08-19
9,sneakernews.com,2021-08-19 22:40:32.499546,2021-08-19,2021,8,19,New Balance,new balance,3,2021-08-19
10,sneakernews.com,2021-08-19 22:40:32.504291,2021-08-19,2021,8,19,Puma,Puma,0,2021-08-19
11,sneakernews.com,2021-08-19 22:40:32.508918,2021-08-19,2021,8,19,Puma,puma,2,2021-08-19
12,sneakernews.com,2021-08-19 22:40:32.513420,2021-08-19,2021,8,19,Vans,Vans,0,2021-08-19
13,sneakernews.com,2021-08-19 22:40:32.518238,2021-08-19,2021,8,19,Vans,vans,2,2021-08-19
0,Solecollector.com,2021-08-19 22:40:33.796217,2021-08-19,2021,8,19,Nike,nike,7,2021-08-19
1,Solecollector.com,2021-08-19 22:40:33.799913,2021-08-19,2021,8,19,Nike,jordan,4,2021-08-19
2,Solecollector.com,2021-08-19 22:40:33.803779,2021-08-19,2021,8,19,Nike,converse,0,2021-08-19
3,Solecollector.com,2021-08-19 22:40:33.807392,2021-08-19,2021,8,19,Adidas,adidas,1,2021-08-19
4,Solecollector.com,2021-08-19 22:40:33.811199,2021-08-19,2021,8,19,Adidas,reebok,1,2021-08-19
5,Solecollector.com,2021-08-19 22:40:33.814831,2021-08-19,2021,8,19,Adidas,adidas,1,2021-08-19
6,Solecollector.com,2021-08-19 22:40:33.818605,2021-08-19,2021,8,19,Adidas,kanye,0,2021-08-19
7,Solecollector.com,2021-08-19 22:40:33.822623,2021-08-19,2021,8,19,Adidas,yeezy,0,2021-08-19
8,Solecollector.com,2021-08-19 22:40:33.826559,2021-08-19,2021,8,19,New Balance,NB,0,2021-08-19
9,Solecollector.com,2021-08-19 22:40:33.830845,2021-08-19,2021,8,19,New Balance,new balance,0,2021-08-19
10,Solecollector.com,2021-08-19 22:40:33.835052,2021-08-19,2021,8,19,Puma,Puma,0,2021-08-19
11,Solecollector.com,2021-08-19 22:40:33.838898,2021-08-19,2021,8,19,Puma,puma,1,2021-08-19
12,Solecollector.com,2021-08-19 22:40:33.842483,2021-08-19,2021,8,19,Vans,Vans,0,2021-08-19
13,Solecollector.com,2021-08-19 22:40:33.846242,2021-08-19,2021,8,19,Vans,vans,0,2021-08-19
0,hypebeast.com,2021-08-19 22:40:35.888578,2021-08-19,2021,8,19,Nike,nike,0,2021-08-19
1,hypebeast.com,2021-08-19 22:40:35.892278,2021-08-19,2021,8,19,Nike,jordan,0,2021-08-19
2,hypebeast.com,2021-08-19 22:40:35.895822,2021-08-19,2021,8,19,Nike,converse,0,2021-08-19
3,hypebeast.com,2021-08-19 22:40:35.899398,2021-08-19,2021,8,19,Adidas,adidas,0,2021-08-19
4,hypebeast.com,2021-08-19 22:40:35.902853,2021-08-19,2021,8,19,Adidas,reebok,0,2021-08-19
5,hypebeast.com,2021-08-19 22:40:35.906485,2021-08-19,2021,8,19,Adidas,adidas,0,2021-08-19
6,hypebeast.com,2021-08-19 22:40:35.910094,2021-08-19,2021,8,19,Adidas,kanye,0,2021-08-19
7,hypebeast.com,2021-08-19 22:40:35.913787,2021-08-19,2021,8,19,Adidas,yeezy,0,2021-08-19
8,hypebeast.com,2021-08-19 22:40:35.917436,2021-08-19,2021,8,19,New Balance,NB,0,2021-08-19
9,hypebeast.com,2021-08-19 22:40:35.921047,2021-08-19,2021,8,19,New Balance,new balance,0,2021-08-19
10,hypebeast.com,2021-08-19 22:40:35.924628,2021-08-19,2021,8,19,Puma,Puma,0,2021-08-19
11,hypebeast.com,2021-08-19 22:40:35.928245,2021-08-19,2021,8,19,Puma,puma,0,2021-08-19
12,hypebeast.com,2021-08-19 22:40:35.931844,2021-08-19,2021,8,19,Vans,Vans,0,2021-08-19
13,hypebeast.com,2021-08-19 22:40:35.935491,2021-08-19,2021,8,19,Vans,vans,0,2021-08-19
