,website,dtg,date,year,month,day,shoe_company,brand,count,short_date
0,sneakernews.com,2021-12-25 07:09:25.581820,2021-12-25,2021,12,25,Nike,nike,8,2021-12-25
1,sneakernews.com,2021-12-25 07:09:25.587277,2021-12-25,2021,12,25,Nike,jordan,21,2021-12-25
2,sneakernews.com,2021-12-25 07:09:25.592714,2021-12-25,2021,12,25,Nike,converse,2,2021-12-25
3,sneakernews.com,2021-12-25 07:09:25.597822,2021-12-25,2021,12,25,Adidas,adidas,7,2021-12-25
4,sneakernews.com,2021-12-25 07:09:25.602750,2021-12-25,2021,12,25,Adidas,reebok,3,2021-12-25
5,sneakernews.com,2021-12-25 07:09:25.608072,2021-12-25,2021,12,25,Adidas,adidas,7,2021-12-25
6,sneakernews.com,2021-12-25 07:09:25.613131,2021-12-25,2021,12,25,Adidas,kanye,0,2021-12-25
7,sneakernews.com,2021-12-25 07:09:25.617670,2021-12-25,2021,12,25,Adidas,yeezy,8,2021-12-25
8,sneakernews.com,2021-12-25 07:09:25.622112,2021-12-25,2021,12,25,New Balance,NB,0,2021-12-25
9,sneakernews.com,2021-12-25 07:09:25.626674,2021-12-25,2021,12,25,New Balance,new balance,3,2021-12-25
10,sneakernews.com,2021-12-25 07:09:25.631056,2021-12-25,2021,12,25,Puma,Puma,0,2021-12-25
11,sneakernews.com,2021-12-25 07:09:25.635606,2021-12-25,2021,12,25,Puma,puma,2,2021-12-25
12,sneakernews.com,2021-12-25 07:09:25.640134,2021-12-25,2021,12,25,Vans,Vans,0,2021-12-25
13,sneakernews.com,2021-12-25 07:09:25.644742,2021-12-25,2021,12,25,Vans,vans,2,2021-12-25
0,Solecollector.com,2021-12-25 07:09:26.640462,2021-12-25,2021,12,25,Nike,nike,2,2021-12-25
1,Solecollector.com,2021-12-25 07:09:26.645072,2021-12-25,2021,12,25,Nike,jordan,10,2021-12-25
2,Solecollector.com,2021-12-25 07:09:26.649822,2021-12-25,2021,12,25,Nike,converse,0,2021-12-25
3,Solecollector.com,2021-12-25 07:09:26.654885,2021-12-25,2021,12,25,Adidas,adidas,1,2021-12-25
4,Solecollector.com,2021-12-25 07:09:26.659698,2021-12-25,2021,12,25,Adidas,reebok,1,2021-12-25
5,Solecollector.com,2021-12-25 07:09:26.664051,2021-12-25,2021,12,25,Adidas,adidas,1,2021-12-25
6,Solecollector.com,2021-12-25 07:09:26.668243,2021-12-25,2021,12,25,Adidas,kanye,0,2021-12-25
7,Solecollector.com,2021-12-25 07:09:26.672619,2021-12-25,2021,12,25,Adidas,yeezy,0,2021-12-25
8,Solecollector.com,2021-12-25 07:09:26.676834,2021-12-25,2021,12,25,New Balance,NB,0,2021-12-25
9,Solecollector.com,2021-12-25 07:09:26.681086,2021-12-25,2021,12,25,New Balance,new balance,0,2021-12-25
10,Solecollector.com,2021-12-25 07:09:26.685285,2021-12-25,2021,12,25,Puma,Puma,0,2021-12-25
11,Solecollector.com,2021-12-25 07:09:26.689373,2021-12-25,2021,12,25,Puma,puma,1,2021-12-25
12,Solecollector.com,2021-12-25 07:09:26.693080,2021-12-25,2021,12,25,Vans,Vans,0,2021-12-25
13,Solecollector.com,2021-12-25 07:09:26.696776,2021-12-25,2021,12,25,Vans,vans,0,2021-12-25
0,hypebeast.com,2021-12-25 07:09:27.323756,2021-12-25,2021,12,25,Nike,nike,1,2021-12-25
1,hypebeast.com,2021-12-25 07:09:27.328460,2021-12-25,2021,12,25,Nike,jordan,0,2021-12-25
2,hypebeast.com,2021-12-25 07:09:27.333533,2021-12-25,2021,12,25,Nike,converse,0,2021-12-25
3,hypebeast.com,2021-12-25 07:09:27.338498,2021-12-25,2021,12,25,Adidas,adidas,0,2021-12-25
4,hypebeast.com,2021-12-25 07:09:27.343567,2021-12-25,2021,12,25,Adidas,reebok,0,2021-12-25
5,hypebeast.com,2021-12-25 07:09:27.348375,2021-12-25,2021,12,25,Adidas,adidas,0,2021-12-25
6,hypebeast.com,2021-12-25 07:09:27.354102,2021-12-25,2021,12,25,Adidas,kanye,0,2021-12-25
7,hypebeast.com,2021-12-25 07:09:27.359368,2021-12-25,2021,12,25,Adidas,yeezy,0,2021-12-25
8,hypebeast.com,2021-12-25 07:09:27.364086,2021-12-25,2021,12,25,New Balance,NB,0,2021-12-25
9,hypebeast.com,2021-12-25 07:09:27.368805,2021-12-25,2021,12,25,New Balance,new balance,0,2021-12-25
10,hypebeast.com,2021-12-25 07:09:27.373959,2021-12-25,2021,12,25,Puma,Puma,0,2021-12-25
11,hypebeast.com,2021-12-25 07:09:27.378528,2021-12-25,2021,12,25,Puma,puma,0,2021-12-25
12,hypebeast.com,2021-12-25 07:09:27.382984,2021-12-25,2021,12,25,Vans,Vans,0,2021-12-25
13,hypebeast.com,2021-12-25 07:09:27.387405,2021-12-25,2021,12,25,Vans,vans,0,2021-12-25
