,website,dtg,date,year,month,day,category_name,item,count,short_date
0,sneakernews.com,2020-03-07 18:10:04.650939,2020-03-07,2020,3,7,Nike,nike,9,2020-03-07
1,sneakernews.com,2020-03-07 18:10:04.654985,2020-03-07,2020,3,7,Nike,jordan,19,2020-03-07
2,sneakernews.com,2020-03-07 18:10:04.658720,2020-03-07,2020,3,7,Nike,converse,2,2020-03-07
3,sneakernews.com,2020-03-07 18:10:04.662661,2020-03-07,2020,3,7,Adidas,adidas,7,2020-03-07
4,sneakernews.com,2020-03-07 18:10:04.666093,2020-03-07,2020,3,7,Adidas,reebok,3,2020-03-07
5,sneakernews.com,2020-03-07 18:10:04.669631,2020-03-07,2020,3,7,Adidas,adidas,7,2020-03-07
6,sneakernews.com,2020-03-07 18:10:04.673662,2020-03-07,2020,3,7,Adidas,kanye,0,2020-03-07
7,sneakernews.com,2020-03-07 18:10:04.677517,2020-03-07,2020,3,7,Adidas,yeezy,7,2020-03-07
8,sneakernews.com,2020-03-07 18:10:04.681388,2020-03-07,2020,3,7,New Balance,NB,0,2020-03-07
9,sneakernews.com,2020-03-07 18:10:04.686247,2020-03-07,2020,3,7,New Balance,new balance,6,2020-03-07
10,sneakernews.com,2020-03-07 18:10:04.689897,2020-03-07,2020,3,7,Puma,Puma,0,2020-03-07
11,sneakernews.com,2020-03-07 18:10:04.693712,2020-03-07,2020,3,7,Puma,puma,2,2020-03-07
12,sneakernews.com,2020-03-07 18:10:04.697395,2020-03-07,2020,3,7,Vans,Vans,0,2020-03-07
13,sneakernews.com,2020-03-07 18:10:04.700988,2020-03-07,2020,3,7,Vans,vans,2,2020-03-07
0,Solecollector.com,2020-03-07 18:10:05.892936,2020-03-07,2020,3,7,Nike,nike,6,2020-03-07
1,Solecollector.com,2020-03-07 18:10:05.897478,2020-03-07,2020,3,7,Nike,jordan,5,2020-03-07
2,Solecollector.com,2020-03-07 18:10:05.901386,2020-03-07,2020,3,7,Nike,converse,0,2020-03-07
3,Solecollector.com,2020-03-07 18:10:05.905158,2020-03-07,2020,3,7,Adidas,adidas,1,2020-03-07
4,Solecollector.com,2020-03-07 18:10:05.908732,2020-03-07,2020,3,7,Adidas,reebok,1,2020-03-07
5,Solecollector.com,2020-03-07 18:10:05.912257,2020-03-07,2020,3,7,Adidas,adidas,1,2020-03-07
6,Solecollector.com,2020-03-07 18:10:05.916200,2020-03-07,2020,3,7,Adidas,kanye,1,2020-03-07
7,Solecollector.com,2020-03-07 18:10:05.923857,2020-03-07,2020,3,7,Adidas,yeezy,1,2020-03-07
8,Solecollector.com,2020-03-07 18:10:05.927516,2020-03-07,2020,3,7,New Balance,NB,0,2020-03-07
9,Solecollector.com,2020-03-07 18:10:05.931179,2020-03-07,2020,3,7,New Balance,new balance,0,2020-03-07
10,Solecollector.com,2020-03-07 18:10:05.936849,2020-03-07,2020,3,7,Puma,Puma,0,2020-03-07
11,Solecollector.com,2020-03-07 18:10:05.940731,2020-03-07,2020,3,7,Puma,puma,1,2020-03-07
12,Solecollector.com,2020-03-07 18:10:05.944570,2020-03-07,2020,3,7,Vans,Vans,0,2020-03-07
13,Solecollector.com,2020-03-07 18:10:05.948142,2020-03-07,2020,3,7,Vans,vans,0,2020-03-07
0,hypebeast.com,2020-03-07 18:10:08.345183,2020-03-07,2020,3,7,Nike,nike,3,2020-03-07
1,hypebeast.com,2020-03-07 18:10:08.350136,2020-03-07,2020,3,7,Nike,jordan,2,2020-03-07
2,hypebeast.com,2020-03-07 18:10:08.353930,2020-03-07,2020,3,7,Nike,converse,1,2020-03-07
3,hypebeast.com,2020-03-07 18:10:08.357535,2020-03-07,2020,3,7,Adidas,adidas,3,2020-03-07
4,hypebeast.com,2020-03-07 18:10:08.361045,2020-03-07,2020,3,7,Adidas,reebok,0,2020-03-07
5,hypebeast.com,2020-03-07 18:10:08.364472,2020-03-07,2020,3,7,Adidas,adidas,3,2020-03-07
6,hypebeast.com,2020-03-07 18:10:08.368206,2020-03-07,2020,3,7,Adidas,kanye,0,2020-03-07
7,hypebeast.com,2020-03-07 18:10:08.371761,2020-03-07,2020,3,7,Adidas,yeezy,1,2020-03-07
8,hypebeast.com,2020-03-07 18:10:08.376338,2020-03-07,2020,3,7,New Balance,NB,0,2020-03-07
9,hypebeast.com,2020-03-07 18:10:08.380047,2020-03-07,2020,3,7,New Balance,new balance,0,2020-03-07
10,hypebeast.com,2020-03-07 18:10:08.383524,2020-03-07,2020,3,7,Puma,Puma,0,2020-03-07
11,hypebeast.com,2020-03-07 18:10:08.387725,2020-03-07,2020,3,7,Puma,puma,1,2020-03-07
12,hypebeast.com,2020-03-07 18:10:08.391545,2020-03-07,2020,3,7,Vans,Vans,0,2020-03-07
13,hypebeast.com,2020-03-07 18:10:08.395115,2020-03-07,2020,3,7,Vans,vans,0,2020-03-07
