,website,dtg,date,year,month,day,category_name,item,count,short_date
0,sneakernews.com,2020-03-15 20:41:11.889568,2020-03-15,2020,3,15,Nike,nike,10,2020-03-15
1,sneakernews.com,2020-03-15 20:41:11.904069,2020-03-15,2020,3,15,Nike,jordan,22,2020-03-15
2,sneakernews.com,2020-03-15 20:41:11.912084,2020-03-15,2020,3,15,Nike,converse,2,2020-03-15
3,sneakernews.com,2020-03-15 20:41:11.916403,2020-03-15,2020,3,15,Adidas,adidas,9,2020-03-15
4,sneakernews.com,2020-03-15 20:41:11.920822,2020-03-15,2020,3,15,Adidas,reebok,2,2020-03-15
5,sneakernews.com,2020-03-15 20:41:11.925092,2020-03-15,2020,3,15,Adidas,adidas,9,2020-03-15
6,sneakernews.com,2020-03-15 20:41:11.934194,2020-03-15,2020,3,15,Adidas,kanye,0,2020-03-15
7,sneakernews.com,2020-03-15 20:41:11.938481,2020-03-15,2020,3,15,Adidas,yeezy,8,2020-03-15
8,sneakernews.com,2020-03-15 20:41:11.942573,2020-03-15,2020,3,15,New Balance,NB,0,2020-03-15
9,sneakernews.com,2020-03-15 20:41:11.946701,2020-03-15,2020,3,15,New Balance,new balance,2,2020-03-15
10,sneakernews.com,2020-03-15 20:41:11.950784,2020-03-15,2020,3,15,Puma,Puma,0,2020-03-15
11,sneakernews.com,2020-03-15 20:41:11.954834,2020-03-15,2020,3,15,Puma,puma,2,2020-03-15
12,sneakernews.com,2020-03-15 20:41:11.958787,2020-03-15,2020,3,15,Vans,Vans,0,2020-03-15
13,sneakernews.com,2020-03-15 20:41:11.962362,2020-03-15,2020,3,15,Vans,vans,2,2020-03-15
0,Solecollector.com,2020-03-15 20:41:13.013597,2020-03-15,2020,3,15,Nike,nike,5,2020-03-15
1,Solecollector.com,2020-03-15 20:41:13.017375,2020-03-15,2020,3,15,Nike,jordan,9,2020-03-15
2,Solecollector.com,2020-03-15 20:41:13.021012,2020-03-15,2020,3,15,Nike,converse,0,2020-03-15
3,Solecollector.com,2020-03-15 20:41:13.024526,2020-03-15,2020,3,15,Adidas,adidas,1,2020-03-15
4,Solecollector.com,2020-03-15 20:41:13.028085,2020-03-15,2020,3,15,Adidas,reebok,1,2020-03-15
5,Solecollector.com,2020-03-15 20:41:13.031508,2020-03-15,2020,3,15,Adidas,adidas,1,2020-03-15
6,Solecollector.com,2020-03-15 20:41:13.035708,2020-03-15,2020,3,15,Adidas,kanye,0,2020-03-15
7,Solecollector.com,2020-03-15 20:41:13.039123,2020-03-15,2020,3,15,Adidas,yeezy,0,2020-03-15
8,Solecollector.com,2020-03-15 20:41:13.045733,2020-03-15,2020,3,15,New Balance,NB,0,2020-03-15
9,Solecollector.com,2020-03-15 20:41:13.049200,2020-03-15,2020,3,15,New Balance,new balance,0,2020-03-15
10,Solecollector.com,2020-03-15 20:41:13.053025,2020-03-15,2020,3,15,Puma,Puma,0,2020-03-15
11,Solecollector.com,2020-03-15 20:41:13.056452,2020-03-15,2020,3,15,Puma,puma,1,2020-03-15
12,Solecollector.com,2020-03-15 20:41:13.059692,2020-03-15,2020,3,15,Vans,Vans,0,2020-03-15
13,Solecollector.com,2020-03-15 20:41:13.063096,2020-03-15,2020,3,15,Vans,vans,0,2020-03-15
0,hypebeast.com,2020-03-15 20:41:14.452283,2020-03-15,2020,3,15,Nike,nike,4,2020-03-15
1,hypebeast.com,2020-03-15 20:41:14.456175,2020-03-15,2020,3,15,Nike,jordan,3,2020-03-15
2,hypebeast.com,2020-03-15 20:41:14.459576,2020-03-15,2020,3,15,Nike,converse,1,2020-03-15
3,hypebeast.com,2020-03-15 20:41:14.463220,2020-03-15,2020,3,15,Adidas,adidas,1,2020-03-15
4,hypebeast.com,2020-03-15 20:41:14.466690,2020-03-15,2020,3,15,Adidas,reebok,0,2020-03-15
5,hypebeast.com,2020-03-15 20:41:14.470311,2020-03-15,2020,3,15,Adidas,adidas,1,2020-03-15
6,hypebeast.com,2020-03-15 20:41:14.473796,2020-03-15,2020,3,15,Adidas,kanye,0,2020-03-15
7,hypebeast.com,2020-03-15 20:41:14.477388,2020-03-15,2020,3,15,Adidas,yeezy,0,2020-03-15
8,hypebeast.com,2020-03-15 20:41:14.481109,2020-03-15,2020,3,15,New Balance,NB,0,2020-03-15
9,hypebeast.com,2020-03-15 20:41:14.484825,2020-03-15,2020,3,15,New Balance,new balance,0,2020-03-15
10,hypebeast.com,2020-03-15 20:41:14.488549,2020-03-15,2020,3,15,Puma,Puma,0,2020-03-15
11,hypebeast.com,2020-03-15 20:41:14.492035,2020-03-15,2020,3,15,Puma,puma,1,2020-03-15
12,hypebeast.com,2020-03-15 20:41:14.495733,2020-03-15,2020,3,15,Vans,Vans,0,2020-03-15
13,hypebeast.com,2020-03-15 20:41:14.499339,2020-03-15,2020,3,15,Vans,vans,0,2020-03-15
