,website,dtg,date,year,month,day,shoe_company,brand,count,short_date
0,sneakernews.com,2020-04-21 07:08:18.681562,2020-04-21,2020,4,21,Nike,nike,15,2020-04-21
1,sneakernews.com,2020-04-21 07:08:18.690595,2020-04-21,2020,4,21,Nike,jordan,20,2020-04-21
2,sneakernews.com,2020-04-21 07:08:18.695176,2020-04-21,2020,4,21,Nike,converse,3,2020-04-21
3,sneakernews.com,2020-04-21 07:08:18.699599,2020-04-21,2020,4,21,Adidas,adidas,6,2020-04-21
4,sneakernews.com,2020-04-21 07:08:18.703719,2020-04-21,2020,4,21,Adidas,reebok,2,2020-04-21
5,sneakernews.com,2020-04-21 07:08:18.707475,2020-04-21,2020,4,21,Adidas,adidas,6,2020-04-21
6,sneakernews.com,2020-04-21 07:08:18.710932,2020-04-21,2020,4,21,Adidas,kanye,0,2020-04-21
7,sneakernews.com,2020-04-21 07:08:18.714444,2020-04-21,2020,4,21,Adidas,yeezy,6,2020-04-21
8,sneakernews.com,2020-04-21 07:08:18.717995,2020-04-21,2020,4,21,New Balance,NB,0,2020-04-21
9,sneakernews.com,2020-04-21 07:08:18.721612,2020-04-21,2020,4,21,New Balance,new balance,3,2020-04-21
10,sneakernews.com,2020-04-21 07:08:18.725210,2020-04-21,2020,4,21,Puma,Puma,0,2020-04-21
11,sneakernews.com,2020-04-21 07:08:18.728673,2020-04-21,2020,4,21,Puma,puma,2,2020-04-21
12,sneakernews.com,2020-04-21 07:08:18.732275,2020-04-21,2020,4,21,Vans,Vans,0,2020-04-21
13,sneakernews.com,2020-04-21 07:08:18.735743,2020-04-21,2020,4,21,Vans,vans,2,2020-04-21
0,Solecollector.com,2020-04-21 07:08:21.725933,2020-04-21,2020,4,21,Nike,nike,5,2020-04-21
1,Solecollector.com,2020-04-21 07:08:21.729873,2020-04-21,2020,4,21,Nike,jordan,7,2020-04-21
2,Solecollector.com,2020-04-21 07:08:21.733949,2020-04-21,2020,4,21,Nike,converse,0,2020-04-21
3,Solecollector.com,2020-04-21 07:08:21.738056,2020-04-21,2020,4,21,Adidas,adidas,1,2020-04-21
4,Solecollector.com,2020-04-21 07:08:21.741494,2020-04-21,2020,4,21,Adidas,reebok,1,2020-04-21
5,Solecollector.com,2020-04-21 07:08:21.744920,2020-04-21,2020,4,21,Adidas,adidas,1,2020-04-21
6,Solecollector.com,2020-04-21 07:08:21.748594,2020-04-21,2020,4,21,Adidas,kanye,0,2020-04-21
7,Solecollector.com,2020-04-21 07:08:21.752019,2020-04-21,2020,4,21,Adidas,yeezy,0,2020-04-21
8,Solecollector.com,2020-04-21 07:08:21.755552,2020-04-21,2020,4,21,New Balance,NB,0,2020-04-21
9,Solecollector.com,2020-04-21 07:08:21.758996,2020-04-21,2020,4,21,New Balance,new balance,2,2020-04-21
10,Solecollector.com,2020-04-21 07:08:21.762628,2020-04-21,2020,4,21,Puma,Puma,0,2020-04-21
11,Solecollector.com,2020-04-21 07:08:21.766465,2020-04-21,2020,4,21,Puma,puma,2,2020-04-21
12,Solecollector.com,2020-04-21 07:08:21.770252,2020-04-21,2020,4,21,Vans,Vans,0,2020-04-21
13,Solecollector.com,2020-04-21 07:08:21.773782,2020-04-21,2020,4,21,Vans,vans,0,2020-04-21
0,hypebeast.com,2020-04-21 07:08:23.576253,2020-04-21,2020,4,21,Nike,nike,3,2020-04-21
1,hypebeast.com,2020-04-21 07:08:23.579987,2020-04-21,2020,4,21,Nike,jordan,3,2020-04-21
2,hypebeast.com,2020-04-21 07:08:23.584061,2020-04-21,2020,4,21,Nike,converse,2,2020-04-21
3,hypebeast.com,2020-04-21 07:08:23.587678,2020-04-21,2020,4,21,Adidas,adidas,2,2020-04-21
4,hypebeast.com,2020-04-21 07:08:23.591552,2020-04-21,2020,4,21,Adidas,reebok,0,2020-04-21
5,hypebeast.com,2020-04-21 07:08:23.595302,2020-04-21,2020,4,21,Adidas,adidas,2,2020-04-21
6,hypebeast.com,2020-04-21 07:08:23.598982,2020-04-21,2020,4,21,Adidas,kanye,0,2020-04-21
7,hypebeast.com,2020-04-21 07:08:23.602561,2020-04-21,2020,4,21,Adidas,yeezy,0,2020-04-21
8,hypebeast.com,2020-04-21 07:08:23.606076,2020-04-21,2020,4,21,New Balance,NB,0,2020-04-21
9,hypebeast.com,2020-04-21 07:08:23.609978,2020-04-21,2020,4,21,New Balance,new balance,1,2020-04-21
10,hypebeast.com,2020-04-21 07:08:23.613505,2020-04-21,2020,4,21,Puma,Puma,0,2020-04-21
11,hypebeast.com,2020-04-21 07:08:23.617740,2020-04-21,2020,4,21,Puma,puma,1,2020-04-21
12,hypebeast.com,2020-04-21 07:08:23.621575,2020-04-21,2020,4,21,Vans,Vans,0,2020-04-21
13,hypebeast.com,2020-04-21 07:08:23.625402,2020-04-21,2020,4,21,Vans,vans,0,2020-04-21
