,website,dtg,date,year,month,day,category_name,item,count,short_date
0,sneakernews.com,2019-12-30 06:11:12.605972,2019-12-30,2019,12,30,Nike,nike,17,2019-12-30
1,sneakernews.com,2019-12-30 06:11:12.613325,2019-12-30,2019,12,30,Nike,jordan,16,2019-12-30
2,sneakernews.com,2019-12-30 06:11:12.617791,2019-12-30,2019,12,30,Nike,converse,2,2019-12-30
3,sneakernews.com,2019-12-30 06:11:12.622366,2019-12-30,2019,12,30,Adidas,adidas,7,2019-12-30
4,sneakernews.com,2019-12-30 06:11:12.627344,2019-12-30,2019,12,30,Adidas,reebok,2,2019-12-30
5,sneakernews.com,2019-12-30 06:11:12.631709,2019-12-30,2019,12,30,Adidas,ADIDAS,0,2019-12-30
6,sneakernews.com,2019-12-30 06:11:12.636069,2019-12-30,2019,12,30,Adidas,Yeezy,0,2019-12-30
7,sneakernews.com,2019-12-30 06:11:12.640498,2019-12-30,2019,12,30,Adidas,Kanye,0,2019-12-30
8,sneakernews.com,2019-12-30 06:11:12.644961,2019-12-30,2019,12,30,Adidas,adidas,7,2019-12-30
9,sneakernews.com,2019-12-30 06:11:12.649526,2019-12-30,2019,12,30,Adidas,kanye,0,2019-12-30
10,sneakernews.com,2019-12-30 06:11:12.653615,2019-12-30,2019,12,30,Adidas,yeezy,5,2019-12-30
11,sneakernews.com,2019-12-30 06:11:12.657471,2019-12-30,2019,12,30,New Balance,New Balance,0,2019-12-30
12,sneakernews.com,2019-12-30 06:11:12.661054,2019-12-30,2019,12,30,New Balance,NB,0,2019-12-30
13,sneakernews.com,2019-12-30 06:11:12.664610,2019-12-30,2019,12,30,New Balance,new balance,2,2019-12-30
14,sneakernews.com,2019-12-30 06:11:12.668637,2019-12-30,2019,12,30,Puma,Puma,0,2019-12-30
15,sneakernews.com,2019-12-30 06:11:12.672563,2019-12-30,2019,12,30,Puma,puma,2,2019-12-30
16,sneakernews.com,2019-12-30 06:11:12.676130,2019-12-30,2019,12,30,Vans,Vans,0,2019-12-30
17,sneakernews.com,2019-12-30 06:11:12.679769,2019-12-30,2019,12,30,Vans,vans,2,2019-12-30
0,Solecollector.com,2019-12-30 06:11:15.018255,2019-12-30,2019,12,30,Nike,nike,7,2019-12-30
1,Solecollector.com,2019-12-30 06:11:15.022258,2019-12-30,2019,12,30,Nike,jordan,6,2019-12-30
2,Solecollector.com,2019-12-30 06:11:15.026809,2019-12-30,2019,12,30,Nike,converse,0,2019-12-30
3,Solecollector.com,2019-12-30 06:11:15.031182,2019-12-30,2019,12,30,Adidas,adidas,2,2019-12-30
4,Solecollector.com,2019-12-30 06:11:15.035639,2019-12-30,2019,12,30,Adidas,reebok,1,2019-12-30
5,Solecollector.com,2019-12-30 06:11:15.039850,2019-12-30,2019,12,30,Adidas,ADIDAS,0,2019-12-30
6,Solecollector.com,2019-12-30 06:11:15.043920,2019-12-30,2019,12,30,Adidas,Yeezy,0,2019-12-30
7,Solecollector.com,2019-12-30 06:11:15.048015,2019-12-30,2019,12,30,Adidas,Kanye,0,2019-12-30
8,Solecollector.com,2019-12-30 06:11:15.052865,2019-12-30,2019,12,30,Adidas,adidas,2,2019-12-30
9,Solecollector.com,2019-12-30 06:11:15.056786,2019-12-30,2019,12,30,Adidas,kanye,0,2019-12-30
10,Solecollector.com,2019-12-30 06:11:15.061292,2019-12-30,2019,12,30,Adidas,yeezy,0,2019-12-30
11,Solecollector.com,2019-12-30 06:11:15.064863,2019-12-30,2019,12,30,New Balance,New Balance,0,2019-12-30
12,Solecollector.com,2019-12-30 06:11:15.068582,2019-12-30,2019,12,30,New Balance,NB,0,2019-12-30
13,Solecollector.com,2019-12-30 06:11:15.072290,2019-12-30,2019,12,30,New Balance,new balance,0,2019-12-30
14,Solecollector.com,2019-12-30 06:11:15.075892,2019-12-30,2019,12,30,Puma,Puma,0,2019-12-30
15,Solecollector.com,2019-12-30 06:11:15.080367,2019-12-30,2019,12,30,Puma,puma,1,2019-12-30
