,website,dtg,date,year,month,day,shoe_company,brand,count,short_date
0,sneakernews.com,2020-08-12 07:19:17.747189,2020-08-12,2020,8,12,Nike,nike,8,2020-08-12
1,sneakernews.com,2020-08-12 07:19:17.757717,2020-08-12,2020,8,12,Nike,jordan,19,2020-08-12
2,sneakernews.com,2020-08-12 07:19:17.766306,2020-08-12,2020,8,12,Nike,converse,2,2020-08-12
3,sneakernews.com,2020-08-12 07:19:17.773532,2020-08-12,2020,8,12,Adidas,adidas,9,2020-08-12
4,sneakernews.com,2020-08-12 07:19:17.780100,2020-08-12,2020,8,12,Adidas,reebok,3,2020-08-12
5,sneakernews.com,2020-08-12 07:19:17.786734,2020-08-12,2020,8,12,Adidas,adidas,9,2020-08-12
6,sneakernews.com,2020-08-12 07:19:17.794603,2020-08-12,2020,8,12,Adidas,kanye,0,2020-08-12
7,sneakernews.com,2020-08-12 07:19:17.802163,2020-08-12,2020,8,12,Adidas,yeezy,8,2020-08-12
8,sneakernews.com,2020-08-12 07:19:17.808368,2020-08-12,2020,8,12,New Balance,NB,0,2020-08-12
9,sneakernews.com,2020-08-12 07:19:17.813827,2020-08-12,2020,8,12,New Balance,new balance,4,2020-08-12
10,sneakernews.com,2020-08-12 07:19:17.819471,2020-08-12,2020,8,12,Puma,Puma,0,2020-08-12
11,sneakernews.com,2020-08-12 07:19:17.825778,2020-08-12,2020,8,12,Puma,puma,2,2020-08-12
12,sneakernews.com,2020-08-12 07:19:17.831117,2020-08-12,2020,8,12,Vans,Vans,0,2020-08-12
13,sneakernews.com,2020-08-12 07:19:17.835204,2020-08-12,2020,8,12,Vans,vans,6,2020-08-12
0,Solecollector.com,2020-08-12 07:19:19.888482,2020-08-12,2020,8,12,Nike,nike,4,2020-08-12
1,Solecollector.com,2020-08-12 07:19:19.898398,2020-08-12,2020,8,12,Nike,jordan,5,2020-08-12
2,Solecollector.com,2020-08-12 07:19:19.904217,2020-08-12,2020,8,12,Nike,converse,0,2020-08-12
3,Solecollector.com,2020-08-12 07:19:19.909702,2020-08-12,2020,8,12,Adidas,adidas,3,2020-08-12
4,Solecollector.com,2020-08-12 07:19:19.915243,2020-08-12,2020,8,12,Adidas,reebok,1,2020-08-12
5,Solecollector.com,2020-08-12 07:19:19.920532,2020-08-12,2020,8,12,Adidas,adidas,3,2020-08-12
6,Solecollector.com,2020-08-12 07:19:19.925839,2020-08-12,2020,8,12,Adidas,kanye,1,2020-08-12
7,Solecollector.com,2020-08-12 07:19:19.930852,2020-08-12,2020,8,12,Adidas,yeezy,0,2020-08-12
8,Solecollector.com,2020-08-12 07:19:19.935910,2020-08-12,2020,8,12,New Balance,NB,0,2020-08-12
9,Solecollector.com,2020-08-12 07:19:19.940757,2020-08-12,2020,8,12,New Balance,new balance,0,2020-08-12
10,Solecollector.com,2020-08-12 07:19:19.945532,2020-08-12,2020,8,12,Puma,Puma,0,2020-08-12
11,Solecollector.com,2020-08-12 07:19:19.950455,2020-08-12,2020,8,12,Puma,puma,1,2020-08-12
12,Solecollector.com,2020-08-12 07:19:19.955226,2020-08-12,2020,8,12,Vans,Vans,0,2020-08-12
13,Solecollector.com,2020-08-12 07:19:19.959472,2020-08-12,2020,8,12,Vans,vans,0,2020-08-12
0,hypebeast.com,2020-08-12 07:19:22.383458,2020-08-12,2020,8,12,Nike,nike,4,2020-08-12
1,hypebeast.com,2020-08-12 07:19:22.392154,2020-08-12,2020,8,12,Nike,jordan,2,2020-08-12
2,hypebeast.com,2020-08-12 07:19:22.396065,2020-08-12,2020,8,12,Nike,converse,1,2020-08-12
3,hypebeast.com,2020-08-12 07:19:22.400041,2020-08-12,2020,8,12,Adidas,adidas,3,2020-08-12
4,hypebeast.com,2020-08-12 07:19:22.404083,2020-08-12,2020,8,12,Adidas,reebok,0,2020-08-12
5,hypebeast.com,2020-08-12 07:19:22.408418,2020-08-12,2020,8,12,Adidas,adidas,3,2020-08-12
6,hypebeast.com,2020-08-12 07:19:22.412401,2020-08-12,2020,8,12,Adidas,kanye,0,2020-08-12
7,hypebeast.com,2020-08-12 07:19:22.416282,2020-08-12,2020,8,12,Adidas,yeezy,0,2020-08-12
8,hypebeast.com,2020-08-12 07:19:22.420344,2020-08-12,2020,8,12,New Balance,NB,0,2020-08-12
9,hypebeast.com,2020-08-12 07:19:22.424305,2020-08-12,2020,8,12,New Balance,new balance,2,2020-08-12
10,hypebeast.com,2020-08-12 07:19:22.428201,2020-08-12,2020,8,12,Puma,Puma,0,2020-08-12
11,hypebeast.com,2020-08-12 07:19:22.432197,2020-08-12,2020,8,12,Puma,puma,1,2020-08-12
12,hypebeast.com,2020-08-12 07:19:22.436184,2020-08-12,2020,8,12,Vans,Vans,0,2020-08-12
13,hypebeast.com,2020-08-12 07:19:22.440188,2020-08-12,2020,8,12,Vans,vans,0,2020-08-12
