,website,dtg,date,year,month,day,shoe_company,brand,count,short_date
0,sneakernews.com,2020-09-02 07:46:15.288612,2020-09-02,2020,9,2,Nike,nike,11,2020-09-02
1,sneakernews.com,2020-09-02 07:46:15.297225,2020-09-02,2020,9,2,Nike,jordan,28,2020-09-02
2,sneakernews.com,2020-09-02 07:46:15.304303,2020-09-02,2020,9,2,Nike,converse,2,2020-09-02
3,sneakernews.com,2020-09-02 07:46:15.310725,2020-09-02,2020,9,2,Adidas,adidas,8,2020-09-02
4,sneakernews.com,2020-09-02 07:46:15.317219,2020-09-02,2020,9,2,Adidas,reebok,2,2020-09-02
5,sneakernews.com,2020-09-02 07:46:15.324322,2020-09-02,2020,9,2,Adidas,adidas,8,2020-09-02
6,sneakernews.com,2020-09-02 07:46:15.332063,2020-09-02,2020,9,2,Adidas,kanye,0,2020-09-02
7,sneakernews.com,2020-09-02 07:46:15.339009,2020-09-02,2020,9,2,Adidas,yeezy,9,2020-09-02
8,sneakernews.com,2020-09-02 07:46:15.346077,2020-09-02,2020,9,2,New Balance,NB,0,2020-09-02
9,sneakernews.com,2020-09-02 07:46:15.352390,2020-09-02,2020,9,2,New Balance,new balance,3,2020-09-02
10,sneakernews.com,2020-09-02 07:46:15.358329,2020-09-02,2020,9,2,Puma,Puma,0,2020-09-02
11,sneakernews.com,2020-09-02 07:46:15.364912,2020-09-02,2020,9,2,Puma,puma,2,2020-09-02
12,sneakernews.com,2020-09-02 07:46:15.371628,2020-09-02,2020,9,2,Vans,Vans,0,2020-09-02
13,sneakernews.com,2020-09-02 07:46:15.377431,2020-09-02,2020,9,2,Vans,vans,2,2020-09-02
0,Solecollector.com,2020-09-02 07:46:17.412328,2020-09-02,2020,9,2,Nike,nike,3,2020-09-02
1,Solecollector.com,2020-09-02 07:46:17.418439,2020-09-02,2020,9,2,Nike,jordan,7,2020-09-02
2,Solecollector.com,2020-09-02 07:46:17.422722,2020-09-02,2020,9,2,Nike,converse,0,2020-09-02
3,Solecollector.com,2020-09-02 07:46:17.426945,2020-09-02,2020,9,2,Adidas,adidas,4,2020-09-02
4,Solecollector.com,2020-09-02 07:46:17.431472,2020-09-02,2020,9,2,Adidas,reebok,1,2020-09-02
5,Solecollector.com,2020-09-02 07:46:17.436021,2020-09-02,2020,9,2,Adidas,adidas,4,2020-09-02
6,Solecollector.com,2020-09-02 07:46:17.440242,2020-09-02,2020,9,2,Adidas,kanye,0,2020-09-02
7,Solecollector.com,2020-09-02 07:46:17.444328,2020-09-02,2020,9,2,Adidas,yeezy,1,2020-09-02
8,Solecollector.com,2020-09-02 07:46:17.448517,2020-09-02,2020,9,2,New Balance,NB,0,2020-09-02
9,Solecollector.com,2020-09-02 07:46:17.452913,2020-09-02,2020,9,2,New Balance,new balance,1,2020-09-02
10,Solecollector.com,2020-09-02 07:46:17.457160,2020-09-02,2020,9,2,Puma,Puma,0,2020-09-02
11,Solecollector.com,2020-09-02 07:46:17.461414,2020-09-02,2020,9,2,Puma,puma,1,2020-09-02
12,Solecollector.com,2020-09-02 07:46:17.465814,2020-09-02,2020,9,2,Vans,Vans,0,2020-09-02
13,Solecollector.com,2020-09-02 07:46:17.470209,2020-09-02,2020,9,2,Vans,vans,0,2020-09-02
0,hypebeast.com,2020-09-02 07:46:19.577275,2020-09-02,2020,9,2,Nike,nike,2,2020-09-02
1,hypebeast.com,2020-09-02 07:46:19.581936,2020-09-02,2020,9,2,Nike,jordan,1,2020-09-02
2,hypebeast.com,2020-09-02 07:46:19.587771,2020-09-02,2020,9,2,Nike,converse,1,2020-09-02
3,hypebeast.com,2020-09-02 07:46:19.592819,2020-09-02,2020,9,2,Adidas,adidas,7,2020-09-02
4,hypebeast.com,2020-09-02 07:46:19.597395,2020-09-02,2020,9,2,Adidas,reebok,0,2020-09-02
5,hypebeast.com,2020-09-02 07:46:19.601542,2020-09-02,2020,9,2,Adidas,adidas,7,2020-09-02
6,hypebeast.com,2020-09-02 07:46:19.605556,2020-09-02,2020,9,2,Adidas,kanye,1,2020-09-02
7,hypebeast.com,2020-09-02 07:46:19.609527,2020-09-02,2020,9,2,Adidas,yeezy,4,2020-09-02
8,hypebeast.com,2020-09-02 07:46:19.613629,2020-09-02,2020,9,2,New Balance,NB,0,2020-09-02
9,hypebeast.com,2020-09-02 07:46:19.618295,2020-09-02,2020,9,2,New Balance,new balance,0,2020-09-02
10,hypebeast.com,2020-09-02 07:46:19.622630,2020-09-02,2020,9,2,Puma,Puma,0,2020-09-02
11,hypebeast.com,2020-09-02 07:46:19.626810,2020-09-02,2020,9,2,Puma,puma,1,2020-09-02
12,hypebeast.com,2020-09-02 07:46:19.630944,2020-09-02,2020,9,2,Vans,Vans,0,2020-09-02
13,hypebeast.com,2020-09-02 07:46:19.635263,2020-09-02,2020,9,2,Vans,vans,0,2020-09-02
