,website,dtg,date,year,month,day,category_name,item,count,short_date
0,sneakernews.com,2020-03-18 18:20:53.951032,2020-03-18,2020,3,18,Nike,nike,8,2020-03-18
1,sneakernews.com,2020-03-18 18:20:53.954892,2020-03-18,2020,3,18,Nike,jordan,23,2020-03-18
2,sneakernews.com,2020-03-18 18:20:53.958296,2020-03-18,2020,3,18,Nike,converse,2,2020-03-18
3,sneakernews.com,2020-03-18 18:20:53.961691,2020-03-18,2020,3,18,Adidas,adidas,8,2020-03-18
4,sneakernews.com,2020-03-18 18:20:53.964992,2020-03-18,2020,3,18,Adidas,reebok,2,2020-03-18
5,sneakernews.com,2020-03-18 18:20:53.968850,2020-03-18,2020,3,18,Adidas,adidas,8,2020-03-18
6,sneakernews.com,2020-03-18 18:20:53.973981,2020-03-18,2020,3,18,Adidas,kanye,0,2020-03-18
7,sneakernews.com,2020-03-18 18:20:53.977404,2020-03-18,2020,3,18,Adidas,yeezy,8,2020-03-18
8,sneakernews.com,2020-03-18 18:20:53.981561,2020-03-18,2020,3,18,New Balance,NB,0,2020-03-18
9,sneakernews.com,2020-03-18 18:20:53.984887,2020-03-18,2020,3,18,New Balance,new balance,2,2020-03-18
10,sneakernews.com,2020-03-18 18:20:53.988213,2020-03-18,2020,3,18,Puma,Puma,0,2020-03-18
11,sneakernews.com,2020-03-18 18:20:53.991497,2020-03-18,2020,3,18,Puma,puma,2,2020-03-18
12,sneakernews.com,2020-03-18 18:20:53.995037,2020-03-18,2020,3,18,Vans,Vans,0,2020-03-18
13,sneakernews.com,2020-03-18 18:20:53.998376,2020-03-18,2020,3,18,Vans,vans,2,2020-03-18
0,Solecollector.com,2020-03-18 18:20:54.928735,2020-03-18,2020,3,18,Nike,nike,4,2020-03-18
1,Solecollector.com,2020-03-18 18:20:54.932581,2020-03-18,2020,3,18,Nike,jordan,7,2020-03-18
2,Solecollector.com,2020-03-18 18:20:54.936067,2020-03-18,2020,3,18,Nike,converse,0,2020-03-18
3,Solecollector.com,2020-03-18 18:20:54.939426,2020-03-18,2020,3,18,Adidas,adidas,4,2020-03-18
4,Solecollector.com,2020-03-18 18:20:54.942807,2020-03-18,2020,3,18,Adidas,reebok,1,2020-03-18
5,Solecollector.com,2020-03-18 18:20:54.946308,2020-03-18,2020,3,18,Adidas,adidas,4,2020-03-18
6,Solecollector.com,2020-03-18 18:20:54.949745,2020-03-18,2020,3,18,Adidas,kanye,0,2020-03-18
7,Solecollector.com,2020-03-18 18:20:54.953176,2020-03-18,2020,3,18,Adidas,yeezy,2,2020-03-18
8,Solecollector.com,2020-03-18 18:20:54.957887,2020-03-18,2020,3,18,New Balance,NB,0,2020-03-18
9,Solecollector.com,2020-03-18 18:20:54.961442,2020-03-18,2020,3,18,New Balance,new balance,0,2020-03-18
10,Solecollector.com,2020-03-18 18:20:54.965031,2020-03-18,2020,3,18,Puma,Puma,0,2020-03-18
11,Solecollector.com,2020-03-18 18:20:54.968684,2020-03-18,2020,3,18,Puma,puma,1,2020-03-18
12,Solecollector.com,2020-03-18 18:20:54.972333,2020-03-18,2020,3,18,Vans,Vans,0,2020-03-18
13,Solecollector.com,2020-03-18 18:20:54.976140,2020-03-18,2020,3,18,Vans,vans,0,2020-03-18
0,hypebeast.com,2020-03-18 18:20:56.367758,2020-03-18,2020,3,18,Nike,nike,3,2020-03-18
1,hypebeast.com,2020-03-18 18:20:56.371368,2020-03-18,2020,3,18,Nike,jordan,1,2020-03-18
2,hypebeast.com,2020-03-18 18:20:56.374842,2020-03-18,2020,3,18,Nike,converse,1,2020-03-18
3,hypebeast.com,2020-03-18 18:20:56.378379,2020-03-18,2020,3,18,Adidas,adidas,1,2020-03-18
4,hypebeast.com,2020-03-18 18:20:56.381971,2020-03-18,2020,3,18,Adidas,reebok,0,2020-03-18
5,hypebeast.com,2020-03-18 18:20:56.385387,2020-03-18,2020,3,18,Adidas,adidas,1,2020-03-18
6,hypebeast.com,2020-03-18 18:20:56.389003,2020-03-18,2020,3,18,Adidas,kanye,0,2020-03-18
7,hypebeast.com,2020-03-18 18:20:56.392512,2020-03-18,2020,3,18,Adidas,yeezy,0,2020-03-18
8,hypebeast.com,2020-03-18 18:20:56.396196,2020-03-18,2020,3,18,New Balance,NB,0,2020-03-18
9,hypebeast.com,2020-03-18 18:20:56.399765,2020-03-18,2020,3,18,New Balance,new balance,0,2020-03-18
10,hypebeast.com,2020-03-18 18:20:56.403250,2020-03-18,2020,3,18,Puma,Puma,0,2020-03-18
11,hypebeast.com,2020-03-18 18:20:56.406650,2020-03-18,2020,3,18,Puma,puma,1,2020-03-18
12,hypebeast.com,2020-03-18 18:20:56.410394,2020-03-18,2020,3,18,Vans,Vans,0,2020-03-18
13,hypebeast.com,2020-03-18 18:20:56.414496,2020-03-18,2020,3,18,Vans,vans,0,2020-03-18
