,website,dtg,date,year,month,day,shoe_company,brand,count,short_date
0,sneakernews.com,2022-02-11 21:00:24.077871,2022-02-11,2022,2,11,Nike,nike,9,2022-02-11
1,sneakernews.com,2022-02-11 21:00:24.087722,2022-02-11,2022,2,11,Nike,jordan,20,2022-02-11
2,sneakernews.com,2022-02-11 21:00:24.094475,2022-02-11,2022,2,11,Nike,converse,2,2022-02-11
3,sneakernews.com,2022-02-11 21:00:24.098992,2022-02-11,2022,2,11,Adidas,adidas,9,2022-02-11
4,sneakernews.com,2022-02-11 21:00:24.103344,2022-02-11,2022,2,11,Adidas,reebok,2,2022-02-11
5,sneakernews.com,2022-02-11 21:00:24.107562,2022-02-11,2022,2,11,Adidas,adidas,9,2022-02-11
6,sneakernews.com,2022-02-11 21:00:24.111516,2022-02-11,2022,2,11,Adidas,kanye,0,2022-02-11
7,sneakernews.com,2022-02-11 21:00:24.115277,2022-02-11,2022,2,11,Adidas,yeezy,10,2022-02-11
8,sneakernews.com,2022-02-11 21:00:24.119381,2022-02-11,2022,2,11,New Balance,NB,0,2022-02-11
9,sneakernews.com,2022-02-11 21:00:24.123962,2022-02-11,2022,2,11,New Balance,new balance,4,2022-02-11
10,sneakernews.com,2022-02-11 21:00:24.128504,2022-02-11,2022,2,11,Puma,Puma,0,2022-02-11
11,sneakernews.com,2022-02-11 21:00:24.132630,2022-02-11,2022,2,11,Puma,puma,2,2022-02-11
12,sneakernews.com,2022-02-11 21:00:24.137599,2022-02-11,2022,2,11,Vans,Vans,0,2022-02-11
13,sneakernews.com,2022-02-11 21:00:24.142177,2022-02-11,2022,2,11,Vans,vans,2,2022-02-11
0,Solecollector.com,2022-02-11 21:00:25.311502,2022-02-11,2022,2,11,Nike,nike,4,2022-02-11
1,Solecollector.com,2022-02-11 21:00:25.315968,2022-02-11,2022,2,11,Nike,jordan,7,2022-02-11
2,Solecollector.com,2022-02-11 21:00:25.320814,2022-02-11,2022,2,11,Nike,converse,0,2022-02-11
3,Solecollector.com,2022-02-11 21:00:25.325493,2022-02-11,2022,2,11,Adidas,adidas,1,2022-02-11
4,Solecollector.com,2022-02-11 21:00:25.330156,2022-02-11,2022,2,11,Adidas,reebok,1,2022-02-11
5,Solecollector.com,2022-02-11 21:00:25.334916,2022-02-11,2022,2,11,Adidas,adidas,1,2022-02-11
6,Solecollector.com,2022-02-11 21:00:25.339693,2022-02-11,2022,2,11,Adidas,kanye,0,2022-02-11
7,Solecollector.com,2022-02-11 21:00:25.344193,2022-02-11,2022,2,11,Adidas,yeezy,0,2022-02-11
8,Solecollector.com,2022-02-11 21:00:25.348597,2022-02-11,2022,2,11,New Balance,NB,0,2022-02-11
9,Solecollector.com,2022-02-11 21:00:25.352920,2022-02-11,2022,2,11,New Balance,new balance,0,2022-02-11
10,Solecollector.com,2022-02-11 21:00:25.357026,2022-02-11,2022,2,11,Puma,Puma,0,2022-02-11
11,Solecollector.com,2022-02-11 21:00:25.360584,2022-02-11,2022,2,11,Puma,puma,1,2022-02-11
12,Solecollector.com,2022-02-11 21:00:25.364115,2022-02-11,2022,2,11,Vans,Vans,0,2022-02-11
13,Solecollector.com,2022-02-11 21:00:25.368245,2022-02-11,2022,2,11,Vans,vans,0,2022-02-11
0,hypebeast.com,2022-02-11 21:00:26.378496,2022-02-11,2022,2,11,Nike,nike,1,2022-02-11
1,hypebeast.com,2022-02-11 21:00:26.381992,2022-02-11,2022,2,11,Nike,jordan,1,2022-02-11
2,hypebeast.com,2022-02-11 21:00:26.385395,2022-02-11,2022,2,11,Nike,converse,0,2022-02-11
3,hypebeast.com,2022-02-11 21:00:26.389057,2022-02-11,2022,2,11,Adidas,adidas,0,2022-02-11
4,hypebeast.com,2022-02-11 21:00:26.392597,2022-02-11,2022,2,11,Adidas,reebok,0,2022-02-11
5,hypebeast.com,2022-02-11 21:00:26.396017,2022-02-11,2022,2,11,Adidas,adidas,0,2022-02-11
6,hypebeast.com,2022-02-11 21:00:26.399399,2022-02-11,2022,2,11,Adidas,kanye,1,2022-02-11
7,hypebeast.com,2022-02-11 21:00:26.402753,2022-02-11,2022,2,11,Adidas,yeezy,0,2022-02-11
8,hypebeast.com,2022-02-11 21:00:26.406149,2022-02-11,2022,2,11,New Balance,NB,0,2022-02-11
9,hypebeast.com,2022-02-11 21:00:26.409817,2022-02-11,2022,2,11,New Balance,new balance,0,2022-02-11
10,hypebeast.com,2022-02-11 21:00:26.413454,2022-02-11,2022,2,11,Puma,Puma,0,2022-02-11
11,hypebeast.com,2022-02-11 21:00:26.416871,2022-02-11,2022,2,11,Puma,puma,0,2022-02-11
12,hypebeast.com,2022-02-11 21:00:26.420288,2022-02-11,2022,2,11,Vans,Vans,0,2022-02-11
13,hypebeast.com,2022-02-11 21:00:26.423761,2022-02-11,2022,2,11,Vans,vans,0,2022-02-11
