,website,dtg,date,year,month,day,shoe_company,brand,count,short_date
0,sneakernews.com,2020-11-01 12:46:51.243807,2020-11-01,2020,11,1,Nike,nike,10,2020-11-01
1,sneakernews.com,2020-11-01 12:46:51.252010,2020-11-01,2020,11,1,Nike,jordan,25,2020-11-01
2,sneakernews.com,2020-11-01 12:46:51.257881,2020-11-01,2020,11,1,Nike,converse,2,2020-11-01
3,sneakernews.com,2020-11-01 12:46:51.264207,2020-11-01,2020,11,1,Adidas,adidas,7,2020-11-01
4,sneakernews.com,2020-11-01 12:46:51.269644,2020-11-01,2020,11,1,Adidas,reebok,3,2020-11-01
5,sneakernews.com,2020-11-01 12:46:51.275073,2020-11-01,2020,11,1,Adidas,adidas,7,2020-11-01
6,sneakernews.com,2020-11-01 12:46:51.281213,2020-11-01,2020,11,1,Adidas,kanye,0,2020-11-01
7,sneakernews.com,2020-11-01 12:46:51.286823,2020-11-01,2020,11,1,Adidas,yeezy,8,2020-11-01
8,sneakernews.com,2020-11-01 12:46:51.292069,2020-11-01,2020,11,1,New Balance,NB,0,2020-11-01
9,sneakernews.com,2020-11-01 12:46:51.298146,2020-11-01,2020,11,1,New Balance,new balance,2,2020-11-01
10,sneakernews.com,2020-11-01 12:46:51.303840,2020-11-01,2020,11,1,Puma,Puma,0,2020-11-01
11,sneakernews.com,2020-11-01 12:46:51.309013,2020-11-01,2020,11,1,Puma,puma,2,2020-11-01
12,sneakernews.com,2020-11-01 12:46:51.314216,2020-11-01,2020,11,1,Vans,Vans,0,2020-11-01
13,sneakernews.com,2020-11-01 12:46:51.319567,2020-11-01,2020,11,1,Vans,vans,2,2020-11-01
0,Solecollector.com,2020-11-01 12:46:54.128461,2020-11-01,2020,11,1,Nike,nike,5,2020-11-01
1,Solecollector.com,2020-11-01 12:46:54.135540,2020-11-01,2020,11,1,Nike,jordan,3,2020-11-01
2,Solecollector.com,2020-11-01 12:46:54.140830,2020-11-01,2020,11,1,Nike,converse,0,2020-11-01
3,Solecollector.com,2020-11-01 12:46:54.146161,2020-11-01,2020,11,1,Adidas,adidas,3,2020-11-01
4,Solecollector.com,2020-11-01 12:46:54.151410,2020-11-01,2020,11,1,Adidas,reebok,1,2020-11-01
5,Solecollector.com,2020-11-01 12:46:54.156605,2020-11-01,2020,11,1,Adidas,adidas,3,2020-11-01
6,Solecollector.com,2020-11-01 12:46:54.161859,2020-11-01,2020,11,1,Adidas,kanye,0,2020-11-01
7,Solecollector.com,2020-11-01 12:46:54.167255,2020-11-01,2020,11,1,Adidas,yeezy,0,2020-11-01
8,Solecollector.com,2020-11-01 12:46:54.172646,2020-11-01,2020,11,1,New Balance,NB,0,2020-11-01
9,Solecollector.com,2020-11-01 12:46:54.178152,2020-11-01,2020,11,1,New Balance,new balance,2,2020-11-01
10,Solecollector.com,2020-11-01 12:46:54.183766,2020-11-01,2020,11,1,Puma,Puma,0,2020-11-01
11,Solecollector.com,2020-11-01 12:46:54.189261,2020-11-01,2020,11,1,Puma,puma,1,2020-11-01
12,Solecollector.com,2020-11-01 12:46:54.195710,2020-11-01,2020,11,1,Vans,Vans,0,2020-11-01
13,Solecollector.com,2020-11-01 12:46:54.201106,2020-11-01,2020,11,1,Vans,vans,0,2020-11-01
0,hypebeast.com,2020-11-01 12:46:56.416424,2020-11-01,2020,11,1,Nike,nike,2,2020-11-01
1,hypebeast.com,2020-11-01 12:46:56.421753,2020-11-01,2020,11,1,Nike,jordan,2,2020-11-01
2,hypebeast.com,2020-11-01 12:46:56.427077,2020-11-01,2020,11,1,Nike,converse,1,2020-11-01
3,hypebeast.com,2020-11-01 12:46:56.432287,2020-11-01,2020,11,1,Adidas,adidas,0,2020-11-01
4,hypebeast.com,2020-11-01 12:46:56.437572,2020-11-01,2020,11,1,Adidas,reebok,0,2020-11-01
5,hypebeast.com,2020-11-01 12:46:56.443051,2020-11-01,2020,11,1,Adidas,adidas,0,2020-11-01
6,hypebeast.com,2020-11-01 12:46:56.448163,2020-11-01,2020,11,1,Adidas,kanye,0,2020-11-01
7,hypebeast.com,2020-11-01 12:46:56.453660,2020-11-01,2020,11,1,Adidas,yeezy,0,2020-11-01
8,hypebeast.com,2020-11-01 12:46:56.459111,2020-11-01,2020,11,1,New Balance,NB,0,2020-11-01
9,hypebeast.com,2020-11-01 12:46:56.464316,2020-11-01,2020,11,1,New Balance,new balance,0,2020-11-01
10,hypebeast.com,2020-11-01 12:46:56.469744,2020-11-01,2020,11,1,Puma,Puma,0,2020-11-01
11,hypebeast.com,2020-11-01 12:46:56.474934,2020-11-01,2020,11,1,Puma,puma,0,2020-11-01
12,hypebeast.com,2020-11-01 12:46:56.484930,2020-11-01,2020,11,1,Vans,Vans,0,2020-11-01
13,hypebeast.com,2020-11-01 12:46:56.490197,2020-11-01,2020,11,1,Vans,vans,0,2020-11-01
