,website,dtg,date,year,month,day,category_name,item,count,short_date
0,sneakernews.com,2019-12-22 17:39:23.258469,2019-12-22,2019,12,22,Nike,nike,8,2019-12-22
1,sneakernews.com,2019-12-22 17:39:23.263850,2019-12-22,2019,12,22,Nike,jordan,18,2019-12-22
2,sneakernews.com,2019-12-22 17:39:23.267902,2019-12-22,2019,12,22,Nike,converse,2,2019-12-22
3,sneakernews.com,2019-12-22 17:39:23.271757,2019-12-22,2019,12,22,Adidas,adidas,10,2019-12-22
4,sneakernews.com,2019-12-22 17:39:23.275421,2019-12-22,2019,12,22,Adidas,reebok,2,2019-12-22
5,sneakernews.com,2019-12-22 17:39:23.279088,2019-12-22,2019,12,22,Adidas,ADIDAS,0,2019-12-22
6,sneakernews.com,2019-12-22 17:39:23.282676,2019-12-22,2019,12,22,Adidas,Yeezy,0,2019-12-22
7,sneakernews.com,2019-12-22 17:39:23.286436,2019-12-22,2019,12,22,Adidas,Kanye,0,2019-12-22
8,sneakernews.com,2019-12-22 17:39:23.290042,2019-12-22,2019,12,22,Adidas,adidas,10,2019-12-22
9,sneakernews.com,2019-12-22 17:39:23.293608,2019-12-22,2019,12,22,Adidas,kanye,0,2019-12-22
10,sneakernews.com,2019-12-22 17:39:23.297080,2019-12-22,2019,12,22,Adidas,yeezy,10,2019-12-22
11,sneakernews.com,2019-12-22 17:39:23.300744,2019-12-22,2019,12,22,New Balance,New Balance,0,2019-12-22
12,sneakernews.com,2019-12-22 17:39:23.304759,2019-12-22,2019,12,22,New Balance,NB,0,2019-12-22
13,sneakernews.com,2019-12-22 17:39:23.308571,2019-12-22,2019,12,22,New Balance,new balance,2,2019-12-22
14,sneakernews.com,2019-12-22 17:39:23.312268,2019-12-22,2019,12,22,Puma,Puma,0,2019-12-22
15,sneakernews.com,2019-12-22 17:39:23.315939,2019-12-22,2019,12,22,Puma,puma,2,2019-12-22
16,sneakernews.com,2019-12-22 17:39:23.319758,2019-12-22,2019,12,22,Vans,Vans,0,2019-12-22
17,sneakernews.com,2019-12-22 17:39:23.323428,2019-12-22,2019,12,22,Vans,vans,3,2019-12-22
0,Solecollector.com,2019-12-22 17:39:24.931954,2019-12-22,2019,12,22,Nike,nike,9,2019-12-22
1,Solecollector.com,2019-12-22 17:39:24.935563,2019-12-22,2019,12,22,Nike,jordan,3,2019-12-22
2,Solecollector.com,2019-12-22 17:39:24.938943,2019-12-22,2019,12,22,Nike,converse,0,2019-12-22
3,Solecollector.com,2019-12-22 17:39:24.942455,2019-12-22,2019,12,22,Adidas,adidas,3,2019-12-22
4,Solecollector.com,2019-12-22 17:39:24.945824,2019-12-22,2019,12,22,Adidas,reebok,1,2019-12-22
5,Solecollector.com,2019-12-22 17:39:24.949379,2019-12-22,2019,12,22,Adidas,ADIDAS,0,2019-12-22
6,Solecollector.com,2019-12-22 17:39:24.952748,2019-12-22,2019,12,22,Adidas,Yeezy,0,2019-12-22
7,Solecollector.com,2019-12-22 17:39:24.956152,2019-12-22,2019,12,22,Adidas,Kanye,0,2019-12-22
8,Solecollector.com,2019-12-22 17:39:24.959774,2019-12-22,2019,12,22,Adidas,adidas,3,2019-12-22
9,Solecollector.com,2019-12-22 17:39:24.963263,2019-12-22,2019,12,22,Adidas,kanye,0,2019-12-22
10,Solecollector.com,2019-12-22 17:39:24.966927,2019-12-22,2019,12,22,Adidas,yeezy,2,2019-12-22
11,Solecollector.com,2019-12-22 17:39:24.970303,2019-12-22,2019,12,22,New Balance,New Balance,0,2019-12-22
12,Solecollector.com,2019-12-22 17:39:24.973838,2019-12-22,2019,12,22,New Balance,NB,0,2019-12-22
13,Solecollector.com,2019-12-22 17:39:24.977323,2019-12-22,2019,12,22,New Balance,new balance,0,2019-12-22
14,Solecollector.com,2019-12-22 17:39:24.981277,2019-12-22,2019,12,22,Puma,Puma,0,2019-12-22
15,Solecollector.com,2019-12-22 17:39:24.984804,2019-12-22,2019,12,22,Puma,puma,1,2019-12-22
16,Solecollector.com,2019-12-22 17:39:24.988184,2019-12-22,2019,12,22,Vans,Vans,0,2019-12-22
17,Solecollector.com,2019-12-22 17:39:24.992699,2019-12-22,2019,12,22,Vans,vans,0,2019-12-22
