,website,dtg,date,year,month,day,category_name,item,count,short_date
0,sneakernews.com,2020-01-23 21:26:07.795122,2020-01-23,2020,1,23,Nike,nike,7,2020-01-23
1,sneakernews.com,2020-01-23 21:26:07.812218,2020-01-23,2020,1,23,Nike,jordan,23,2020-01-23
2,sneakernews.com,2020-01-23 21:26:07.817930,2020-01-23,2020,1,23,Nike,converse,3,2020-01-23
3,sneakernews.com,2020-01-23 21:26:07.824244,2020-01-23,2020,1,23,Adidas,adidas,8,2020-01-23
4,sneakernews.com,2020-01-23 21:26:07.829163,2020-01-23,2020,1,23,Adidas,reebok,4,2020-01-23
5,sneakernews.com,2020-01-23 21:26:07.834177,2020-01-23,2020,1,23,Adidas,adidas,8,2020-01-23
6,sneakernews.com,2020-01-23 21:26:07.839907,2020-01-23,2020,1,23,Adidas,kanye,0,2020-01-23
7,sneakernews.com,2020-01-23 21:26:07.845279,2020-01-23,2020,1,23,Adidas,yeezy,6,2020-01-23
8,sneakernews.com,2020-01-23 21:26:07.850918,2020-01-23,2020,1,23,New Balance,NB,0,2020-01-23
9,sneakernews.com,2020-01-23 21:26:07.855454,2020-01-23,2020,1,23,New Balance,new balance,2,2020-01-23
10,sneakernews.com,2020-01-23 21:26:07.862524,2020-01-23,2020,1,23,Puma,Puma,0,2020-01-23
11,sneakernews.com,2020-01-23 21:26:07.867616,2020-01-23,2020,1,23,Puma,puma,2,2020-01-23
12,sneakernews.com,2020-01-23 21:26:07.872125,2020-01-23,2020,1,23,Vans,Vans,0,2020-01-23
13,sneakernews.com,2020-01-23 21:26:07.879205,2020-01-23,2020,1,23,Vans,vans,2,2020-01-23
0,Solecollector.com,2020-01-23 21:26:09.633139,2020-01-23,2020,1,23,Nike,nike,4,2020-01-23
1,Solecollector.com,2020-01-23 21:26:09.637414,2020-01-23,2020,1,23,Nike,jordan,7,2020-01-23
2,Solecollector.com,2020-01-23 21:26:09.640879,2020-01-23,2020,1,23,Nike,converse,0,2020-01-23
3,Solecollector.com,2020-01-23 21:26:09.644414,2020-01-23,2020,1,23,Adidas,adidas,3,2020-01-23
4,Solecollector.com,2020-01-23 21:26:09.647741,2020-01-23,2020,1,23,Adidas,reebok,1,2020-01-23
5,Solecollector.com,2020-01-23 21:26:09.651922,2020-01-23,2020,1,23,Adidas,adidas,3,2020-01-23
6,Solecollector.com,2020-01-23 21:26:09.656024,2020-01-23,2020,1,23,Adidas,kanye,0,2020-01-23
7,Solecollector.com,2020-01-23 21:26:09.659661,2020-01-23,2020,1,23,Adidas,yeezy,2,2020-01-23
8,Solecollector.com,2020-01-23 21:26:09.663099,2020-01-23,2020,1,23,New Balance,NB,0,2020-01-23
9,Solecollector.com,2020-01-23 21:26:09.666475,2020-01-23,2020,1,23,New Balance,new balance,0,2020-01-23
10,Solecollector.com,2020-01-23 21:26:09.669973,2020-01-23,2020,1,23,Puma,Puma,0,2020-01-23
11,Solecollector.com,2020-01-23 21:26:09.673589,2020-01-23,2020,1,23,Puma,puma,1,2020-01-23
12,Solecollector.com,2020-01-23 21:26:09.677064,2020-01-23,2020,1,23,Vans,Vans,0,2020-01-23
13,Solecollector.com,2020-01-23 21:26:09.680479,2020-01-23,2020,1,23,Vans,vans,0,2020-01-23
0,hypebeast.com,2020-01-23 21:26:12.561198,2020-01-23,2020,1,23,Nike,nike,3,2020-01-23
1,hypebeast.com,2020-01-23 21:26:12.564752,2020-01-23,2020,1,23,Nike,jordan,6,2020-01-23
2,hypebeast.com,2020-01-23 21:26:12.568136,2020-01-23,2020,1,23,Nike,converse,1,2020-01-23
3,hypebeast.com,2020-01-23 21:26:12.572360,2020-01-23,2020,1,23,Adidas,adidas,2,2020-01-23
4,hypebeast.com,2020-01-23 21:26:12.575841,2020-01-23,2020,1,23,Adidas,reebok,1,2020-01-23
5,hypebeast.com,2020-01-23 21:26:12.579231,2020-01-23,2020,1,23,Adidas,adidas,2,2020-01-23
6,hypebeast.com,2020-01-23 21:26:12.582621,2020-01-23,2020,1,23,Adidas,kanye,0,2020-01-23
7,hypebeast.com,2020-01-23 21:26:12.586310,2020-01-23,2020,1,23,Adidas,yeezy,0,2020-01-23
8,hypebeast.com,2020-01-23 21:26:12.590231,2020-01-23,2020,1,23,New Balance,NB,0,2020-01-23
9,hypebeast.com,2020-01-23 21:26:12.593820,2020-01-23,2020,1,23,New Balance,new balance,0,2020-01-23
10,hypebeast.com,2020-01-23 21:26:12.597269,2020-01-23,2020,1,23,Puma,Puma,0,2020-01-23
11,hypebeast.com,2020-01-23 21:26:12.600574,2020-01-23,2020,1,23,Puma,puma,1,2020-01-23
12,hypebeast.com,2020-01-23 21:26:12.603945,2020-01-23,2020,1,23,Vans,Vans,0,2020-01-23
13,hypebeast.com,2020-01-23 21:26:12.607254,2020-01-23,2020,1,23,Vans,vans,0,2020-01-23
