,website,dtg,date,year,month,day,category_name,item,count,short_date
0,sneakernews.com,2020-02-09 06:15:57.137669,2020-02-09,2020,2,9,Nike,nike,13,2020-02-09
1,sneakernews.com,2020-02-09 06:15:57.149341,2020-02-09,2020,2,9,Nike,jordan,19,2020-02-09
2,sneakernews.com,2020-02-09 06:15:57.153812,2020-02-09,2020,2,9,Nike,converse,2,2020-02-09
3,sneakernews.com,2020-02-09 06:15:57.161916,2020-02-09,2020,2,9,Adidas,adidas,7,2020-02-09
4,sneakernews.com,2020-02-09 06:15:57.166192,2020-02-09,2020,2,9,Adidas,reebok,2,2020-02-09
5,sneakernews.com,2020-02-09 06:15:57.169949,2020-02-09,2020,2,9,Adidas,adidas,7,2020-02-09
6,sneakernews.com,2020-02-09 06:15:57.173672,2020-02-09,2020,2,9,Adidas,kanye,0,2020-02-09
7,sneakernews.com,2020-02-09 06:15:57.177342,2020-02-09,2020,2,9,Adidas,yeezy,5,2020-02-09
8,sneakernews.com,2020-02-09 06:15:57.181738,2020-02-09,2020,2,9,New Balance,NB,0,2020-02-09
9,sneakernews.com,2020-02-09 06:15:57.193462,2020-02-09,2020,2,9,New Balance,new balance,3,2020-02-09
10,sneakernews.com,2020-02-09 06:15:57.203288,2020-02-09,2020,2,9,Puma,Puma,0,2020-02-09
11,sneakernews.com,2020-02-09 06:15:57.206776,2020-02-09,2020,2,9,Puma,puma,2,2020-02-09
12,sneakernews.com,2020-02-09 06:15:57.210603,2020-02-09,2020,2,9,Vans,Vans,0,2020-02-09
13,sneakernews.com,2020-02-09 06:15:57.217993,2020-02-09,2020,2,9,Vans,vans,2,2020-02-09
0,Solecollector.com,2020-02-09 06:15:59.896638,2020-02-09,2020,2,9,Nike,nike,4,2020-02-09
1,Solecollector.com,2020-02-09 06:15:59.901039,2020-02-09,2020,2,9,Nike,jordan,7,2020-02-09
2,Solecollector.com,2020-02-09 06:15:59.904613,2020-02-09,2020,2,9,Nike,converse,0,2020-02-09
3,Solecollector.com,2020-02-09 06:15:59.910164,2020-02-09,2020,2,9,Adidas,adidas,3,2020-02-09
4,Solecollector.com,2020-02-09 06:15:59.917753,2020-02-09,2020,2,9,Adidas,reebok,1,2020-02-09
5,Solecollector.com,2020-02-09 06:15:59.925881,2020-02-09,2020,2,9,Adidas,adidas,3,2020-02-09
6,Solecollector.com,2020-02-09 06:15:59.929823,2020-02-09,2020,2,9,Adidas,kanye,1,2020-02-09
7,Solecollector.com,2020-02-09 06:15:59.939521,2020-02-09,2020,2,9,Adidas,yeezy,3,2020-02-09
8,Solecollector.com,2020-02-09 06:15:59.943229,2020-02-09,2020,2,9,New Balance,NB,0,2020-02-09
9,Solecollector.com,2020-02-09 06:15:59.947168,2020-02-09,2020,2,9,New Balance,new balance,0,2020-02-09
10,Solecollector.com,2020-02-09 06:15:59.951102,2020-02-09,2020,2,9,Puma,Puma,0,2020-02-09
11,Solecollector.com,2020-02-09 06:15:59.954770,2020-02-09,2020,2,9,Puma,puma,1,2020-02-09
12,Solecollector.com,2020-02-09 06:15:59.959295,2020-02-09,2020,2,9,Vans,Vans,0,2020-02-09
13,Solecollector.com,2020-02-09 06:15:59.965190,2020-02-09,2020,2,9,Vans,vans,0,2020-02-09
0,hypebeast.com,2020-02-09 06:16:02.460921,2020-02-09,2020,2,9,Nike,nike,3,2020-02-09
1,hypebeast.com,2020-02-09 06:16:02.464713,2020-02-09,2020,2,9,Nike,jordan,0,2020-02-09
2,hypebeast.com,2020-02-09 06:16:02.473869,2020-02-09,2020,2,9,Nike,converse,1,2020-02-09
3,hypebeast.com,2020-02-09 06:16:02.478322,2020-02-09,2020,2,9,Adidas,adidas,2,2020-02-09
4,hypebeast.com,2020-02-09 06:16:02.482098,2020-02-09,2020,2,9,Adidas,reebok,0,2020-02-09
5,hypebeast.com,2020-02-09 06:16:02.490332,2020-02-09,2020,2,9,Adidas,adidas,2,2020-02-09
6,hypebeast.com,2020-02-09 06:16:02.494290,2020-02-09,2020,2,9,Adidas,kanye,0,2020-02-09
7,hypebeast.com,2020-02-09 06:16:02.502575,2020-02-09,2020,2,9,Adidas,yeezy,0,2020-02-09
8,hypebeast.com,2020-02-09 06:16:02.510252,2020-02-09,2020,2,9,New Balance,NB,0,2020-02-09
9,hypebeast.com,2020-02-09 06:16:02.514064,2020-02-09,2020,2,9,New Balance,new balance,0,2020-02-09
10,hypebeast.com,2020-02-09 06:16:02.518399,2020-02-09,2020,2,9,Puma,Puma,0,2020-02-09
11,hypebeast.com,2020-02-09 06:16:02.526443,2020-02-09,2020,2,9,Puma,puma,1,2020-02-09
12,hypebeast.com,2020-02-09 06:16:02.530150,2020-02-09,2020,2,9,Vans,Vans,0,2020-02-09
13,hypebeast.com,2020-02-09 06:16:02.534175,2020-02-09,2020,2,9,Vans,vans,1,2020-02-09
