,website,dtg,date,year,month,day,category_name,item,count,short_date
0,sneakernews.com,2020-01-31 14:49:22.977750,2020-01-31,2020,1,31,Nike,nike,11,2020-01-31
1,sneakernews.com,2020-01-31 14:49:22.983441,2020-01-31,2020,1,31,Nike,jordan,18,2020-01-31
2,sneakernews.com,2020-01-31 14:49:22.987527,2020-01-31,2020,1,31,Nike,converse,2,2020-01-31
3,sneakernews.com,2020-01-31 14:49:22.992109,2020-01-31,2020,1,31,Adidas,adidas,7,2020-01-31
4,sneakernews.com,2020-01-31 14:49:22.996566,2020-01-31,2020,1,31,Adidas,reebok,2,2020-01-31
5,sneakernews.com,2020-01-31 14:49:23.000846,2020-01-31,2020,1,31,Adidas,adidas,7,2020-01-31
6,sneakernews.com,2020-01-31 14:49:23.005250,2020-01-31,2020,1,31,Adidas,kanye,0,2020-01-31
7,sneakernews.com,2020-01-31 14:49:23.009691,2020-01-31,2020,1,31,Adidas,yeezy,4,2020-01-31
8,sneakernews.com,2020-01-31 14:49:23.014100,2020-01-31,2020,1,31,New Balance,NB,0,2020-01-31
9,sneakernews.com,2020-01-31 14:49:23.018474,2020-01-31,2020,1,31,New Balance,new balance,2,2020-01-31
10,sneakernews.com,2020-01-31 14:49:23.022526,2020-01-31,2020,1,31,Puma,Puma,0,2020-01-31
11,sneakernews.com,2020-01-31 14:49:23.026103,2020-01-31,2020,1,31,Puma,puma,2,2020-01-31
12,sneakernews.com,2020-01-31 14:49:23.029917,2020-01-31,2020,1,31,Vans,Vans,0,2020-01-31
13,sneakernews.com,2020-01-31 14:49:23.033386,2020-01-31,2020,1,31,Vans,vans,2,2020-01-31
0,Solecollector.com,2020-01-31 14:49:24.944285,2020-01-31,2020,1,31,Nike,nike,4,2020-01-31
1,Solecollector.com,2020-01-31 14:49:24.947914,2020-01-31,2020,1,31,Nike,jordan,5,2020-01-31
2,Solecollector.com,2020-01-31 14:49:24.951402,2020-01-31,2020,1,31,Nike,converse,0,2020-01-31
3,Solecollector.com,2020-01-31 14:49:24.955057,2020-01-31,2020,1,31,Adidas,adidas,5,2020-01-31
4,Solecollector.com,2020-01-31 14:49:24.959069,2020-01-31,2020,1,31,Adidas,reebok,1,2020-01-31
5,Solecollector.com,2020-01-31 14:49:24.962485,2020-01-31,2020,1,31,Adidas,adidas,5,2020-01-31
6,Solecollector.com,2020-01-31 14:49:24.965980,2020-01-31,2020,1,31,Adidas,kanye,0,2020-01-31
7,Solecollector.com,2020-01-31 14:49:24.969844,2020-01-31,2020,1,31,Adidas,yeezy,2,2020-01-31
8,Solecollector.com,2020-01-31 14:49:24.973298,2020-01-31,2020,1,31,New Balance,NB,0,2020-01-31
9,Solecollector.com,2020-01-31 14:49:24.976939,2020-01-31,2020,1,31,New Balance,new balance,0,2020-01-31
10,Solecollector.com,2020-01-31 14:49:24.980356,2020-01-31,2020,1,31,Puma,Puma,0,2020-01-31
11,Solecollector.com,2020-01-31 14:49:24.985388,2020-01-31,2020,1,31,Puma,puma,1,2020-01-31
12,Solecollector.com,2020-01-31 14:49:24.989124,2020-01-31,2020,1,31,Vans,Vans,0,2020-01-31
13,Solecollector.com,2020-01-31 14:49:24.993323,2020-01-31,2020,1,31,Vans,vans,0,2020-01-31
0,hypebeast.com,2020-01-31 14:49:28.344074,2020-01-31,2020,1,31,Nike,nike,7,2020-01-31
1,hypebeast.com,2020-01-31 14:49:28.347648,2020-01-31,2020,1,31,Nike,jordan,0,2020-01-31
2,hypebeast.com,2020-01-31 14:49:28.351454,2020-01-31,2020,1,31,Nike,converse,1,2020-01-31
3,hypebeast.com,2020-01-31 14:49:28.354979,2020-01-31,2020,1,31,Adidas,adidas,1,2020-01-31
4,hypebeast.com,2020-01-31 14:49:28.358464,2020-01-31,2020,1,31,Adidas,reebok,0,2020-01-31
5,hypebeast.com,2020-01-31 14:49:28.361844,2020-01-31,2020,1,31,Adidas,adidas,1,2020-01-31
6,hypebeast.com,2020-01-31 14:49:28.365381,2020-01-31,2020,1,31,Adidas,kanye,0,2020-01-31
7,hypebeast.com,2020-01-31 14:49:28.369942,2020-01-31,2020,1,31,Adidas,yeezy,0,2020-01-31
8,hypebeast.com,2020-01-31 14:49:28.373903,2020-01-31,2020,1,31,New Balance,NB,0,2020-01-31
9,hypebeast.com,2020-01-31 14:49:28.377763,2020-01-31,2020,1,31,New Balance,new balance,0,2020-01-31
10,hypebeast.com,2020-01-31 14:49:28.381270,2020-01-31,2020,1,31,Puma,Puma,0,2020-01-31
11,hypebeast.com,2020-01-31 14:49:28.385861,2020-01-31,2020,1,31,Puma,puma,1,2020-01-31
12,hypebeast.com,2020-01-31 14:49:28.390058,2020-01-31,2020,1,31,Vans,Vans,0,2020-01-31
13,hypebeast.com,2020-01-31 14:49:28.394031,2020-01-31,2020,1,31,Vans,vans,0,2020-01-31
