,website,dtg,date,year,month,day,category_name,item,count,short_date
0,sneakernews.com,2020-02-01 14:47:23.831634,2020-02-01,2020,2,1,Nike,nike,11,2020-02-01
1,sneakernews.com,2020-02-01 14:47:23.835214,2020-02-01,2020,2,1,Nike,jordan,16,2020-02-01
2,sneakernews.com,2020-02-01 14:47:23.838988,2020-02-01,2020,2,1,Nike,converse,3,2020-02-01
3,sneakernews.com,2020-02-01 14:47:23.842542,2020-02-01,2020,2,1,Adidas,adidas,9,2020-02-01
4,sneakernews.com,2020-02-01 14:47:23.846347,2020-02-01,2020,2,1,Adidas,reebok,2,2020-02-01
5,sneakernews.com,2020-02-01 14:47:23.849850,2020-02-01,2020,2,1,Adidas,adidas,9,2020-02-01
6,sneakernews.com,2020-02-01 14:47:23.853304,2020-02-01,2020,2,1,Adidas,kanye,0,2020-02-01
7,sneakernews.com,2020-02-01 14:47:23.856686,2020-02-01,2020,2,1,Adidas,yeezy,6,2020-02-01
8,sneakernews.com,2020-02-01 14:47:23.859970,2020-02-01,2020,2,1,New Balance,NB,0,2020-02-01
9,sneakernews.com,2020-02-01 14:47:23.863404,2020-02-01,2020,2,1,New Balance,new balance,3,2020-02-01
10,sneakernews.com,2020-02-01 14:47:23.866812,2020-02-01,2020,2,1,Puma,Puma,0,2020-02-01
11,sneakernews.com,2020-02-01 14:47:23.870182,2020-02-01,2020,2,1,Puma,puma,2,2020-02-01
12,sneakernews.com,2020-02-01 14:47:23.873596,2020-02-01,2020,2,1,Vans,Vans,0,2020-02-01
13,sneakernews.com,2020-02-01 14:47:23.877019,2020-02-01,2020,2,1,Vans,vans,2,2020-02-01
0,Solecollector.com,2020-02-01 14:47:25.841358,2020-02-01,2020,2,1,Nike,nike,3,2020-02-01
1,Solecollector.com,2020-02-01 14:47:25.845085,2020-02-01,2020,2,1,Nike,jordan,5,2020-02-01
2,Solecollector.com,2020-02-01 14:47:25.848764,2020-02-01,2020,2,1,Nike,converse,0,2020-02-01
3,Solecollector.com,2020-02-01 14:47:25.852364,2020-02-01,2020,2,1,Adidas,adidas,5,2020-02-01
4,Solecollector.com,2020-02-01 14:47:25.856469,2020-02-01,2020,2,1,Adidas,reebok,1,2020-02-01
5,Solecollector.com,2020-02-01 14:47:25.860147,2020-02-01,2020,2,1,Adidas,adidas,5,2020-02-01
6,Solecollector.com,2020-02-01 14:47:25.863903,2020-02-01,2020,2,1,Adidas,kanye,0,2020-02-01
7,Solecollector.com,2020-02-01 14:47:25.867571,2020-02-01,2020,2,1,Adidas,yeezy,2,2020-02-01
8,Solecollector.com,2020-02-01 14:47:25.871355,2020-02-01,2020,2,1,New Balance,NB,0,2020-02-01
9,Solecollector.com,2020-02-01 14:47:25.875359,2020-02-01,2020,2,1,New Balance,new balance,0,2020-02-01
10,Solecollector.com,2020-02-01 14:47:25.879206,2020-02-01,2020,2,1,Puma,Puma,0,2020-02-01
11,Solecollector.com,2020-02-01 14:47:25.882766,2020-02-01,2020,2,1,Puma,puma,1,2020-02-01
12,Solecollector.com,2020-02-01 14:47:25.886401,2020-02-01,2020,2,1,Vans,Vans,0,2020-02-01
13,Solecollector.com,2020-02-01 14:47:25.889903,2020-02-01,2020,2,1,Vans,vans,0,2020-02-01
0,hypebeast.com,2020-02-01 14:47:28.484778,2020-02-01,2020,2,1,Nike,nike,6,2020-02-01
1,hypebeast.com,2020-02-01 14:47:28.488466,2020-02-01,2020,2,1,Nike,jordan,0,2020-02-01
2,hypebeast.com,2020-02-01 14:47:28.491992,2020-02-01,2020,2,1,Nike,converse,1,2020-02-01
3,hypebeast.com,2020-02-01 14:47:28.495541,2020-02-01,2020,2,1,Adidas,adidas,1,2020-02-01
4,hypebeast.com,2020-02-01 14:47:28.499012,2020-02-01,2020,2,1,Adidas,reebok,0,2020-02-01
5,hypebeast.com,2020-02-01 14:47:28.502557,2020-02-01,2020,2,1,Adidas,adidas,1,2020-02-01
6,hypebeast.com,2020-02-01 14:47:28.505914,2020-02-01,2020,2,1,Adidas,kanye,0,2020-02-01
7,hypebeast.com,2020-02-01 14:47:28.509382,2020-02-01,2020,2,1,Adidas,yeezy,0,2020-02-01
8,hypebeast.com,2020-02-01 14:47:28.512870,2020-02-01,2020,2,1,New Balance,NB,0,2020-02-01
9,hypebeast.com,2020-02-01 14:47:28.516303,2020-02-01,2020,2,1,New Balance,new balance,0,2020-02-01
10,hypebeast.com,2020-02-01 14:47:28.519721,2020-02-01,2020,2,1,Puma,Puma,0,2020-02-01
11,hypebeast.com,2020-02-01 14:47:28.523480,2020-02-01,2020,2,1,Puma,puma,1,2020-02-01
12,hypebeast.com,2020-02-01 14:47:28.526954,2020-02-01,2020,2,1,Vans,Vans,0,2020-02-01
13,hypebeast.com,2020-02-01 14:47:28.530437,2020-02-01,2020,2,1,Vans,vans,0,2020-02-01
