,website,dtg,date,year,month,day,category_name,item,count,short_date
0,sneakernews.com,2020-02-07 21:05:28.504205,2020-02-07,2020,2,7,Nike,nike,9,2020-02-07
1,sneakernews.com,2020-02-07 21:05:28.509874,2020-02-07,2020,2,7,Nike,jordan,22,2020-02-07
2,sneakernews.com,2020-02-07 21:05:28.513290,2020-02-07,2020,2,7,Nike,converse,2,2020-02-07
3,sneakernews.com,2020-02-07 21:05:28.516861,2020-02-07,2020,2,7,Adidas,adidas,8,2020-02-07
4,sneakernews.com,2020-02-07 21:05:28.520429,2020-02-07,2020,2,7,Adidas,reebok,2,2020-02-07
5,sneakernews.com,2020-02-07 21:05:28.523961,2020-02-07,2020,2,7,Adidas,adidas,8,2020-02-07
6,sneakernews.com,2020-02-07 21:05:28.527612,2020-02-07,2020,2,7,Adidas,kanye,0,2020-02-07
7,sneakernews.com,2020-02-07 21:05:28.531075,2020-02-07,2020,2,7,Adidas,yeezy,6,2020-02-07
8,sneakernews.com,2020-02-07 21:05:28.534723,2020-02-07,2020,2,7,New Balance,NB,0,2020-02-07
9,sneakernews.com,2020-02-07 21:05:28.538564,2020-02-07,2020,2,7,New Balance,new balance,2,2020-02-07
10,sneakernews.com,2020-02-07 21:05:28.541947,2020-02-07,2020,2,7,Puma,Puma,0,2020-02-07
11,sneakernews.com,2020-02-07 21:05:28.545285,2020-02-07,2020,2,7,Puma,puma,2,2020-02-07
12,sneakernews.com,2020-02-07 21:05:28.548509,2020-02-07,2020,2,7,Vans,Vans,0,2020-02-07
13,sneakernews.com,2020-02-07 21:05:28.551992,2020-02-07,2020,2,7,Vans,vans,2,2020-02-07
0,Solecollector.com,2020-02-07 21:05:30.217747,2020-02-07,2020,2,7,Nike,nike,6,2020-02-07
1,Solecollector.com,2020-02-07 21:05:30.221316,2020-02-07,2020,2,7,Nike,jordan,7,2020-02-07
2,Solecollector.com,2020-02-07 21:05:30.224975,2020-02-07,2020,2,7,Nike,converse,0,2020-02-07
3,Solecollector.com,2020-02-07 21:05:30.228413,2020-02-07,2020,2,7,Adidas,adidas,1,2020-02-07
4,Solecollector.com,2020-02-07 21:05:30.231826,2020-02-07,2020,2,7,Adidas,reebok,1,2020-02-07
5,Solecollector.com,2020-02-07 21:05:30.235308,2020-02-07,2020,2,7,Adidas,adidas,1,2020-02-07
6,Solecollector.com,2020-02-07 21:05:30.238781,2020-02-07,2020,2,7,Adidas,kanye,1,2020-02-07
7,Solecollector.com,2020-02-07 21:05:30.242366,2020-02-07,2020,2,7,Adidas,yeezy,1,2020-02-07
8,Solecollector.com,2020-02-07 21:05:30.246030,2020-02-07,2020,2,7,New Balance,NB,0,2020-02-07
9,Solecollector.com,2020-02-07 21:05:30.249699,2020-02-07,2020,2,7,New Balance,new balance,0,2020-02-07
10,Solecollector.com,2020-02-07 21:05:30.253229,2020-02-07,2020,2,7,Puma,Puma,0,2020-02-07
11,Solecollector.com,2020-02-07 21:05:30.258016,2020-02-07,2020,2,7,Puma,puma,1,2020-02-07
12,Solecollector.com,2020-02-07 21:05:30.261509,2020-02-07,2020,2,7,Vans,Vans,0,2020-02-07
13,Solecollector.com,2020-02-07 21:05:30.264986,2020-02-07,2020,2,7,Vans,vans,0,2020-02-07
0,hypebeast.com,2020-02-07 21:05:31.878560,2020-02-07,2020,2,7,Nike,nike,2,2020-02-07
1,hypebeast.com,2020-02-07 21:05:31.883501,2020-02-07,2020,2,7,Nike,jordan,1,2020-02-07
2,hypebeast.com,2020-02-07 21:05:31.886778,2020-02-07,2020,2,7,Nike,converse,1,2020-02-07
3,hypebeast.com,2020-02-07 21:05:31.890761,2020-02-07,2020,2,7,Adidas,adidas,2,2020-02-07
4,hypebeast.com,2020-02-07 21:05:31.894080,2020-02-07,2020,2,7,Adidas,reebok,1,2020-02-07
5,hypebeast.com,2020-02-07 21:05:31.897392,2020-02-07,2020,2,7,Adidas,adidas,2,2020-02-07
6,hypebeast.com,2020-02-07 21:05:31.900737,2020-02-07,2020,2,7,Adidas,kanye,0,2020-02-07
7,hypebeast.com,2020-02-07 21:05:31.903971,2020-02-07,2020,2,7,Adidas,yeezy,1,2020-02-07
8,hypebeast.com,2020-02-07 21:05:31.907397,2020-02-07,2020,2,7,New Balance,NB,0,2020-02-07
9,hypebeast.com,2020-02-07 21:05:31.911096,2020-02-07,2020,2,7,New Balance,new balance,1,2020-02-07
10,hypebeast.com,2020-02-07 21:05:31.914546,2020-02-07,2020,2,7,Puma,Puma,0,2020-02-07
11,hypebeast.com,2020-02-07 21:05:31.917856,2020-02-07,2020,2,7,Puma,puma,1,2020-02-07
12,hypebeast.com,2020-02-07 21:05:31.921275,2020-02-07,2020,2,7,Vans,Vans,0,2020-02-07
13,hypebeast.com,2020-02-07 21:05:31.925330,2020-02-07,2020,2,7,Vans,vans,1,2020-02-07
